Team,Opp,Date,Result,H/A,GF,GA,GD,PK,PKm,G-PK,Poss,PKatt,Comp,Att (GK),Thr,Pa Launch%,Pa AvgLen,Won,Lost,Won%,Att To,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,Last3rd Car,OppCr,Stp,Stp%,CrdY,CrdR,2CrdY,Fls,Fld,GCA,PassLive Gc,PassDead Gc,TO Gc,Sh-Gc,Fld Gc,Def-Gc,GK Att,Launch%,AvgLen,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,Off,PKwon,PKcon,OG,Recov,#OPA,AvgDist,Cmp,Pas Att,Cmp%,KP,Last3rd PA,PPA,CrsPA,PrgP,TotDist Pas,PrgDist Pas,Cmp 5-15,Att 5-15,Cmp% 5-15,Cmp 15-30,Att 15-30,Cmp% 15-30,Cmp 30+,Att 30+,Cmp% 30+,PKdef,PKA,PKms,Missed PK%,PKAg,PKsv,PK Save%,FK Ag,CKG,OGK,Live Pas,Dead,Pas FK,TB,Sw,Crs,TI,CK,In,Out,Str,Ps Off,PTo,Rec,Last3rd Rec,CPA,Mis,Dis,SCA,PassLive Sc,PassDead Sc,TO Sc,Sh-Sh,Fld Sc,Def-Sc,SoTA,Saves,Save%,Touches,Def Pen,Tch Def 3rd,Tch Mid 3rd,Tch Att 3rd,Att Pen,Live Tch,Tkl,TklW,Tkl Def 3rd,Tkl Mid 3rd,Tkl Att 3rd,Tkl.2,Tkl Att,Tkl%,Lost Tkl,Ints,BlcSh,Pass,Int,Tkl+Int,Clr,Err,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,FKAtt,PSxG,PSxG/SoT,PSxG+/-
Saint-Étienne,Reims,2025-01-04,W,H,3,1,2,0,0,3,53,0,fr Ligue 1,25,2,72.0,45.2,14,12,53.8,14,8,57.1,6,42.9,275,1481,780,17,11,23,1,4.3,2,0,0,19,7,6,5,0,1,0,0,0,9,44.4,29.4,14,0.21,0.75,4,28.6,13.3,0,1,0,0,0,46,0,11.4,463,562,82.4,13,34,13,0,38,7926,2881,199,212,93.9,224,255,87.8,28,66,42.4,0,0,0,,0,0,,0,0,0,517,44,10,11,1,10,17,6,1,5,0,1,11,460,11,7,9,4,28,24,1,3,0,0,0,1,0,0.0,674,83,276,294,107,24,674,20,9,10,6,4,12,16,75.0,4,6,4,2,12,32,43,0,2.2,2.2,1.1,1.1,2.2,1.2,0.8,0.8,0.8,0.16,0,0.2,0.18,-0.8
Reims,Saint-Étienne,2025-01-04,L,A,1,3,-2,0,0,1,47,0,fr Ligue 1,24,5,41.7,35.2,12,14,46.2,19,4,21.1,12,63.2,381,1889,908,19,18,7,0,0.0,1,0,0,10,18,2,2,0,0,0,0,0,6,33.3,28.7,11,0.09,1.0,1,9.1,18.1,0,0,0,0,0,42,0,7.0,406,505,80.4,7,30,13,6,54,6613,2456,197,222,88.7,164,194,84.5,29,57,50.9,0,0,0,,0,0,,0,0,0,443,62,20,1,0,33,23,9,3,4,0,0,7,401,18,4,27,8,17,16,0,1,0,0,0,4,1,25.0,617,52,155,263,203,23,617,10,6,5,3,2,6,14,42.9,8,14,3,11,10,20,16,0,1.1,1.1,-1.1,-1.1,0.5,1.3,-0.1,-0.1,-0.5,0.1,0,2.6,0.65,-0.4
Lyon,Montpellier,2025-01-04,W,H,1,0,1,0,0,0,57,0,fr Ligue 1,24,9,20.8,26.3,12,10,54.5,18,8,44.4,10,55.6,427,2541,1568,20,15,18,1,5.6,1,0,0,8,10,0,0,0,0,0,0,0,7,0.0,14.6,12,0.0,0.0,1,8.3,15.4,0,1,0,0,0,50,0,9.0,463,551,84.0,9,32,12,4,55,7512,2531,210,232,90.5,219,246,89.0,25,47,53.2,0,0,0,,0,0,,0,0,0,510,40,10,2,1,19,19,3,2,0,0,1,12,456,15,2,17,11,22,19,1,0,1,1,0,6,6,100.0,675,63,176,348,158,25,675,15,7,7,7,1,10,19,52.6,9,6,2,4,6,21,38,1,1.4,1.4,0.2,0.2,0.5,0.7,-1.4,-1.4,-0.5,0.12,0,0.6,0.1,0.6
Lille,Nantes,2025-01-04,D,H,1,1,0,0,0,1,71,0,fr Ligue 1,18,1,11.1,20.1,16,7,69.6,16,8,50.0,7,43.8,576,2700,1515,27,20,4,0,0.0,1,0,0,6,10,1,0,0,0,1,0,0,3,66.7,50.0,13,0.08,0.33,3,23.1,14.0,0,1,0,1,0,49,1,16.0,671,764,87.8,10,52,7,4,65,11964,3111,286,310,92.3,323,358,90.2,54,74,73.0,1,1,0,0.0,1,0,0.0,0,0,0,723,40,10,0,10,22,23,2,0,1,0,1,9,663,20,7,11,10,21,17,1,0,2,1,0,2,1,100.0,863,25,131,483,253,34,863,17,8,8,4,5,11,16,68.8,5,6,1,5,6,23,14,0,1.2,1.2,-0.2,0.6,0.9,1.2,-0.2,-0.2,-0.9,0.09,0,1.1,0.09,0.1
Montpellier,Lyon,2025-01-04,L,A,0,1,-1,0,0,0,43,0,fr Ligue 1,40,5,55.0,41.9,10,12,45.5,19,9,47.4,10,52.6,230,1610,768,18,8,15,0,0.0,2,0,0,10,8,0,0,0,0,0,0,0,7,85.7,55.7,16,0.0,0.0,6,37.5,19.7,1,0,0,0,1,42,2,20.3,327,418,78.2,12,23,7,3,34,6529,2599,113,128,88.3,162,189,85.7,45,85,52.9,0,0,0,,0,0,,0,0,1,366,52,8,5,4,22,30,5,2,3,0,0,6,323,8,5,20,5,29,22,3,1,2,1,0,1,1,0.0,553,76,187,258,118,19,553,21,11,14,6,1,10,18,55.6,8,13,4,9,9,30,31,0,1.2,1.2,-0.2,-0.2,0.9,0.8,-1.2,-1.2,-0.9,0.07,1,0.5,0.5,0.5
Nantes,Lille,2025-01-04,D,A,1,1,0,1,0,0,29,1,fr Ligue 1,34,1,47.1,37.2,7,16,30.4,16,5,31.3,11,68.8,250,1243,640,12,9,19,2,10.5,2,0,0,10,6,2,1,0,0,0,1,0,10,90.0,54.7,5,0.0,0.0,1,20.0,21.2,0,1,1,0,0,38,0,8.5,238,316,75.3,4,12,2,0,15,4266,1606,99,109,90.8,116,135,85.9,21,61,34.4,0,0,0,,0,0,,0,0,0,279,36,6,1,1,6,18,0,0,0,0,1,6,236,9,3,16,6,12,9,0,1,0,1,1,3,2,66.7,443,85,222,169,60,12,442,17,11,9,8,0,7,15,46.7,8,13,5,8,11,28,36,0,1.3,0.5,0.2,-0.6,0.4,0.4,-0.3,-0.5,-0.4,0.11,0,1.3,0.44,0.3
Marseille,Le Havre,2025-01-05,W,H,5,1,4,0,0,5,70,0,fr Ligue 1,16,2,0.0,18.4,9,7,56.3,22,9,40.9,11,50.0,549,2681,1416,22,22,2,0,0.0,1,0,0,12,6,10,9,0,1,0,0,0,2,0.0,27.0,15,0.33,0.63,8,53.3,17.9,0,0,0,0,0,48,5,26.2,880,951,92.5,12,101,9,0,74,14132,3774,401,432,92.8,428,445,96.2,28,41,68.3,0,0,0,,0,0,,0,0,0,921,30,9,3,0,17,13,4,0,3,0,0,8,871,22,6,11,11,29,26,1,2,0,0,0,1,0,0.0,1038,24,88,641,314,25,1038,14,8,4,7,3,3,7,42.9,4,7,1,6,7,21,7,1,3.2,3.2,2.8,2.8,2.7,2.3,1.8,1.8,1.3,0.22,0,0.9,0.92,-0.1
Brest,Angers,2025-01-05,L,A,0,2,-2,0,0,0,61,0,fr Ligue 1,17,4,11.8,23.7,19,15,55.9,12,6,50.0,5,41.7,346,2191,1157,16,13,11,1,9.1,1,0,0,11,13,0,0,0,0,0,0,0,6,16.7,27.2,12,0.0,0.0,4,33.3,14.8,0,1,0,0,0,44,0,9.0,489,593,82.5,9,44,6,2,62,8980,2930,196,220,89.1,230,269,85.5,56,83,67.5,0,0,0,,0,0,,0,0,0,545,47,15,0,1,31,20,4,0,3,0,1,6,483,13,2,15,8,22,11,6,0,2,3,0,2,0,0.0,687,36,150,362,178,20,687,19,13,3,8,8,8,13,61.5,5,11,1,10,4,23,15,1,1.0,1.0,-0.8,-0.8,0.9,1.0,-1.0,-1.0,-0.9,0.08,0,1.9,0.96,-0.1
Angers,Brest,2025-01-05,W,H,2,0,2,0,0,2,39,0,fr Ligue 1,30,7,50.0,41.8,15,19,44.1,13,5,38.5,8,61.5,239,1307,589,12,8,26,1,3.8,2,0,0,14,9,4,4,0,0,0,0,0,13,69.2,49.0,7,0.29,1.0,2,28.6,10.1,0,1,0,0,0,33,0,6.7,280,374,74.9,6,22,8,1,35,5284,2316,125,147,85.0,108,129,83.7,39,72,54.2,0,0,0,,0,0,,0,0,0,325,48,12,0,4,17,20,2,1,1,0,1,11,279,8,4,16,11,14,12,2,0,0,0,0,4,4,100.0,480,73,190,195,104,17,480,13,5,7,4,2,5,11,45.5,6,7,1,6,12,25,29,0,1.8,1.8,0.8,0.8,1.5,0.9,0.2,0.2,0.5,0.25,0,1.8,0.45,1.8
Auxerre,Strasbourg,2025-01-05,L,A,1,3,-2,0,0,1,40,0,fr Ligue 1,21,4,23.8,31.3,7,7,50.0,13,4,30.8,6,46.2,276,1169,521,11,8,14,1,7.1,2,0,0,13,10,2,2,0,0,0,0,0,6,66.7,50.0,14,0.07,0.14,7,50.0,17.3,1,0,0,1,0,44,3,15.0,297,382,77.7,8,24,5,1,34,5727,2304,106,122,86.9,143,163,87.7,40,75,53.3,1,1,0,0.0,1,0,0.0,0,0,0,345,37,10,2,3,19,14,3,2,1,0,0,5,296,8,2,13,14,26,19,2,1,2,1,1,4,1,50.0,493,59,180,225,91,16,493,19,9,8,8,3,10,22,45.5,12,7,3,4,8,27,26,1,1.4,1.4,-1.5,-0.7,1.0,0.5,-0.4,-0.4,-1.0,0.1,1,2.6,0.45,-0.4
Strasbourg,Auxerre,2025-01-05,W,H,3,1,2,1,0,2,60,1,fr Ligue 1,28,5,17.9,27.4,7,7,50.0,25,12,48.0,10,40.0,351,2063,1165,18,5,14,2,14.3,1,0,0,10,13,6,4,0,1,0,1,0,8,0.0,15.8,10,0.2,0.67,3,30.0,15.1,0,1,1,0,0,41,3,19.9,498,579,86.0,8,48,6,0,47,8769,2941,223,241,92.5,253,288,87.8,22,44,50.0,0,0,0,,0,0,,0,0,0,535,43,12,6,2,15,17,4,0,3,0,1,4,492,5,6,13,9,20,14,1,3,0,1,1,7,6,85.7,699,56,190,384,135,22,698,20,12,9,7,4,6,10,60.0,4,6,1,5,6,26,21,1,2.9,2.1,1.5,0.7,2.0,1.0,0.1,-0.1,0.0,0.21,0,1.7,0.26,0.7
Toulouse,Lens,2025-01-05,W,A,1,0,1,1,0,0,34,1,fr Ligue 1,27,1,18.5,25.6,6,11,35.3,19,8,42.1,10,52.6,229,1045,534,13,8,31,0,0.0,2,0,0,12,19,2,0,1,0,0,1,0,8,0.0,10.1,7,0.0,0.0,3,42.9,12.8,0,0,1,0,0,50,2,18.3,228,301,75.7,6,16,6,1,27,3878,1694,97,116,83.6,107,119,89.9,15,49,30.6,0,0,0,,0,0,,0,0,0,261,40,19,1,1,9,11,1,0,0,0,0,5,224,8,7,12,4,16,10,3,0,0,2,1,1,1,100.0,457,91,230,147,85,20,456,24,11,13,8,3,12,18,66.7,6,17,7,10,9,33,54,0,2.0,1.2,0.6,-0.2,1.2,1.0,-1.0,-1.2,-1.2,0.18,0,0.2,0.16,0.2
Lens,Toulouse,2025-01-05,L,H,0,1,-1,0,0,0,66,0,fr Ligue 1,19,3,21.1,28.3,11,6,64.7,20,6,30.0,12,60.0,328,2008,943,20,17,4,0,0.0,5,1,0,20,11,0,0,0,0,0,0,0,4,25.0,36.0,14,0.0,0.0,1,7.1,19.5,0,0,0,1,0,51,0,13.0,464,573,81.0,9,44,17,3,57,7673,2692,224,251,89.2,205,232,88.4,27,59,45.8,1,1,0,0.0,1,0,0.0,0,0,0,530,43,12,1,0,38,18,7,6,0,0,0,14,460,17,4,17,12,24,22,1,0,0,1,0,4,3,100.0,677,44,154,288,241,35,677,14,9,7,5,2,10,18,55.6,8,7,3,4,4,18,11,0,1.4,1.4,-0.6,0.2,0.8,1.3,-1.4,-1.4,-0.8,0.1,0,2.6,0.46,1.6
Le Havre,Marseille,2025-01-05,L,A,1,5,-4,0,0,1,30,0,fr Ligue 1,28,6,14.3,25.0,7,9,43.8,8,4,50.0,3,37.5,285,1249,467,4,9,14,0,0.0,0,0,0,6,12,2,2,0,0,0,0,0,9,0.0,15.0,4,0.25,1.0,1,25.0,14.7,0,3,0,0,0,38,0,10.5,346,411,84.2,4,5,4,2,14,5713,1877,161,176,91.5,149,163,91.4,25,46,54.3,0,0,0,,0,0,,0,0,0,373,35,12,0,2,4,8,0,0,0,0,3,6,345,9,1,8,11,7,7,0,0,0,0,0,8,3,37.5,517,99,321,160,43,8,517,22,12,16,5,1,11,20,55.0,9,9,2,7,9,31,31,0,0.4,0.4,-2.8,-2.8,0.4,0.8,0.6,0.6,0.6,0.11,0,4.5,0.56,-0.5
Monaco,Nantes,2025-01-10,D,A,2,2,0,0,0,2,68,0,fr Ligue 1,23,4,8.7,23.9,13,17,43.3,21,8,38.1,10,47.6,577,2749,1303,20,17,11,0,0.0,0,0,0,14,17,4,3,1,0,0,0,0,1,100.0,64.0,15,0.13,0.33,6,40.0,14.6,1,0,0,0,0,45,0,17.7,581,674,86.2,11,49,10,4,59,9976,3470,265,295,89.8,258,285,90.5,48,75,64.0,0,0,0,,0,0,,0,0,0,618,56,17,2,6,28,24,11,5,6,0,0,4,577,17,7,21,4,26,21,2,0,2,1,0,4,2,50.0,764,41,178,433,160,29,764,8,7,6,2,0,1,10,10.0,9,8,2,6,9,17,15,1,3.4,3.4,2.6,2.6,3.1,2.1,-1.4,-1.4,-1.1,0.24,1,0.8,0.21,-1.2
Nantes,Monaco,2025-01-10,D,H,2,2,0,0,0,2,32,0,fr Ligue 1,25,6,64.0,44.7,17,13,56.7,10,9,90.0,1,10.0,212,1113,613,17,10,24,1,4.2,3,0,0,17,14,3,3,0,0,0,0,0,6,100.0,56.8,10,0.2,0.5,4,40.0,15.0,0,1,0,0,0,39,0,6.3,229,316,72.5,8,15,11,3,27,3763,1777,126,146,86.3,65,83,78.3,24,59,40.7,0,0,0,,0,0,,0,1,0,271,44,14,0,1,13,18,3,1,1,0,1,6,228,10,1,18,7,16,13,2,0,0,1,0,6,4,66.7,426,69,146,191,96,19,426,14,10,5,8,1,10,18,55.6,8,7,4,3,7,21,29,2,0.8,0.8,-2.6,-2.6,0.6,0.4,1.2,1.2,1.4,0.08,0,2.1,0.37,0.1
Lille,Auxerre,2025-01-10,D,A,0,0,0,0,1,0,70,1,fr Ligue 1,12,4,0.0,19.3,16,10,61.5,16,7,43.8,9,56.3,440,2591,1471,25,18,13,0,0.0,4,0,0,8,6,0,0,0,0,0,0,0,5,0.0,21.6,12,0.0,0.0,4,33.3,20.0,0,1,1,0,0,53,2,18.7,549,664,82.7,10,60,18,6,76,9170,2873,234,269,87.0,248,281,88.3,39,64,60.9,0,0,0,,0,0,,0,0,0,614,49,6,1,2,28,27,10,0,7,0,1,14,543,18,3,20,11,25,18,4,1,1,1,0,3,3,100.0,796,47,159,384,256,35,795,26,12,16,6,4,12,24,50.0,12,11,5,6,4,30,19,0,1.5,0.7,0.7,-0.1,0.6,2.2,-1.5,-0.7,-0.6,0.06,0,0.9,0.29,0.9
Auxerre,Lille,2025-01-10,D,H,0,0,0,0,0,0,30,0,fr Ligue 1,25,1,64.0,47.9,10,16,38.5,24,12,50.0,12,50.0,190,1081,591,9,10,24,2,8.3,0,1,0,7,7,0,0,0,0,0,0,0,6,100.0,60.7,13,0.0,0.0,3,23.1,19.8,0,0,0,1,0,46,0,9.3,185,285,64.9,8,10,2,1,13,3819,1741,77,105,73.3,75,103,72.8,33,74,44.6,1,0,1,100.0,0,1,100.0,0,0,0,242,43,9,0,4,15,21,6,3,2,0,0,6,185,10,6,19,14,21,12,3,1,2,0,3,5,4,100.0,443,85,198,154,102,16,443,20,11,9,7,4,9,16,56.3,7,19,6,13,15,35,37,0,0.8,0.8,-0.7,0.1,0.4,0.3,-0.8,-0.8,-0.4,0.06,0,0.9,0.05,0.9
Rennes,Marseille,2025-01-11,L,H,1,2,-1,0,1,1,36,1,fr Ligue 1,36,2,22.2,31.3,8,8,50.0,15,7,46.7,8,53.3,199,879,378,11,5,10,0,0.0,2,0,0,11,12,2,2,0,0,0,0,0,5,60.0,43.8,4,0.25,0.33,3,75.0,17.4,0,6,0,0,0,47,0,13.5,319,396,80.6,3,17,1,0,20,5715,1973,141,158,89.2,145,165,87.9,32,53,60.4,0,0,0,,0,0,,0,0,0,355,35,10,2,1,10,15,2,1,0,0,6,10,318,5,4,15,12,8,5,1,0,1,0,1,7,5,71.4,492,68,216,214,65,8,491,16,12,11,4,1,7,11,63.6,4,9,3,6,14,30,23,1,1.2,0.8,-0.5,-0.8,0.3,0.4,-0.2,0.2,0.7,0.2,0,2.4,0.34,0.4
Lyon,Brest,2025-01-11,L,A,1,2,-1,0,0,1,67,0,fr Ligue 1,32,5,28.1,32.0,20,17,54.1,13,8,61.5,4,30.8,511,2334,1204,16,9,10,2,20.0,2,0,0,10,10,2,2,0,0,0,0,0,3,33.3,26.0,10,0.1,0.33,3,30.0,12.0,0,2,0,0,0,41,1,15.0,575,682,84.3,7,50,9,0,62,10233,3279,259,299,86.6,257,279,92.1,49,77,63.6,0,0,0,,0,0,,0,0,0,638,42,12,5,3,23,17,7,1,5,0,2,13,564,9,5,9,8,17,13,3,0,0,1,0,6,4,66.7,767,45,206,374,189,26,767,11,4,5,5,1,6,13,46.2,7,9,2,7,8,19,17,0,1.4,1.4,0.4,0.4,1.2,1.4,-0.4,-0.4,-0.2,0.14,0,1.1,0.2,-0.9
Reims,Nice,2025-01-11,L,H,2,4,-2,0,0,2,54,0,fr Ligue 1,41,6,9.8,25.6,15,9,62.5,15,4,26.7,10,66.7,389,1698,909,17,11,10,1,10.0,4,0,0,13,7,4,4,0,0,0,0,0,3,0.0,12.0,12,0.17,0.67,3,25.0,18.9,0,0,0,1,0,48,2,22.8,490,577,84.9,7,38,5,3,47,8270,2621,225,246,91.5,228,249,91.6,30,67,44.8,1,1,0,0.0,1,0,0.0,0,1,0,537,40,10,0,2,22,16,6,3,1,0,0,7,488,11,4,20,13,18,16,0,0,2,0,0,9,5,66.7,701,72,242,307,157,16,701,14,7,4,10,0,7,14,50.0,7,13,3,10,6,20,23,1,0.8,0.8,-1.7,-0.9,0.4,0.6,1.2,1.2,0.6,0.07,0,3.3,0.29,-0.7
Nice,Reims,2025-01-11,W,A,4,2,2,1,0,3,46,1,fr Ligue 1,30,6,30.0,30.2,9,15,37.5,16,7,43.8,7,43.8,396,1730,955,19,9,17,0,0.0,2,0,0,7,12,7,5,1,0,0,1,0,10,30.0,22.7,14,0.21,0.38,8,57.1,15.1,0,3,1,0,0,48,4,16.4,393,482,81.5,12,23,13,2,37,5847,2368,222,237,93.7,128,155,82.6,24,53,45.3,0,0,0,,0,0,,0,0,0,434,45,12,4,0,11,17,3,0,2,0,3,10,391,9,4,17,7,28,22,2,2,1,1,0,3,1,33.3,602,74,192,295,122,21,601,23,16,12,9,2,10,14,71.4,4,6,1,5,14,37,25,1,2.5,1.7,1.7,0.9,1.3,1.0,1.5,1.3,1.7,0.13,0,0.7,0.24,-1.3
Marseille,Rennes,2025-01-11,W,A,2,1,1,0,0,2,64,0,fr Ligue 1,28,2,7.1,18.9,8,8,50.0,12,4,33.3,7,58.3,428,1981,1151,13,13,5,0,0.0,2,0,0,13,11,4,3,0,1,0,0,0,2,50.0,36.0,13,0.15,0.29,7,53.8,14.9,1,0,0,1,0,44,0,16.0,619,691,89.6,10,28,10,1,43,10169,2717,294,316,93.0,282,302,93.4,33,56,58.9,1,0,1,100.0,0,1,100.0,0,0,0,646,45,16,1,1,11,22,3,0,3,0,0,6,610,13,4,15,9,20,10,2,1,4,2,1,4,2,75.0,794,39,147,519,135,22,794,20,10,3,9,8,8,15,53.3,7,10,1,9,12,32,10,0,1.7,1.7,0.5,0.8,1.4,1.0,0.3,0.3,0.6,0.13,1,1.6,0.37,0.6
Brest,Lyon,2025-01-11,W,H,2,1,1,0,0,2,33,0,fr Ligue 1,23,4,39.1,37.4,17,20,45.9,13,7,53.8,6,46.2,219,1093,520,12,4,13,3,23.1,1,0,0,10,10,3,2,0,0,1,0,0,7,100.0,63.0,11,0.18,0.33,6,54.5,16.0,0,2,0,0,0,31,0,11.0,247,340,72.6,9,23,7,3,30,4876,2045,92,123,74.8,121,144,84.0,33,64,51.6,0,0,0,,0,0,,0,0,0,298,40,12,0,4,11,15,4,3,1,0,2,7,245,4,4,13,5,20,16,2,1,1,0,0,3,2,66.7,454,70,181,189,91,18,454,12,8,8,4,0,4,12,33.3,8,12,3,9,17,29,32,0,1.1,1.1,-0.4,-0.4,0.8,1.1,0.9,0.9,0.2,0.1,0,1.3,0.42,0.3
Paris S-G,Saint-Étienne,2025-01-12,W,H,2,1,1,1,0,1,59,1,fr Ligue 1,24,4,8.3,25.5,9,2,81.8,32,13,40.6,17,53.1,391,2323,1318,36,21,2,0,0.0,1,0,0,16,10,3,3,0,0,0,0,0,2,0.0,14.5,24,0.04,0.13,8,33.3,15.4,0,2,0,0,0,60,0,,563,648,86.9,21,45,12,2,55,10210,3112,237,262,90.5,233,262,88.9,71,81,87.7,0,0,0,,0,0,,1,0,0,606,40,10,4,14,16,19,7,1,5,0,2,11,561,21,21,10,6,44,37,2,2,2,0,1,3,2,66.7,776,69,232,311,236,46,775,26,14,14,6,6,14,24,58.3,10,15,5,10,9,35,14,0,4.1,3.3,3.7,2.9,2.7,2.3,-2.1,-2.3,-1.7,0.14,0,0.7,0.24,-0.3
Lens,Le Havre,2025-01-12,W,A,2,1,1,0,0,2,69,0,fr Ligue 1,15,3,20.0,28.7,27,16,62.8,21,7,33.3,13,61.9,507,1968,1057,19,19,16,1,6.3,2,0,0,14,11,4,4,0,0,0,0,0,2,100.0,55.5,25,0.08,0.33,6,24.0,12.9,0,3,0,0,0,51,2,10.8,512,638,80.3,19,47,20,8,74,8070,2732,258,307,84.0,187,223,83.9,41,63,65.1,0,0,0,,0,0,,0,0,0,590,45,11,2,0,35,22,8,5,3,0,3,8,509,19,5,17,6,47,32,5,2,6,2,0,4,3,75.0,755,32,137,339,288,48,755,19,10,4,10,5,5,11,45.5,6,7,3,4,3,22,19,1,2.7,2.7,1.2,1.2,1.7,1.7,-0.7,-0.7,0.3,0.11,0,2.2,0.63,1.2
Strasbourg,Toulouse,2025-01-12,W,A,2,1,1,0,0,2,47,0,fr Ligue 1,40,2,32.5,34.2,14,11,56.0,26,13,50.0,12,46.2,304,1378,784,19,14,14,0,0.0,4,0,0,14,12,2,2,0,0,0,0,0,6,33.3,33.0,8,0.25,1.0,2,25.0,16.5,0,2,0,0,1,43,2,22.5,372,446,83.4,6,13,5,2,27,6433,1999,158,169,93.5,186,211,88.2,19,49,38.8,0,0,0,,0,0,,0,0,1,401,43,16,1,1,9,16,2,1,1,0,2,4,369,14,3,12,9,12,11,0,1,0,0,0,5,5,80.0,582,80,274,247,71,12,582,16,11,5,11,0,8,19,42.1,11,22,8,14,11,27,40,1,2.3,2.3,1.1,1.1,1.4,0.9,-0.3,-0.3,-0.4,0.29,0,0.8,0.15,0.8
Montpellier,Angers,2025-01-12,L,H,1,3,-2,1,0,0,58,1,fr Ligue 1,21,2,28.6,28.9,13,15,46.4,14,9,64.3,3,21.4,385,2580,1456,25,18,11,0,0.0,6,2,1,11,13,2,1,0,0,0,1,0,9,22.2,29.3,7,0.0,0.0,2,28.6,22.1,0,2,1,0,0,44,1,25.0,437,559,78.2,4,42,5,2,44,8124,2578,172,207,83.1,186,217,85.7,60,95,63.2,0,0,0,,0,0,,0,0,0,501,56,15,3,3,32,26,3,1,2,0,2,12,432,18,3,13,7,14,11,1,0,1,1,0,8,5,62.5,666,54,151,348,175,26,665,16,6,6,7,3,11,20,55.0,9,13,5,8,3,19,23,3,1.2,0.4,-2.6,-3.4,0.3,0.3,-0.2,-0.4,-0.3,0.06,0,4.3,0.53,1.3
Toulouse,Strasbourg,2025-01-12,L,H,1,2,-1,0,0,0,53,0,fr Ligue 1,27,3,18.5,23.6,11,14,44.0,21,11,52.4,8,38.1,417,2037,921,20,10,6,0,0.0,1,0,0,12,13,0,0,0,0,0,0,0,6,0.0,18.7,19,0.0,0.0,5,26.3,17.0,2,4,0,0,0,52,4,21.0,404,510,79.2,13,32,9,4,32,6685,2287,199,221,90.0,171,195,87.7,26,63,41.3,0,0,0,,0,0,,0,0,0,459,47,13,1,5,19,22,3,0,2,0,4,14,399,10,4,11,8,33,22,4,0,2,4,1,2,0,0.0,605,36,191,274,147,28,605,21,15,4,10,7,12,25,48.0,13,6,1,5,7,28,10,1,1.2,1.2,-1.1,-1.1,0.9,1.2,-1.2,-1.2,-0.9,0.07,2,2.0,1.0,0.0
Le Havre,Lens,2025-01-12,L,H,1,2,-1,0,0,1,31,0,fr Ligue 1,25,2,68.0,41.5,16,27,37.2,11,6,54.5,5,45.5,122,851,463,15,10,32,1,3.1,2,0,0,11,13,1,0,0,0,1,0,0,9,55.6,34.8,8,0.13,0.25,4,50.0,12.0,0,0,0,0,0,40,2,19.5,185,283,65.4,5,7,2,1,14,3289,1422,87,106,82.1,67,90,74.4,24,70,34.3,0,0,0,,0,0,,0,0,0,234,49,17,0,1,17,17,3,3,0,0,0,4,184,10,3,17,14,12,7,1,0,3,1,0,6,4,66.7,456,92,215,175,69,16,456,19,10,11,7,1,13,20,65.0,7,14,8,6,11,30,59,1,1.5,1.5,-1.2,-1.2,0.8,0.9,-0.5,-0.5,-0.8,0.25,0,1.8,0.3,-0.2
Saint-Étienne,Paris S-G,2025-01-12,L,A,1,2,-1,0,0,1,41,0,fr Ligue 1,31,5,51.6,41.1,2,9,18.2,27,10,37.0,14,51.9,241,1056,555,16,10,12,1,8.3,2,0,0,11,15,2,1,0,0,0,1,0,10,40.0,31.0,8,0.13,0.33,3,37.5,20.8,1,0,0,1,0,50,0,2.5,372,456,81.6,5,29,6,2,30,5741,2313,218,240,90.8,130,149,87.2,21,45,46.7,1,1,0,0.0,1,0,0.0,0,0,0,407,49,17,2,0,3,16,3,0,0,0,0,10,369,10,4,23,12,15,12,0,1,1,1,0,9,7,88.9,599,92,246,208,152,17,599,23,15,14,6,3,17,30,56.7,13,14,4,10,11,34,23,2,0.4,0.4,-3.7,-2.9,0.3,0.6,0.6,0.6,-0.3,0.05,1,3.4,0.31,1.4
Angers,Montpellier,2025-01-12,W,A,3,1,2,0,0,3,42,0,fr Ligue 1,18,7,38.9,35.4,15,13,53.6,23,9,39.1,11,47.8,328,1941,1088,22,21,25,2,8.0,2,0,0,15,11,5,4,0,0,0,0,1,8,75.0,46.9,21,0.14,0.38,8,38.1,18.3,0,1,0,1,0,43,0,5.2,325,402,80.8,13,26,7,2,35,5436,2250,151,170,88.8,130,156,83.3,31,50,62.0,1,1,0,0.0,1,0,0.0,0,0,0,362,39,13,2,1,14,13,3,1,2,0,1,9,322,21,10,20,5,34,24,1,0,6,0,3,3,2,100.0,566,74,205,202,160,29,566,10,4,6,2,2,3,12,25.0,9,10,2,8,12,22,57,0,3.8,3.8,2.6,3.4,3.1,1.9,-0.8,-0.8,-1.1,0.18,0,1.1,0.08,0.1
