Rk,Team,Date,H/A,Opp,Result,Tm_ORB%,Tm_DRB%,Tm_TRB%,Opp_ORB%,Opp_DRB%,Opp_TRB%
1642,ATL,2025-01-30,@,CLE,"L, 115-137",20.4,72.2,57.6,27.8,79.6,57.6
1643,CHI,2025-01-29,@,BOS,"L, 100-122",20.4,86.0,48.9,14.0,79.6,48.9
1644,GSW,2024-12-06,,MIN,"L, 90-107",20.4,77.5,53.9,22.5,79.6,53.9
1645,IND,2025-02-12,@,WAS,"W, 134-130 (OT)",20.4,82.1,52.3,17.9,79.6,52.3
1646,LAC,2024-11-25,@,BOS,"L, 94-126",20.4,81.0,51.6,19.0,79.6,51.6
1647,MEM,2025-02-03,,SAS,"W, 128-109",20.4,80.4,50.5,19.6,79.6,50.5
1648,MIL,2024-12-21,,WAS,"W, 112-101",20.4,81.0,51.6,19.0,79.6,51.6
1649,MIL,2024-12-20,@,CLE,"L, 101-124",20.4,79.5,51.6,20.5,79.6,51.6
1650,SAS,2025-03-29,,BOS,"L, 111-121",20.4,62.5,60.7,37.5,79.6,60.7
1651,TOR,2025-01-06,,MIL,"L, 104-128",20.4,78.1,56.8,21.9,79.6,56.8
1652,BOS,2025-01-23,@,LAL,"L, 96-117",20.4,75.6,55.8,24.4,79.6,55.8
1653,CLE,2024-11-29,@,ATL,"L, 101-117",20.4,74.4,57.0,25.6,79.6,57.0
1654,HOU,2024-12-05,@,GSW,"L, 93-99",20.4,75.6,54.5,24.4,79.6,54.5
1655,NYK,2024-11-23,@,UTA,"L, 106-121",20.4,76.3,56.5,23.7,79.6,56.5
1656,ORL,2025-02-01,@,UTA,"L, 99-113",20.4,80.0,54.3,20.0,79.6,54.3
1657,TOR,2025-03-28,,CHO,"W, 108-97",20.4,72.3,55.4,27.7,79.6,55.4
1658,SAS,2025-01-08,@,MIL,"L, 105-121",20.3,77.3,55.3,22.7,79.7,55.3
1659,CHO,2025-02-03,,WAS,"L, 114-124",20.0,67.3,54.0,32.7,80.0,54.0
1660,CHO,2024-11-04,@,MIN,"L, 93-114",20.0,76.3,54.2,23.7,80.0,54.2
1661,CHI,2025-02-20,@,NYK,"L, 111-113 (OT)",20.0,80.8,50.5,19.2,80.0,50.5
1662,CHI,2024-11-17,,HOU,"L, 107-143",20.0,70.8,58.4,29.2,80.0,58.4
1663,CHI,2024-10-30,,ORL,"W, 102-99",20.0,88.2,43.8,11.8,80.0,43.8
1664,DAL,2025-03-03,,SAC,"L, 98-122",20.0,76.9,50.0,23.1,80.0,50.0
1665,DAL,2024-11-12,@,GSW,"L, 117-120",20.0,64.0,55.6,36.0,80.0,55.6
1666,DEN,2025-03-07,,PHO,"W, 149-141 (OT)",20.0,81.1,50.6,18.9,80.0,50.6
1667,DEN,2024-11-08,,MIA,"W, 135-122",20.0,78.6,45.8,21.4,80.0,45.8
1668,DET,2025-03-03,@,UTA,"W, 134-106",20.0,77.5,51.3,22.5,80.0,51.3
1669,DET,2025-03-01,,BRK,"W, 115-94",20.0,74.5,44.7,25.5,80.0,44.7
1670,GSW,2025-02-06,@,LAL,"L, 112-120",20.0,81.1,54.0,18.9,80.0,54.0
1671,HOU,2024-12-11,,GSW,"W, 91-90",20.0,72.5,52.0,27.5,80.0,52.0
1672,IND,2025-03-24,,MIN,"W, 119-103",20.0,80.4,49.5,19.6,80.0,49.5
1673,IND,2025-02-24,,DEN,"L, 116-125",20.0,63.2,59.0,36.8,80.0,59.0
1674,IND,2024-12-13,@,PHI,"W, 121-107",20.0,68.8,53.4,31.3,80.0,53.4
1675,IND,2024-12-03,@,TOR,"L, 111-122",20.0,80.6,55.3,19.4,80.0,55.3
1676,IND,2024-11-15,,MIA,"L, 111-124",20.0,88.6,48.0,11.4,80.0,48.0
1677,LAC,2025-02-04,,LAL,"L, 97-122",20.0,72.2,58.1,27.8,80.0,58.1
1678,LAC,2025-01-15,,BRK,"W, 126-67",20.0,72.7,45.9,27.3,80.0,45.9
1679,LAC,2024-12-21,@,DAL,"L, 97-113",20.0,74.4,51.8,25.6,80.0,51.8
1680,LAC,2024-12-19,@,DAL,"W, 118-95",20.0,83.0,46.0,17.0,80.0,46.0
1681,LAL,2025-03-29,@,MEM,"W, 134-127",20.0,79.1,49.4,20.9,80.0,49.4
1682,LAL,2024-12-02,@,MIN,"L, 80-109",20.0,81.1,52.4,18.9,80.0,52.4
1683,LAL,2024-11-29,,OKC,"L, 93-101",20.0,72.2,50.0,27.8,80.0,50.0
1684,MIA,2025-03-23,,CHO,"W, 122-105",20.0,67.6,55.6,32.4,80.0,55.6
1685,MIA,2025-03-15,@,MEM,"L, 91-125",20.0,71.1,58.0,28.9,80.0,58.0
1686,MIA,2025-02-21,@,TOR,"W, 120-111 (OT)",20.0,72.0,51.1,28.0,80.0,51.1
1687,MIA,2024-11-29,,TOR,"W, 121-111",20.0,70.6,58.2,29.4,80.0,58.2
1688,MIL,2025-03-04,@,ATL,"W, 127-121",20.0,79.2,48.0,20.8,80.0,48.0
1689,MIL,2025-02-20,,LAC,"W, 116-110",20.0,75.0,51.2,25.0,80.0,51.2
1690,MIL,2024-10-23,@,PHI,"W, 124-109",20.0,69.1,51.6,30.9,80.0,51.6
1691,MIN,2024-12-25,@,DAL,"W, 105-99",20.0,77.6,48.3,22.4,80.0,48.3
1692,MIN,2024-11-15,@,SAC,"W, 130-126 (OT)",20.0,73.8,55.4,26.2,80.0,55.4
1693,BRK,2024-12-08,,MIL,"L, 113-118",20.0,88.5,50.8,11.5,80.0,50.8
1694,NOP,2025-04-02,@,LAC,"L, 98-114",20.0,94.1,43.5,5.9,80.0,43.5
1695,NOP,2024-11-27,,TOR,"L, 93-119",20.0,75.5,52.5,24.5,80.0,52.5
1696,NYK,2025-02-21,@,CLE,"L, 105-142",20.0,67.6,59.5,32.4,80.0,59.5
1697,OKC,2025-02-28,@,ATL,"W, 135-119",20.0,77.3,51.7,22.7,80.0,51.7
1698,OKC,2025-01-05,,BOS,"W, 105-92",20.0,75.5,51.1,24.5,80.0,51.1
1699,OKC,2024-12-28,@,CHO,"W, 106-94",20.0,83.3,47.3,16.7,80.0,47.3
1700,ORL,2025-03-02,,TOR,"L, 102-104",20.0,70.0,53.3,30.0,80.0,53.3
1701,PHI,2025-02-26,@,NYK,"L, 105-110",20.0,78.8,55.1,21.2,80.0,55.1
1702,PHI,2024-12-03,@,CHO,"W, 110-104",20.0,60.5,60.3,39.5,80.0,60.3
1703,PHO,2025-03-14,,SAC,"W, 122-106",20.0,69.2,54.1,30.8,80.0,54.1
1704,POR,2025-01-06,@,DET,"L, 115-118",20.0,64.6,54.2,35.4,80.0,54.2
1705,SAC,2025-03-29,@,ORL,"L, 91-121",20.0,71.1,54.4,28.9,80.0,54.4
1706,SAC,2025-01-25,@,NYK,"L, 120-143",20.0,63.0,58.2,37.0,80.0,58.2
1707,SAC,2024-11-11,@,SAS,"L, 96-116",20.0,77.8,54.3,22.2,80.0,54.3
1708,SAS,2025-02-23,@,NOP,"L, 96-114",20.0,66.0,60.0,34.0,80.0,60.0
1709,TOR,2024-11-06,@,SAC,"L, 107-122",20.0,63.4,58.0,36.6,80.0,58.0
1710,UTA,2025-02-01,,ORL,"W, 113-99",20.0,79.6,45.7,20.4,80.0,45.7
1711,UTA,2024-12-01,,LAL,"L, 104-105",20.0,78.3,48.8,21.7,80.0,48.8
1712,MIA,2025-02-10,,BOS,"L, 85-103",19.7,92.9,50.5,7.1,80.3,50.5
1713,BOS,2024-12-19,,CHI,"L, 108-117",19.6,75.6,55.4,24.4,80.4,55.4
1714,CHI,2024-10-26,,OKC,"L, 95-114",19.6,84.7,47.0,15.3,80.4,47.0
1715,MIN,2025-02-28,@,UTA,"L, 116-117",19.6,65.9,60.0,34.1,80.4,60.0
1716,HOU,2025-02-09,,TOR,"W, 94-87",19.6,87.3,45.3,12.7,80.4,45.3
1717,LAC,2024-11-13,@,HOU,"L, 103-111",19.6,64.0,58.4,36.0,80.4,58.4
1718,LAL,2025-03-31,,HOU,"W, 104-98",19.6,77.8,53.1,22.2,80.4,53.1
1719,MEM,2025-03-21,@,LAC,"L, 108-128",19.6,93.8,51.8,6.3,80.4,51.8
1720,WAS,2025-03-05,,UTA,"W, 125-122",19.6,67.3,56.3,32.7,80.4,56.3
1721,WAS,2025-01-19,@,SAC,"L, 100-123",19.6,78.3,52.6,21.7,80.4,52.6
1722,CHO,2025-01-03,@,DET,"L, 94-98",19.6,72.0,53.1,28.0,80.4,53.1
1723,CHI,2025-01-31,@,TOR,"W, 122-106",19.6,86.0,45.8,14.0,80.4,45.8
1724,DAL,2024-11-06,,CHI,"W, 119-99",19.6,73.1,52.0,26.9,80.4,52.0
1725,DET,2025-03-13,,WAS,"L, 125-129",19.6,76.2,53.4,23.8,80.4,53.4
1726,GSW,2025-02-13,@,HOU,"W, 105-98",19.6,68.8,55.3,31.3,80.4,55.3
1727,IND,2024-12-19,@,PHO,"W, 120-111",19.6,84.4,48.4,15.6,80.4,48.4
1728,MIA,2025-03-05,@,CLE,"L, 107-112",19.6,76.7,52.8,23.3,80.4,52.8
1729,MIN,2025-03-24,@,IND,"L, 103-119",19.6,80.0,50.5,20.0,80.4,50.5
1730,SAS,2025-02-03,@,MEM,"L, 109-128",19.6,79.6,49.5,20.4,80.4,49.5
1731,CHI,2025-03-19,@,PHO,"L, 121-127",19.5,71.1,53.5,28.9,80.5,53.5
1732,DET,2025-02-24,,LAC,"W, 106-97",19.5,71.7,51.1,28.3,80.5,51.1
1733,DET,2025-02-02,,CHI,"W, 127-119",19.5,75.6,51.2,24.4,80.5,51.2
1734,IND,2024-12-23,@,GSW,"W, 111-105",19.5,76.1,50.6,23.9,80.5,50.6
1735,LAL,2025-03-19,,DEN,"W, 120-108",19.5,71.4,54.2,28.6,80.5,54.2
1736,PHI,2025-03-30,,TOR,"L, 109-127",19.5,74.5,50.0,25.5,80.5,50.0
1737,PHI,2025-02-02,,BOS,"L, 110-118",19.5,88.4,45.2,11.6,80.5,45.2
1738,PHI,2025-01-04,@,BRK,"W, 123-94",19.5,87.5,43.8,12.5,80.5,43.8
1739,PHO,2024-10-31,@,LAC,"W, 125-119",19.5,67.4,55.2,32.6,80.5,55.2
1740,SAS,2025-02-21,,DET,"L, 110-125",19.5,54.5,62.4,45.5,80.5,62.4
1741,UTA,2024-11-02,@,DEN,"L, 103-129",19.5,62.0,57.1,38.0,80.5,57.1
1742,WAS,2024-11-24,@,IND,"L, 103-115",19.5,73.3,52.3,26.7,80.5,52.3
1743,DET,2025-01-08,@,BRK,"W, 113-98",19.4,79.5,47.5,20.5,80.6,47.5
1744,LAL,2024-11-13,,MEM,"W, 128-123",19.4,74.5,49.4,25.5,80.6,49.4
1745,MEM,2024-10-31,,MIL,"W, 122-99",19.4,84.5,40.4,15.5,80.6,40.4
1746,NYK,2024-12-15,@,ORL,"W, 100-91",19.4,79.2,46.4,20.8,80.6,46.4
1747,NYK,2024-11-18,,WAS,"W, 134-106",19.4,73.9,50.0,26.1,80.6,50.0
1748,OKC,2025-02-23,@,MIN,"W, 130-123",19.4,66.7,54.3,33.3,80.6,54.3
1749,WAS,2025-02-26,,POR,"L, 121-129",19.4,66.7,52.9,33.3,80.6,52.9
1750,WAS,2024-11-10,@,ORL,"L, 94-121",19.4,66.7,54.3,33.3,80.6,54.3
1751,BOS,2024-11-12,,ATL,"L, 116-117",19.4,59.6,56.4,40.4,80.6,56.4
1752,DET,2025-03-25,,SAS,"W, 122-96",19.4,70.4,48.2,29.6,80.6,48.2
1753,MIN,2025-03-14,,ORL,"W, 118-111",19.4,86.7,40.8,13.3,80.6,40.8
1754,PHO,2024-12-21,,DET,"L, 125-133",19.4,74.4,50.0,25.6,80.6,50.0
1755,TOR,2024-12-03,,IND,"W, 122-111",19.4,80.0,44.7,20.0,80.6,44.7
1756,CHI,2025-03-04,,CLE,"L, 117-139",19.2,78.4,51.5,21.6,80.8,51.5
1757,CHI,2024-12-21,,BOS,"L, 98-123",19.2,66.0,57.8,34.0,80.8,57.8
1758,DAL,2025-02-27,,CHO,"W, 103-96",19.2,73.1,53.8,26.9,80.8,53.8
1759,DEN,2025-01-03,,SAS,"L, 110-113",19.2,72.0,54.9,28.0,80.8,54.9
1760,GSW,2025-01-20,,BOS,"L, 85-125",19.2,77.8,56.8,22.2,80.8,56.8
1761,NYK,2025-02-20,,CHI,"W, 113-111 (OT)",19.2,80.0,49.5,20.0,80.8,49.5
1762,PHI,2025-03-12,@,TOR,"L, 105-118",19.2,63.8,59.6,36.2,80.8,59.6
1763,POR,2025-03-09,,DET,"L, 112-119",19.2,72.1,56.8,27.9,80.8,56.8
1764,ATL,2025-01-28,,HOU,"L, 96-100",19.1,83.8,52.4,16.2,80.9,52.4
1765,CHO,2025-02-19,@,LAL,"W, 100-97",19.1,76.0,51.5,24.0,80.9,51.5
1766,CHO,2025-02-05,,MIL,"L, 102-112",19.1,84.2,51.8,15.8,80.9,51.8
1767,DEN,2024-12-05,@,CLE,"L, 114-126",19.1,81.6,49.0,18.4,80.9,49.0
1768,HOU,2024-11-15,,LAC,"W, 125-104",19.1,75.0,51.5,25.0,80.9,51.5
1769,IND,2025-01-12,@,CLE,"W, 108-93",19.1,87.2,46.8,12.8,80.9,46.8
1770,IND,2024-12-31,,MIL,"L, 112-120",19.1,75.9,50.5,24.1,80.9,50.5
1771,LAC,2025-01-08,@,DEN,"L, 103-126",19.1,81.6,52.9,18.4,80.9,52.9
1772,LAL,2024-11-06,@,MEM,"L, 114-131",19.1,70.0,57.5,30.0,80.9,57.5
1773,MIL,2025-03-24,@,PHO,"L, 106-108",19.1,65.9,59.1,34.1,80.9,59.1
1774,WAS,2025-01-05,,NOP,"L, 98-110",19.1,77.1,51.6,22.9,80.9,51.6
1775,BOS,2024-12-12,,DET,"W, 123-99",19.0,82.7,45.7,17.3,81.0,45.7
1776,BOS,2024-11-25,,LAC,"W, 126-94",19.0,79.6,48.4,20.4,81.0,48.4
1777,CHI,2025-01-01,@,WAS,"L, 107-125",19.0,81.8,48.8,18.2,81.0,48.8
1778,CHI,2024-12-16,@,TOR,"W, 122-121",19.0,76.7,51.8,23.3,81.0,51.8
1779,DAL,2025-01-15,@,NOP,"L, 116-119",19.0,71.2,52.1,28.8,81.0,52.1
1780,DET,2024-10-25,@,CLE,"L, 101-113",19.0,87.2,48.1,12.8,81.0,48.1
1781,MEM,2025-04-01,,GSW,"L, 125-134",19.0,70.0,53.3,30.0,81.0,53.3
1782,MIL,2025-02-21,@,WAS,"W, 104-101",19.0,81.8,48.8,18.2,81.0,48.8
1783,MIL,2024-10-28,@,BOS,"L, 108-119",19.0,89.7,46.9,10.3,81.0,46.9
1784,BRK,2024-10-25,@,ORL,"L, 101-116",19.0,85.3,51.3,14.7,81.0,51.3
1785,NOP,2024-11-25,@,IND,"L, 110-114",19.0,83.7,48.2,16.3,81.0,48.2
1786,NOP,2024-11-06,,CLE,"L, 122-131",19.0,67.6,58.2,32.4,81.0,58.2
1787,PHI,2025-02-09,@,MIL,"L, 127-135",19.0,64.2,55.8,35.8,81.0,55.8
1788,PHO,2025-02-22,@,CHI,"W, 121-117",19.0,78.8,47.9,21.2,81.0,47.9
1789,POR,2025-03-05,@,BOS,"L, 118-128",19.0,63.3,57.1,36.7,81.0,57.1
1790,SAC,2024-12-26,,DET,"L, 113-114",19.0,78.3,50.0,21.7,81.0,50.0
1791,SAS,2024-11-19,,OKC,"W, 110-104",19.0,74.5,50.5,25.5,81.0,50.5
1792,SAS,2024-11-06,@,HOU,"L, 100-127",19.0,75.0,52.3,25.0,81.0,52.3
1793,WAS,2025-04-03,,ORL,"L, 97-109",19.0,69.8,55.3,30.2,81.0,55.3
1794,WAS,2024-12-21,@,MIL,"L, 101-112",19.0,79.6,48.4,20.4,81.0,48.4
1795,CHI,2024-11-13,@,NYK,"W, 124-123",18.9,76.7,50.0,23.3,81.1,50.0
1796,DAL,2025-01-22,,MIN,"L, 114-115",18.9,77.5,50.6,22.5,81.1,50.6
1797,DAL,2024-12-27,@,PHO,"W, 98-89",18.9,73.9,50.6,26.1,81.1,50.6
1798,DET,2025-01-11,,TOR,"W, 123-114",18.9,72.2,49.5,27.8,81.1,49.5
1799,IND,2024-12-15,,NOP,"W, 119-104",18.9,65.5,53.3,34.5,81.1,53.3
1800,IND,2024-12-06,@,CHI,"W, 132-123",18.9,83.0,45.2,17.0,81.1,45.2
1801,LAC,2025-03-04,@,PHO,"L, 117-119",18.9,81.1,50.0,18.9,81.1,50.0
1802,LAL,2025-02-06,,GSW,"W, 120-112",18.9,80.0,46.0,20.0,81.1,46.0
1803,MIA,2025-03-27,,ATL,"W, 122-112",18.9,83.3,49.3,16.7,81.1,49.3
1804,MIN,2024-12-02,,LAL,"W, 109-80",18.9,80.0,47.6,20.0,81.1,47.6
1805,ORL,2024-11-27,,CHI,"W, 133-119",18.9,82.1,48.7,17.9,81.1,48.7
1806,PHO,2025-03-07,@,DEN,"L, 141-149 (OT)",18.9,80.0,49.4,20.0,81.1,49.4
1807,PHO,2025-03-04,,LAC,"W, 119-117",18.9,81.1,50.0,18.9,81.1,50.0
1808,SAC,2024-12-06,@,SAS,"W, 140-113",18.9,75.5,48.8,24.5,81.1,48.8
1809,TOR,2025-01-03,,ORL,"L, 97-106",18.9,71.4,53.2,28.6,81.1,53.2
1810,LAC,2024-12-31,@,SAS,"L, 86-122",18.9,67.4,58.6,32.6,81.1,58.6
1811,LAC,2024-12-04,,MIN,"L, 80-108",18.9,83.7,52.1,16.3,81.1,52.1
1812,MEM,2025-03-19,@,POR,"L, 99-115",18.9,57.7,61.9,42.3,81.1,61.9
1813,BRK,2024-12-02,@,CHI,"L, 102-128",18.9,73.8,56.8,26.2,81.1,56.8
1814,CHI,2024-10-25,@,MIL,"W, 133-122",18.8,82.2,50.5,17.8,81.3,50.5
1815,GSW,2024-11-30,@,PHO,"L, 105-113",18.8,85.0,51.1,15.0,81.3,51.1
1816,GSW,2024-11-18,@,LAC,"L, 99-102",18.8,87.8,49.4,12.2,81.3,49.4
1817,HOU,2024-12-19,,NOP,"W, 133-113",18.8,76.6,46.8,23.4,81.3,46.8
1818,LAC,2025-03-07,,NYK,"W, 105-95",18.8,73.1,53.0,26.9,81.3,53.0
1819,MIA,2024-10-23,,ORL,"L, 97-116",18.8,64.0,58.2,36.0,81.3,58.2
1820,NOP,2025-01-25,@,CHO,"L, 92-123",18.8,76.9,55.2,23.1,81.3,55.2
1821,NOP,2024-12-30,,LAC,"L, 113-116",18.8,67.4,53.3,32.6,81.3,53.3
1822,PHI,2024-12-23,,SAS,"W, 111-106",18.8,92.7,47.2,7.3,81.3,47.2
1823,PHI,2024-11-12,,NYK,"L, 99-111",18.8,79.5,54.0,20.5,81.3,54.0
1824,TOR,2025-04-01,@,CHI,"L, 118-137",18.8,72.2,58.3,27.8,81.3,58.3
1825,BOS,2024-12-23,@,ORL,"L, 104-108",18.6,82.5,50.6,17.5,81.4,50.6
1826,CHO,2024-11-12,@,ORL,"L, 89-114",18.6,83.3,47.3,16.7,81.4,47.3
1827,CLE,2025-03-14,@,MEM,"W, 133-124",18.6,77.8,51.1,22.2,81.4,51.1
1828,DEN,2025-03-02,@,BOS,"L, 103-110",18.6,75.0,54.2,25.0,81.4,54.2
1829,LAL,2025-03-17,,SAS,"W, 125-109",18.6,79.1,51.2,20.9,81.4,51.2
1830,MEM,2024-12-21,@,ATL,"W, 128-112",18.6,84.2,50.6,15.8,81.4,50.6
1831,MEM,2024-12-01,,IND,"W, 136-121",18.6,84.2,50.6,15.8,81.4,50.6
1832,MIA,2025-01-11,@,POR,"W, 119-98",18.6,68.6,54.3,31.4,81.4,54.3
1833,BRK,2025-04-03,,MIN,"L, 90-105",18.6,72.2,57.0,27.8,81.4,57.0
1834,NOP,2024-12-07,,OKC,"L, 109-119",18.6,73.0,56.3,27.0,81.4,56.3
1835,OKC,2025-03-29,,IND,"W, 132-111",18.6,83.0,47.8,17.0,81.4,47.8
1836,OKC,2025-01-23,,DAL,"L, 115-121",18.6,75.8,56.6,24.2,81.4,56.6
1837,PHI,2025-03-17,@,HOU,"L, 137-144 (OT)",18.6,54.0,62.4,46.0,81.4,62.4
1838,PHO,2024-11-26,,LAL,"W, 127-100",18.6,84.4,47.7,15.6,81.4,47.7
1839,SAC,2025-03-24,,BOS,"L, 95-113",18.6,78.7,50.0,21.3,81.4,50.0
1840,SAC,2025-03-09,@,LAC,"L, 110-111 (OT)",18.6,93.0,44.2,7.0,81.4,44.2
1841,PHO,2025-02-28,,NOP,"W, 125-108",18.5,69.8,50.0,30.2,81.5,50.0
1842,ATL,2024-10-25,,CHO,"W, 125-120",18.4,59.3,57.6,40.7,81.6,57.6
1843,DEN,2025-01-08,,LAC,"W, 126-103",18.4,80.9,47.1,19.1,81.6,47.1
1844,LAC,2025-03-14,@,ATL,"W, 121-98",18.4,71.7,52.4,28.3,81.6,52.4
1845,MIA,2024-12-21,@,ORL,"L, 114-121",18.4,75.6,51.9,24.4,81.6,51.9
1846,MIN,2024-12-08,@,GSW,"L, 106-114",18.4,69.6,53.6,30.4,81.6,53.6
1847,OKC,2025-03-27,,MEM,"W, 125-104",18.4,88.4,44.4,11.6,81.6,44.4
1848,OKC,2025-01-03,,NYK,"W, 117-107",18.4,75.6,50.6,24.4,81.6,50.6
1849,WAS,2025-04-02,,SAC,"W, 116-111",18.4,66.7,53.9,33.3,81.6,53.9
1850,CLE,2024-12-05,,DEN,"W, 126-114",18.4,80.9,51.0,19.1,81.6,51.0
1851,MIA,2024-11-18,,PHI,"W, 106-89",18.4,95.7,44.2,4.3,81.6,44.2
1852,NOP,2024-12-22,,DEN,"L, 129-132 (OT)",18.4,70.8,55.7,29.2,81.6,55.7
1853,OKC,2024-12-26,@,IND,"W, 120-114",18.4,76.6,53.1,23.4,81.6,53.1
1854,ORL,2025-01-01,@,DET,"L, 96-105",18.4,72.7,59.8,27.3,81.6,59.8
1855,TOR,2025-02-12,,CLE,"L, 108-131",18.4,69.8,57.6,30.2,81.6,57.6
1856,ATL,2024-12-23,,MIN,"W, 117-104",18.2,66.7,53.1,33.3,81.8,53.1
1857,BOS,2024-11-10,@,MIL,"W, 113-107",18.2,87.2,49.4,12.8,81.8,49.4
1858,CHI,2025-01-19,@,POR,"L, 102-113",18.2,66.7,58.1,33.3,81.8,58.1
1859,DET,2024-11-25,,TOR,"W, 102-100",18.2,58.2,56.8,41.8,81.8,56.8
1860,GSW,2024-12-19,@,MEM,"L, 93-144",18.2,63.4,62.5,36.6,81.8,62.5
1861,LAL,2024-12-23,,DET,"L, 114-117",18.2,76.2,49.3,23.8,81.8,49.3
1862,MIL,2025-02-23,,MIA,"W, 120-113",18.2,76.2,53.5,23.8,81.8,53.5
1863,BRK,2025-03-11,@,CLE,"L, 104-109",18.2,71.4,55.8,28.6,81.8,55.8
1864,PHO,2025-03-09,@,DAL,"W, 125-116",18.2,88.9,41.0,11.1,81.8,41.0
1865,POR,2025-01-04,@,MIL,"W, 105-102",18.2,87.0,43.9,13.0,81.8,43.9
1866,TOR,2025-01-23,@,ATL,"W, 122-119",18.2,78.6,48.0,21.4,81.8,48.0
1867,UTA,2025-04-02,@,HOU,"L, 105-143",18.2,61.7,61.8,38.3,81.8,61.8
1868,WAS,2025-02-21,,MIL,"L, 101-104",18.2,81.0,51.2,19.0,81.8,51.2
1869,WAS,2025-01-01,,CHI,"W, 125-107",18.2,81.0,51.2,19.0,81.8,51.2
1870,ATL,2024-11-25,,DAL,"L, 119-129",18.0,75.0,56.7,25.0,82.0,56.7
1871,MIA,2025-01-13,@,LAC,"L, 98-109",18.0,85.1,49.5,14.9,82.0,49.5
1872,MIA,2025-01-07,@,GSW,"W, 114-98",18.0,78.0,52.0,22.0,82.0,52.0
1873,MIL,2025-02-03,@,OKC,"L, 96-125",18.0,66.7,59.8,33.3,82.0,59.8
1874,NYK,2025-03-20,@,CHO,"L, 98-115",18.0,72.5,57.8,27.5,82.0,57.8
1875,SAC,2025-01-14,@,MIL,"L, 115-130",18.0,76.6,53.6,23.4,82.0,53.6
1876,SAS,2025-02-12,@,BOS,"L, 103-116",18.0,65.9,59.6,34.1,82.0,59.6
1877,TOR,2024-12-12,@,MIA,"L, 104-114",18.0,75.0,55.3,25.0,82.0,55.3
1878,CHI,2024-11-27,@,ORL,"L, 119-133",17.9,81.1,51.3,18.9,82.1,51.3
1879,CLE,2024-11-01,,ORL,"W, 120-109",17.9,85.7,44.3,14.3,82.1,44.3
1880,DAL,2025-03-19,@,IND,"L, 131-135",17.9,85.0,48.1,15.0,82.1,48.1
1881,DET,2025-01-22,@,ATL,"W, 114-104",17.9,74.6,48.0,25.4,82.1,48.0
1882,LAC,2024-11-09,,TOR,"W, 105-103",17.9,76.9,48.4,23.1,82.1,48.4
1883,MIA,2025-03-14,,BOS,"L, 91-103",17.9,77.5,51.9,22.5,82.1,51.9
1884,MIL,2025-01-10,@,ORL,"W, 109-106",17.9,75.0,50.6,25.0,82.1,50.6
1885,BRK,2024-11-25,@,GSW,"W, 128-120",17.9,76.1,50.6,23.9,82.1,50.6
1886,NYK,2025-03-26,,LAC,"L, 113-126",17.9,70.5,54.2,29.5,82.1,54.2
1887,NYK,2024-11-06,@,ATL,"L, 116-121",17.9,68.0,53.9,32.0,82.1,53.9
1888,NYK,2024-10-30,@,MIA,"W, 116-107",17.9,83.3,48.1,16.7,82.1,48.1
1889,WAS,2025-02-12,,IND,"L, 130-134 (OT)",17.9,79.6,47.7,20.4,82.1,47.7
1890,BRK,2025-03-28,,LAC,"L, 100-132",17.9,94.3,52.7,5.7,82.1,52.7
1891,BRK,2025-03-26,,TOR,"L, 86-116",17.9,66.0,59.4,34.0,82.1,59.4
1892,CHO,2025-03-25,,ORL,"L, 104-111",17.8,69.8,56.8,30.2,82.2,56.8
1893,CHI,2025-01-15,,ATL,"L, 94-110",17.8,76.3,49.0,23.7,82.2,49.0
1894,LAL,2024-12-08,,POR,"W, 107-98",17.8,72.7,55.1,27.3,82.2,55.1
1895,MIL,2024-11-16,@,CHO,"L, 114-115",17.8,66.7,57.0,33.3,82.2,57.0
1896,MIL,2024-10-25,,CHI,"L, 122-133",17.8,81.3,49.5,18.8,82.2,49.5
1897,BRK,2024-12-13,@,MEM,"L, 119-135",17.8,73.3,54.4,26.7,82.2,54.4
1898,PHI,2025-01-21,@,DEN,"L, 109-144",17.8,54.8,67.1,45.2,82.2,67.1
1899,PHI,2024-10-30,,DET,"L, 95-105",17.8,70.7,57.0,29.3,82.2,57.0
1900,PHO,2025-01-12,,CHO,"W, 120-113",17.8,67.4,57.1,32.6,82.2,57.1
1901,CHI,2025-02-08,,GSW,"L, 111-132",17.6,61.0,58.7,39.0,82.4,58.7
1902,CHI,2024-12-23,,MIL,"L, 91-112",17.6,84.1,51.6,15.9,82.4,51.6
1903,IND,2025-01-23,,SAS,"L, 110-140",17.6,59.5,64.8,40.5,82.4,64.8
1904,LAC,2024-12-27,,GSW,"W, 102-92",17.6,63.5,54.7,36.5,82.4,54.7
1905,MIL,2025-03-16,,OKC,"L, 105-121",17.6,75.8,59.5,24.2,82.4,59.5
1906,UTA,2024-12-13,,PHO,"L, 126-134",17.6,75.7,52.1,24.3,82.4,52.1
1907,CHI,2025-02-04,,MIA,"W, 133-124",17.5,76.6,50.6,23.4,82.5,50.6
1908,GSW,2025-01-29,,OKC,"W, 116-109",17.5,67.3,54.3,32.7,82.5,54.3
1909,IND,2025-02-01,,ATL,"W, 132-127",17.5,75.6,51.8,24.4,82.5,51.8
1910,IND,2024-11-04,@,DAL,"W, 134-127",17.5,88.6,45.2,11.4,82.5,45.2
1911,MIA,2024-12-26,@,ORL,"W, 89-88",17.5,75.7,54.5,24.3,82.5,54.5
