Rk,Team,Date,H/A,Opp,Result,MP,Tm_FG,Tm_FGA,Tm_FG%,Tm_2P,Tm_2PA,Tm_2P%,Tm_3P,Tm_3PA,Tm_3P%,Tm_FT,Tm_FTA,Tm_FT%,Tm_PTS,Opp_FG,Opp_FGA,Opp_FG%,Opp_2P,Opp_2PA,Opp_2P%,Opp_3P,Opp_3PA,Opp_3P%,Opp_FT,Opp_FTA,Opp_FT%,Opp_PTS
1326,WAS,2024-12-19,,CHO,"W, 123-114",240,41,83,.494,24,41,.585,17,42,.405,24,31,.774,123,43,106,.406,35,63,.556,8,43,.186,20,27,.741,114
1327,WAS,2024-12-13,@,CLE,"L, 105-115",240,41,86,.477,27,46,.587,14,40,.350,9,11,.818,105,36,91,.396,21,41,.512,15,50,.300,28,40,.700,115
1328,WAS,2024-11-30,@,MIL,"L, 114-124",240,41,87,.471,32,55,.582,9,32,.281,23,24,.958,114,44,86,.512,28,51,.549,16,35,.457,20,25,.800,124
1329,WAS,2024-10-28,@,ATL,"W, 121-119",240,41,91,.451,20,47,.426,21,44,.477,18,22,.818,121,39,81,.481,24,41,.585,15,40,.375,26,36,.722,119
1330,WAS,2024-10-24,,BOS,"L, 102-122",240,41,95,.432,34,59,.576,7,36,.194,13,18,.722,102,42,90,.467,25,45,.556,17,45,.378,21,27,.778,122
1331,ATL,2025-02-24,,MIA,"W, 98-86",240,40,88,.455,31,53,.585,9,35,.257,9,12,.750,98,27,84,.321,20,44,.455,7,40,.175,25,27,.926,86
1332,ATL,2025-01-20,@,NYK,"L, 110-119",240,40,85,.471,27,55,.491,13,30,.433,17,22,.773,110,47,90,.522,38,64,.594,9,26,.346,16,21,.762,119
1333,BOS,2025-03-10,,UTA,"W, 114-108",240,40,93,.430,22,40,.550,18,53,.340,16,18,.889,114,43,95,.453,30,57,.526,13,38,.342,9,12,.750,108
1334,BOS,2025-03-08,,LAL,"W, 111-101",240,40,84,.476,27,46,.587,13,38,.342,18,25,.720,111,39,87,.448,25,47,.532,14,40,.350,9,14,.643,101
1335,BOS,2025-02-04,@,CLE,"W, 112-105",240,40,98,.408,23,50,.460,17,48,.354,15,18,.833,112,36,91,.396,25,52,.481,11,39,.282,22,26,.846,105
1336,BOS,2025-01-18,,ATL,"L, 115-119 (OT)",265,40,104,.385,25,52,.481,15,52,.288,20,23,.870,115,44,93,.473,35,56,.625,9,37,.243,22,28,.786,119
1337,BOS,2024-12-15,@,WAS,"W, 112-98",240,40,93,.430,22,47,.468,18,46,.391,14,24,.583,112,40,99,.404,27,59,.458,13,40,.325,5,8,.625,98
1338,BOS,2024-12-06,,MIL,"W, 111-105",240,40,87,.460,23,34,.676,17,53,.321,14,16,.875,111,40,94,.426,29,65,.446,11,29,.379,14,17,.824,105
1339,CHO,2025-03-12,@,ATL,"L, 110-123",240,40,88,.455,26,53,.491,14,35,.400,16,18,.889,110,37,88,.420,23,52,.442,14,36,.389,35,39,.897,123
1340,CHO,2025-03-08,,BRK,"W, 105-102",240,40,98,.408,29,64,.453,11,34,.324,14,16,.875,105,38,82,.463,24,32,.750,14,50,.280,12,15,.800,102
1341,CHO,2025-02-27,@,DAL,"L, 96-103",240,40,98,.408,33,71,.465,7,27,.259,9,13,.692,96,40,97,.412,29,61,.475,11,36,.306,12,16,.750,103
1342,CHO,2025-01-20,,DAL,"W, 110-105",240,40,98,.408,23,59,.390,17,39,.436,13,18,.722,110,38,88,.432,32,56,.571,6,32,.188,23,26,.885,105
1343,CHO,2024-12-08,@,IND,"W, 113-109",240,40,78,.513,26,49,.531,14,29,.483,19,26,.731,113,42,82,.512,30,46,.652,12,36,.333,13,15,.867,109
1344,CHO,2024-12-05,@,NYK,"L, 101-125",240,40,89,.449,25,50,.500,15,39,.385,6,10,.600,101,41,76,.539,23,43,.535,18,33,.545,25,32,.781,125
1345,CHO,2024-11-02,,BOS,"L, 103-113",240,40,91,.440,23,49,.469,17,42,.405,6,9,.667,103,36,82,.439,20,30,.667,16,52,.308,25,28,.893,113
1346,CHI,2025-03-08,@,MIA,"W, 114-109",240,40,88,.455,29,46,.630,11,42,.262,23,26,.885,114,41,97,.423,28,54,.519,13,43,.302,14,19,.737,109
1347,CHI,2025-02-05,@,MIN,"L, 108-127",240,40,83,.482,28,47,.596,12,36,.333,16,22,.727,108,42,98,.429,22,51,.431,20,47,.426,23,28,.821,127
1348,CLE,2025-03-16,,ORL,"L, 103-108",240,40,96,.417,30,56,.536,10,40,.250,13,20,.650,103,34,81,.420,21,50,.420,13,31,.419,27,34,.794,108
1349,CLE,2025-02-20,@,BRK,"W, 110-97",240,40,94,.426,29,55,.527,11,39,.282,19,27,.704,110,38,95,.400,28,57,.491,10,38,.263,11,19,.579,97
1350,CLE,2025-01-27,,DET,"W, 110-91",240,40,91,.440,28,47,.596,12,44,.273,18,23,.783,110,37,96,.385,27,60,.450,10,36,.278,7,11,.636,91
1351,CLE,2024-11-09,,BRK,"W, 105-100",240,40,74,.541,30,46,.652,10,28,.357,15,19,.789,105,34,76,.447,19,33,.576,15,43,.349,17,18,.944,100
1352,DAL,2025-02-27,,CHO,"W, 103-96",240,40,97,.412,29,61,.475,11,36,.306,12,16,.750,103,40,98,.408,33,71,.465,7,27,.259,9,13,.692,96
1353,DAL,2025-02-04,@,PHI,"L, 116-118",240,40,85,.471,29,52,.558,11,33,.333,25,31,.806,116,47,86,.547,36,53,.679,11,33,.333,13,19,.684,118
1354,DAL,2025-02-02,@,CLE,"L, 101-144",240,40,103,.388,31,60,.517,9,43,.209,12,15,.800,101,53,93,.570,27,48,.563,26,45,.578,12,16,.750,144
1355,DAL,2025-01-09,,POR,"W, 117-111",240,40,88,.455,30,58,.517,10,30,.333,27,30,.900,117,39,93,.419,23,57,.404,16,36,.444,17,20,.850,111
1356,DAL,2025-01-06,@,MEM,"L, 104-119",240,40,98,.408,27,62,.435,13,36,.361,11,15,.733,104,40,88,.455,28,53,.528,12,35,.343,27,35,.771,119
1357,DAL,2025-01-01,@,HOU,"L, 99-110",240,40,75,.533,29,47,.617,11,28,.393,8,16,.500,99,42,89,.472,34,64,.531,8,25,.320,18,23,.783,110
1358,DAL,2024-12-21,,LAC,"W, 113-97",240,40,88,.455,26,53,.491,14,35,.400,19,22,.864,113,34,81,.420,24,44,.545,10,37,.270,19,22,.864,97
1359,DAL,2024-11-17,@,OKC,"W, 121-119",240,40,84,.476,29,57,.509,11,27,.407,30,36,.833,121,43,87,.494,29,45,.644,14,42,.333,19,25,.760,119
1360,DEN,2025-03-09,@,OKC,"L, 103-127",240,40,97,.412,28,57,.491,12,40,.300,11,20,.550,103,46,94,.489,33,56,.589,13,38,.342,22,25,.880,127
1361,DEN,2025-03-05,,SAC,"W, 116-110",240,40,87,.460,28,52,.538,12,35,.343,24,30,.800,116,44,96,.458,33,69,.478,11,27,.407,11,14,.786,110
1362,DEN,2025-01-19,@,ORL,"W, 113-100",240,40,77,.519,33,52,.635,7,25,.280,26,31,.839,113,38,102,.373,26,61,.426,12,41,.293,12,16,.750,100
1363,DEN,2025-01-15,,HOU,"L, 108-128",240,40,75,.533,26,46,.565,14,29,.483,14,21,.667,108,49,94,.521,32,56,.571,17,38,.447,13,17,.765,128
1364,DEN,2025-01-07,,BOS,"L, 106-118",240,40,87,.460,26,51,.510,14,36,.389,12,15,.800,106,44,88,.500,32,53,.604,12,35,.343,18,20,.900,118
1365,DEN,2024-12-03,,GSW,"W, 119-115",240,40,79,.506,29,55,.527,11,24,.458,28,35,.800,119,44,95,.463,32,57,.561,12,38,.316,15,21,.714,115
1366,DET,2025-01-25,@,ORL,"L, 113-121",240,40,86,.465,30,61,.492,10,25,.400,23,28,.821,113,40,83,.482,25,50,.500,15,33,.455,26,38,.684,121
1367,DET,2024-12-03,,MIL,"L, 107-128",240,40,87,.460,29,54,.537,11,33,.333,16,22,.727,107,45,80,.563,22,39,.564,23,41,.561,15,21,.714,128
1368,DET,2024-11-27,@,MEM,"L, 111-131",240,40,85,.471,27,47,.574,13,38,.342,18,25,.720,111,51,93,.548,34,47,.723,17,46,.370,12,16,.750,131
1369,GSW,2025-03-06,@,BRK,"W, 121-119",240,40,82,.488,28,50,.560,12,32,.375,29,32,.906,121,44,87,.506,29,54,.537,15,33,.455,16,18,.889,119
1370,GSW,2025-03-03,@,CHO,"W, 119-101",240,40,95,.421,22,45,.489,18,50,.360,21,24,.875,119,34,86,.395,23,46,.500,11,40,.275,22,33,.667,101
1371,GSW,2025-01-29,,OKC,"W, 116-109",240,40,81,.494,27,43,.628,13,38,.342,23,28,.821,116,40,99,.404,31,60,.517,9,39,.231,20,25,.800,109
1372,GSW,2025-01-15,@,MIN,"W, 116-115",240,40,82,.488,22,46,.478,18,36,.500,18,21,.857,116,38,86,.442,21,49,.429,17,37,.459,22,29,.759,115
1373,GSW,2025-01-07,,MIA,"L, 98-114",240,40,98,.408,26,48,.542,14,50,.280,4,5,.800,98,43,91,.473,27,51,.529,16,40,.400,12,17,.706,114
1374,GSW,2024-12-21,@,MIN,"W, 113-103",240,40,87,.460,24,45,.533,16,42,.381,17,23,.739,113,36,86,.419,22,48,.458,14,38,.368,17,25,.680,103
1375,GSW,2024-11-02,@,HOU,"W, 127-121 (OT)",265,40,78,.513,25,46,.543,15,32,.469,32,50,.640,127,44,107,.411,29,62,.468,15,45,.333,18,24,.750,121
1376,HOU,2025-03-12,,PHO,"W, 111-104",240,40,88,.455,28,50,.560,12,38,.316,19,25,.760,111,39,73,.534,29,45,.644,10,28,.357,16,20,.800,104
1377,HOU,2025-03-04,@,IND,"L, 102-115",240,40,98,.408,31,68,.456,9,30,.300,13,26,.500,102,44,86,.512,27,44,.614,17,42,.405,10,10,1.000,115
1378,HOU,2025-02-08,@,DAL,"L, 105-116",240,40,100,.400,32,72,.444,8,28,.286,17,22,.773,105,39,83,.470,27,60,.450,12,23,.522,26,34,.765,116
1379,HOU,2025-01-22,,CLE,"W, 109-108",240,40,91,.440,25,57,.439,15,34,.441,14,20,.700,109,41,97,.423,28,56,.500,13,41,.317,13,19,.684,108
1380,HOU,2024-12-22,@,TOR,"W, 114-110",240,40,89,.449,33,61,.541,7,28,.250,27,33,.818,114,42,92,.457,25,49,.510,17,43,.395,9,13,.692,110
1381,HOU,2024-12-08,@,LAC,"W, 117-106",240,40,82,.488,25,41,.610,15,41,.366,22,26,.846,117,41,92,.446,30,58,.517,11,34,.324,13,16,.813,106
1382,HOU,2024-11-27,@,PHI,"W, 122-115 (OT)",265,40,88,.455,30,57,.526,10,31,.323,32,38,.842,122,43,96,.448,31,63,.492,12,33,.364,17,23,.739,115
1383,HOU,2024-11-18,@,MIL,"L, 100-101",240,40,100,.400,31,68,.456,9,32,.281,11,13,.846,100,38,83,.458,25,50,.500,13,33,.394,12,19,.632,101
1384,HOU,2024-11-11,,WAS,"W, 107-92",240,40,87,.460,35,64,.547,5,23,.217,22,25,.880,107,36,88,.409,25,57,.439,11,31,.355,9,13,.692,92
1385,HOU,2024-10-31,@,DAL,"W, 108-102",240,40,97,.412,32,63,.508,8,34,.235,20,27,.741,108,39,85,.459,29,55,.527,10,30,.333,14,20,.700,102
1386,IND,2025-03-22,,BRK,"W, 108-103",240,40,84,.476,29,49,.592,11,35,.314,17,21,.810,108,39,90,.433,24,47,.511,15,43,.349,10,17,.588,103
1387,IND,2025-03-10,@,CHI,"L, 103-121",240,40,101,.396,30,61,.492,10,40,.250,13,19,.684,103,49,98,.500,37,65,.569,12,33,.364,11,14,.786,121
1388,IND,2025-02-24,,DEN,"L, 116-125",240,40,85,.471,26,42,.619,14,43,.326,22,27,.815,116,53,94,.564,45,73,.616,8,21,.381,11,14,.786,125
1389,IND,2025-01-06,@,BRK,"W, 113-99",240,40,79,.506,28,48,.583,12,31,.387,21,23,.913,113,41,98,.418,31,65,.477,10,33,.303,7,11,.636,99
1390,IND,2024-12-31,,MIL,"L, 112-120",240,40,90,.444,27,53,.509,13,37,.351,19,30,.633,112,45,97,.464,33,64,.516,12,33,.364,18,24,.750,120
1391,LAC,2025-04-02,,NOP,"W, 114-98",240,40,76,.526,27,44,.614,13,32,.406,21,26,.808,114,43,85,.506,39,63,.619,4,22,.182,8,11,.727,98
1392,LAC,2025-01-23,,WAS,"W, 110-93",240,40,88,.455,27,50,.540,13,38,.342,17,18,.944,110,32,94,.340,21,48,.438,11,46,.239,18,21,.857,93
1393,LAC,2024-12-27,,GSW,"W, 102-92",240,40,75,.533,30,43,.698,10,32,.313,12,15,.800,102,35,95,.368,28,57,.491,7,38,.184,15,20,.750,92
1394,LAC,2024-10-26,@,DEN,"W, 109-104",240,40,82,.488,28,49,.571,12,33,.364,17,21,.810,109,35,87,.402,21,52,.404,14,35,.400,20,24,.833,104
1395,LAL,2024-12-23,,DET,"L, 114-117",240,40,74,.541,26,44,.591,14,30,.467,20,25,.800,114,47,92,.511,36,62,.581,11,30,.367,12,12,1.000,117
1396,LAL,2024-12-21,@,SAC,"W, 103-99",240,40,83,.482,31,48,.646,9,35,.257,14,21,.667,103,39,90,.433,29,53,.547,10,37,.270,11,14,.786,99
1397,LAL,2024-10-25,,PHO,"W, 123-116",240,40,75,.533,26,48,.542,14,27,.519,29,39,.744,123,42,82,.512,25,45,.556,17,37,.459,15,17,.882,116
1398,MEM,2025-04-03,@,MIA,"W, 110-108",240,40,85,.471,24,47,.511,16,38,.421,14,17,.824,110,39,95,.411,25,62,.403,14,33,.424,16,19,.842,108
1399,MEM,2025-03-21,@,LAC,"L, 108-128",240,40,95,.421,21,46,.457,19,49,.388,9,13,.692,108,45,78,.577,28,44,.636,17,34,.500,21,26,.808,128
1400,MEM,2025-03-10,,PHO,"W, 120-118",240,40,86,.465,23,40,.575,17,46,.370,23,27,.852,120,41,90,.456,21,52,.404,20,38,.526,16,22,.727,118
1401,MEM,2025-01-06,,DAL,"W, 119-104",240,40,88,.455,28,53,.528,12,35,.343,27,35,.771,119,40,98,.408,27,62,.435,13,36,.361,11,15,.733,104
1402,MEM,2024-12-31,@,PHO,"W, 117-112",240,40,94,.426,25,50,.500,15,44,.341,22,33,.667,117,42,92,.457,33,62,.532,9,30,.300,19,25,.760,112
1403,MIA,2025-03-12,,LAC,"L, 104-119",240,40,84,.476,26,47,.553,14,37,.378,10,14,.714,104,45,76,.592,32,49,.653,13,27,.481,16,24,.667,119
1404,MIA,2024-12-28,@,ATL,"L, 110-120",240,40,90,.444,27,49,.551,13,41,.317,17,18,.944,110,44,86,.512,29,49,.592,15,37,.405,17,22,.773,120
1405,MIA,2024-12-12,,TOR,"W, 114-104",240,40,83,.482,27,51,.529,13,32,.406,21,32,.656,114,41,92,.446,30,60,.500,11,32,.344,11,15,.733,104
1406,MIA,2024-11-06,@,PHO,"L, 112-115",240,40,92,.435,27,58,.466,13,34,.382,19,20,.950,112,42,84,.500,24,41,.585,18,43,.419,13,18,.722,115
1407,MIA,2024-10-26,@,CHO,"W, 114-106",240,40,86,.465,26,52,.500,14,34,.412,20,28,.714,114,39,89,.438,26,48,.542,13,41,.317,15,21,.714,106
1408,MIL,2025-03-20,@,LAL,"W, 118-89",240,40,84,.476,29,49,.592,11,35,.314,27,34,.794,118,34,82,.415,23,50,.460,11,32,.344,10,16,.625,89
1409,MIL,2025-01-02,,BRK,"L, 110-113",240,40,90,.444,29,53,.547,11,37,.297,19,28,.679,110,38,88,.432,26,49,.531,12,39,.308,25,28,.893,113
1410,MIL,2024-12-23,@,CHI,"W, 112-91",240,40,87,.460,22,44,.500,18,43,.419,14,17,.824,112,36,90,.400,26,42,.619,10,48,.208,9,12,.750,91
1411,MIL,2024-12-20,@,CLE,"L, 101-124",240,40,85,.471,30,58,.517,10,27,.370,11,18,.611,101,46,91,.505,26,44,.591,20,47,.426,12,14,.857,124
1412,MIL,2024-12-06,@,BOS,"L, 105-111",240,40,94,.426,29,65,.446,11,29,.379,14,17,.824,105,40,87,.460,23,34,.676,17,53,.321,14,16,.875,111
1413,MIN,2025-03-07,@,MIA,"W, 106-104",240,40,81,.494,22,36,.611,18,45,.400,8,14,.571,106,41,89,.461,27,55,.491,14,34,.412,8,11,.727,104
1414,MIN,2024-12-25,@,DAL,"W, 105-99",240,40,86,.465,26,54,.481,14,32,.438,11,13,.846,105,36,87,.414,20,44,.455,16,43,.372,11,11,1.000,99
1415,MIN,2024-12-15,@,SAS,"W, 106-92",240,40,100,.400,28,65,.431,12,35,.343,14,16,.875,106,37,91,.407,26,46,.565,11,45,.244,7,9,.778,92
1416,MIN,2024-12-06,@,GSW,"W, 107-90",240,40,88,.455,26,46,.565,14,42,.333,13,14,.929,107,32,82,.390,21,43,.488,11,39,.282,15,17,.882,90
1417,BRK,2025-03-24,,DAL,"L, 101-120",240,40,78,.513,29,45,.644,11,33,.333,10,14,.714,101,49,87,.563,39,56,.696,10,31,.323,12,16,.750,120
1418,BRK,2025-02-12,,PHI,"W, 100-96",240,40,85,.471,32,55,.582,8,30,.267,12,15,.800,100,35,81,.432,27,48,.563,8,33,.242,18,22,.818,96
1419,BRK,2024-11-13,,BOS,"L, 114-139",240,40,79,.506,21,36,.583,19,43,.442,15,18,.833,114,50,93,.538,28,47,.596,22,46,.478,17,24,.708,139
1420,BRK,2024-11-04,,MEM,"W, 106-104",240,40,84,.476,27,48,.563,13,36,.361,13,18,.722,106,43,91,.473,35,61,.574,8,30,.267,10,13,.769,104
1421,BRK,2024-10-23,@,ATL,"L, 116-120",240,40,91,.440,23,48,.479,17,43,.395,19,25,.760,116,39,80,.488,30,52,.577,9,28,.321,33,46,.717,120
1422,NOP,2025-01-12,@,BOS,"L, 119-120",240,40,86,.465,23,49,.469,17,37,.459,22,26,.846,119,44,101,.436,31,57,.544,13,44,.295,19,23,.826,120
1423,NOP,2025-01-08,,POR,"L, 100-119",240,40,90,.444,28,53,.528,12,37,.324,8,11,.727,100,48,88,.545,35,52,.673,13,36,.361,10,13,.769,119
1424,NOP,2025-01-01,@,MIA,"L, 108-119",240,40,80,.500,31,46,.674,9,34,.265,19,22,.864,108,44,83,.530,30,49,.612,14,34,.412,17,21,.810,119
1425,NOP,2024-10-29,@,GSW,"L, 106-124",240,40,74,.541,31,52,.596,9,22,.409,17,24,.708,106,46,97,.474,25,51,.490,21,46,.457,11,13,.846,124
1426,NYK,2025-04-02,@,CLE,"L, 105-124",240,40,90,.444,29,54,.537,11,36,.306,14,17,.824,105,50,94,.532,38,57,.667,12,37,.324,12,14,.857,124
1427,NYK,2025-02-26,,PHI,"W, 110-105",240,40,77,.519,33,58,.569,7,19,.368,23,29,.793,110,39,88,.443,28,54,.519,11,34,.324,16,20,.800,105
1428,NYK,2025-02-23,@,BOS,"L, 105-118",240,40,92,.435,26,56,.464,14,36,.389,11,11,1.000,105,45,91,.495,28,47,.596,17,44,.386,11,11,1.000,118
1429,NYK,2025-01-21,@,BRK,"W, 99-95",240,40,87,.460,32,59,.542,8,28,.286,11,14,.786,99,32,86,.372,20,46,.435,12,40,.300,19,25,.760,95
1430,NYK,2025-01-13,,DET,"L, 119-124",240,40,80,.500,25,43,.581,15,37,.405,24,29,.828,119,46,92,.500,31,58,.534,15,34,.441,17,18,.944,124
1431,NYK,2024-12-27,@,ORL,"W, 108-85",240,40,75,.533,36,60,.600,4,15,.267,24,34,.706,108,32,87,.368,22,54,.407,10,33,.303,11,12,.917,85
1432,NYK,2024-12-11,,ATL,"L, 100-108",240,40,93,.430,29,51,.569,11,42,.262,9,15,.600,100,43,104,.413,34,73,.466,9,31,.290,13,20,.650,108
1433,NYK,2024-11-27,@,DAL,"L, 114-129",240,40,86,.465,33,57,.579,7,29,.241,27,30,.900,114,48,85,.565,31,52,.596,17,33,.515,16,21,.762,129
1434,NYK,2024-10-30,@,MIA,"W, 116-107",240,40,82,.488,22,42,.524,18,40,.450,18,20,.900,116,37,81,.457,20,41,.488,17,40,.425,16,24,.667,107
1435,NYK,2024-10-28,,CLE,"L, 104-110",240,40,90,.444,31,62,.500,9,28,.321,15,18,.833,104,39,82,.476,27,46,.587,12,36,.333,20,24,.833,110
1436,OKC,2025-03-12,@,BOS,"W, 118-112",240,40,82,.488,27,45,.600,13,37,.351,25,35,.714,118,41,94,.436,21,31,.677,20,63,.317,10,12,.833,112
1437,OKC,2025-01-29,@,GSW,"L, 109-116",240,40,99,.404,31,60,.517,9,39,.231,20,25,.800,109,40,81,.494,27,43,.628,13,38,.342,23,28,.821,116
1438,OKC,2024-12-19,@,ORL,"W, 105-99",240,40,83,.482,30,52,.577,10,31,.323,15,16,.938,105,35,78,.449,24,43,.558,11,35,.314,18,25,.720,99
1439,OKC,2024-11-20,,POR,"W, 109-99",240,40,91,.440,31,60,.517,9,31,.290,20,23,.870,109,32,79,.405,17,41,.415,15,38,.395,20,28,.714,99
1440,ORL,2025-03-14,@,MIN,"L, 111-118",240,40,89,.449,28,61,.459,12,28,.429,19,22,.864,111,42,80,.525,28,47,.596,14,33,.424,20,28,.714,118
1441,ORL,2025-03-06,,CHI,"L, 123-125",240,40,87,.460,31,54,.574,9,33,.273,34,40,.850,123,43,86,.500,28,46,.609,15,40,.375,24,30,.800,125
1442,ORL,2025-03-04,,TOR,"L, 113-114",240,40,83,.482,25,47,.532,15,36,.417,18,23,.783,113,38,80,.475,26,50,.520,12,30,.400,26,35,.743,114
1443,ORL,2025-02-23,,WAS,"W, 110-90",240,40,90,.444,29,58,.500,11,32,.344,19,22,.864,110,32,78,.410,22,40,.550,10,38,.263,16,22,.727,90
1444,ORL,2025-01-25,,DET,"W, 121-113",240,40,83,.482,25,50,.500,15,33,.455,26,38,.684,121,40,86,.465,30,61,.492,10,25,.400,23,28,.821,113
1445,ORL,2024-11-23,,DET,"W, 111-100",240,40,87,.460,28,48,.583,12,39,.308,19,22,.864,111,35,75,.467,22,42,.524,13,33,.394,17,22,.773,100
1446,PHI,2025-03-23,@,ATL,"L, 119-132",240,40,91,.440,29,57,.509,11,34,.324,28,37,.757,119,48,87,.552,31,50,.620,17,37,.459,19,22,.864,132
1447,PHI,2025-03-06,@,BOS,"L, 105-123",240,40,95,.421,25,56,.446,15,39,.385,10,12,.833,105,46,91,.505,27,43,.628,19,48,.396,12,13,.923,123
1448,PHI,2025-02-20,,BOS,"L, 104-124",240,40,93,.430,32,54,.593,8,39,.205,16,17,.941,104,43,89,.483,19,35,.543,24,54,.444,14,15,.933,124
1449,PHI,2025-01-08,,WAS,"W, 109-103",240,40,88,.455,25,44,.568,15,44,.341,14,19,.737,109,42,94,.447,29,64,.453,13,30,.433,6,9,.667,103
1450,PHI,2025-01-01,@,SAC,"L, 107-113",240,40,84,.476,25,44,.568,15,40,.375,12,14,.857,107,41,84,.488,32,53,.604,9,31,.290,22,24,.917,113
1451,PHI,2024-12-04,,ORL,"L, 102-106",240,40,82,.488,29,52,.558,11,30,.367,11,19,.579,102,41,84,.488,33,55,.600,8,29,.276,16,21,.762,106
1452,PHI,2024-11-06,@,LAC,"L, 98-110",240,40,73,.548,33,48,.688,7,25,.280,11,19,.579,98,41,72,.569,29,44,.659,12,28,.429,16,19,.842,110
1453,PHI,2024-11-04,@,PHO,"L, 116-118",240,40,87,.460,20,36,.556,20,51,.392,16,18,.889,116,42,82,.512,31,50,.620,11,32,.344,23,26,.885,118
1454,PHO,2025-02-03,@,POR,"L, 119-121 (OT)",265,40,85,.471,25,43,.581,15,42,.357,24,28,.857,119,40,89,.449,24,49,.490,16,40,.400,25,30,.833,121
1455,PHO,2025-01-27,,LAC,"W, 111-109",240,40,85,.471,18,38,.474,22,47,.468,9,11,.818,111,41,83,.494,31,51,.608,10,32,.313,17,20,.850,109
1456,PHO,2025-01-25,,WAS,"W, 119-109",240,40,90,.444,27,50,.540,13,40,.325,26,28,.929,119,42,90,.467,24,49,.490,18,41,.439,7,9,.778,109
1457,PHO,2024-12-19,,IND,"L, 111-120",240,40,82,.488,31,52,.596,9,30,.300,22,28,.786,111,39,89,.438,23,48,.479,16,41,.390,26,31,.839,120
1458,PHO,2024-10-28,,LAL,"W, 109-105",240,40,87,.460,29,51,.569,11,36,.306,18,20,.900,109,39,94,.415,25,62,.403,14,32,.438,13,18,.722,105
1459,POR,2025-03-25,,CLE,"L, 111-122",240,40,100,.400,23,48,.479,17,52,.327,14,22,.636,111,48,88,.545,36,61,.590,12,27,.444,14,17,.824,122
1460,POR,2025-03-19,,MEM,"W, 115-99",240,40,96,.417,22,50,.440,18,46,.391,17,21,.810,115,37,92,.402,29,62,.468,8,30,.267,17,21,.810,99
1461,POR,2025-03-12,,NYK,"L, 113-114 (OT)",265,40,90,.444,23,48,.479,17,42,.405,16,25,.640,113,44,94,.468,32,63,.508,12,31,.387,14,20,.700,114
1462,POR,2025-02-10,@,DEN,"L, 117-146",240,40,88,.455,25,51,.490,15,37,.405,22,26,.846,117,60,91,.659,52,66,.788,8,25,.320,18,20,.900,146
1463,POR,2025-02-03,,PHO,"W, 121-119 (OT)",265,40,89,.449,24,49,.490,16,40,.400,25,30,.833,121,40,85,.471,25,43,.581,15,42,.357,24,28,.857,119
1464,POR,2025-01-23,@,ORL,"W, 101-79",240,40,82,.488,31,54,.574,9,28,.321,12,19,.632,101,26,76,.342,20,51,.392,6,25,.240,21,31,.677,79
1465,POR,2025-01-02,@,LAL,"L, 106-114",240,40,80,.500,31,54,.574,9,26,.346,17,21,.810,106,43,94,.457,28,51,.549,15,43,.349,13,14,.929,114
1466,SAC,2025-04-02,@,WAS,"L, 111-116",240,40,95,.421,30,56,.536,10,39,.256,21,28,.750,111,43,84,.512,26,41,.634,17,43,.395,13,18,.722,116
1467,SAC,2025-03-14,@,PHO,"L, 106-122",240,40,81,.494,32,49,.653,8,32,.250,18,20,.900,106,41,79,.519,17,36,.472,24,43,.558,16,19,.842,122
1468,SAC,2025-03-09,@,LAC,"L, 110-111 (OT)",265,40,87,.460,31,53,.585,9,34,.265,21,25,.840,110,43,81,.531,33,50,.660,10,31,.323,15,25,.600,111
1469,SAC,2025-02-21,,GSW,"L, 108-132",240,40,79,.506,29,47,.617,11,32,.344,17,18,.944,108,50,93,.538,30,50,.600,20,43,.465,12,12,1.000,132
1470,SAC,2025-02-05,,ORL,"L, 111-130",240,40,80,.500,30,53,.566,10,27,.370,21,28,.750,111,50,88,.568,34,57,.596,16,31,.516,14,15,.933,130
1471,SAC,2025-02-01,@,OKC,"L, 110-144",240,40,100,.400,29,56,.518,11,44,.250,19,26,.731,110,57,107,.533,38,61,.623,19,46,.413,11,16,.688,144
1472,SAC,2025-01-29,@,PHI,"L, 104-117",240,40,90,.444,30,49,.612,10,41,.244,14,17,.824,104,43,82,.524,31,53,.585,12,29,.414,19,22,.864,117
1473,SAS,2025-04-01,,ORL,"L, 105-116",240,40,81,.494,27,49,.551,13,32,.406,12,17,.706,105,43,90,.478,25,43,.581,18,47,.383,12,12,1.000,116
1474,SAS,2025-03-30,,GSW,"L, 106-148",240,40,84,.476,24,42,.571,16,42,.381,10,16,.625,106,56,97,.577,35,53,.660,21,44,.477,15,19,.789,148
1475,SAS,2025-03-07,@,SAC,"L, 109-127",240,40,87,.460,24,45,.533,16,42,.381,13,23,.565,109,49,96,.510,32,58,.552,17,38,.447,12,19,.632,127
1476,SAS,2025-01-17,,MEM,"L, 112-140",240,40,84,.476,27,48,.563,13,36,.361,19,23,.826,112,55,97,.567,36,53,.679,19,44,.432,11,15,.733,140
1477,SAS,2025-01-15,,MEM,"L, 115-129",240,40,89,.449,24,46,.522,16,43,.372,19,27,.704,115,51,103,.495,35,65,.538,16,38,.421,11,17,.647,129
1478,TOR,2025-03-08,,WAS,"L, 117-118",240,40,95,.421,30,69,.435,10,26,.385,27,30,.900,117,44,100,.440,31,62,.500,13,38,.342,17,23,.739,118
