Rk,Team,Date,H/A,Opp,Result,MP,Tm_ORB,Tm_DRB,Tm_TRB,Opp_ORB,Opp_DRB,Opp_TRB
1849,SAC,2025-03-09,@,LAC,"L, 110-111 (OT)",265,8,40,48,3,35,38
1850,SAC,2024-12-26,,DET,"L, 113-114",240,8,36,44,10,34,44
1851,SAC,2024-11-22,@,LAC,"L, 88-104",240,8,40,48,11,43,54
1852,SAC,2024-11-10,@,PHO,"W, 127-118 (OT)",265,8,49,57,8,40,48
1853,SAS,2025-04-02,@,DEN,"W, 113-106",240,8,44,52,14,44,58
1854,SAS,2025-03-15,,NOP,"W, 119-115",240,8,29,37,12,40,52
1855,SAS,2025-02-21,,DET,"L, 110-125",240,8,24,32,20,33,53
1856,SAS,2024-12-29,@,MIN,"L, 110-112",240,8,33,41,18,38,56
1857,SAS,2024-12-25,@,NYK,"L, 114-117",240,8,37,45,17,30,47
1858,SAS,2024-12-19,,ATL,"W, 133-126 (OT)",265,8,34,42,12,41,53
1859,SAS,2024-12-01,@,SAC,"W, 127-125",240,8,30,38,21,30,51
1860,SAS,2024-11-19,,OKC,"W, 110-104",240,8,38,46,13,34,47
1861,SAS,2024-11-13,,WAS,"W, 139-130",240,8,31,39,11,30,41
1862,SAS,2024-11-11,,SAC,"W, 116-96",240,8,36,44,9,28,37
1863,SAS,2024-11-06,@,HOU,"L, 100-127",240,8,33,41,11,34,45
1864,TOR,2025-01-08,@,NYK,"L, 98-112",240,8,25,33,15,28,43
1865,TOR,2025-01-01,,BRK,"W, 130-113",240,8,31,39,4,28,32
1866,TOR,2024-12-07,,DAL,"L, 118-125",240,8,31,39,14,38,52
1867,TOR,2024-11-06,@,SAC,"L, 107-122",240,8,26,34,15,32,47
1868,UTA,2025-02-01,,ORL,"W, 113-99",240,8,43,51,11,32,43
1869,UTA,2024-12-01,,LAL,"L, 104-105",240,8,36,44,10,32,42
1870,UTA,2024-11-07,@,MIL,"L, 100-123",240,8,31,39,11,30,41
1871,UTA,2024-11-02,@,DEN,"L, 103-129",240,8,31,39,19,33,52
1872,WAS,2025-04-03,,ORL,"L, 97-109",240,8,30,38,13,34,47
1873,WAS,2025-03-21,,ORL,"L, 105-120",240,8,33,41,13,42,55
1874,WAS,2025-02-21,,MIL,"L, 101-104",240,8,34,42,8,36,44
1875,WAS,2025-01-13,,MIN,"L, 106-120",240,8,26,34,14,39,53
1876,WAS,2025-01-12,,OKC,"L, 95-136",240,8,31,39,15,41,56
1877,WAS,2025-01-01,,CHI,"W, 125-107",240,8,34,42,8,36,44
1878,WAS,2024-12-26,,CHO,"W, 113-110",240,8,35,43,11,39,50
1879,WAS,2024-12-21,@,MIL,"L, 101-112",240,8,39,47,10,34,44
1880,WAS,2024-11-30,@,MIL,"L, 114-124",240,8,33,41,7,31,38
1881,WAS,2024-11-24,@,IND,"L, 103-115",240,8,33,41,12,33,45
1882,WAS,2024-11-11,@,HOU,"L, 92-107",240,8,26,34,17,41,58
1883,WAS,2024-11-04,,GSW,"L, 112-125",240,8,39,47,16,40,56
1884,WAS,2024-11-02,,MIA,"L, 98-118",240,8,36,44,21,44,65
1885,ATL,2024-12-14,@,MIL,"L, 102-110",240,7,37,44,6,41,47
1886,ATL,2024-10-25,,CHO,"W, 125-120",240,7,32,39,22,31,53
1887,BOS,2025-02-26,@,DET,"L, 97-117",240,7,25,32,14,37,51
1888,BOS,2025-01-27,,HOU,"L, 112-114",240,7,34,41,12,27,39
1889,BOS,2024-12-06,,MIL,"W, 111-105",240,7,34,41,12,39,51
1890,CHO,2024-11-02,,BOS,"L, 103-113",240,7,27,34,8,36,44
1891,CHI,2025-02-04,,MIA,"W, 133-124",240,7,36,43,11,33,44
1892,CHI,2024-11-27,@,ORL,"L, 119-133",240,7,30,37,7,32,39
1893,CHI,2024-11-13,@,NYK,"W, 124-123",240,7,33,40,10,30,40
1894,CLE,2024-12-03,,WAS,"W, 118-87",240,7,38,45,13,39,52
1895,CLE,2024-11-01,,ORL,"W, 120-109",240,7,42,49,7,32,39
1896,DAL,2025-03-19,@,IND,"L, 131-135",240,7,34,41,6,32,38
1897,DAL,2025-03-03,,SAC,"L, 98-122",240,7,30,37,9,28,37
1898,DAL,2025-02-23,@,GSW,"L, 102-126",240,7,34,41,17,37,54
1899,DAL,2025-01-22,,MIN,"L, 114-115",240,7,31,38,9,30,39
1900,DAL,2024-12-27,@,PHO,"W, 98-89",240,7,34,41,12,30,42
1901,DAL,2024-12-10,@,OKC,"L, 104-118",240,7,37,44,17,35,52
1902,DEN,2025-01-17,@,MIA,"W, 133-113",240,7,34,41,6,35,41
1903,DEN,2025-01-08,,LAC,"W, 126-103",240,7,38,45,9,31,40
1904,DEN,2024-12-08,@,ATL,"W, 141-111",240,7,36,43,19,26,45
1905,DET,2025-01-22,@,ATL,"W, 114-104",240,7,44,51,15,32,47
1906,DET,2025-01-11,,TOR,"W, 123-114",240,7,39,46,15,30,45
1907,DET,2025-01-09,,GSW,"L, 104-107",240,7,33,40,15,34,49
1908,DET,2025-01-08,@,BRK,"W, 113-98",240,7,35,42,9,29,38
1909,DET,2024-12-16,,MIA,"W, 125-124 (OT)",265,7,45,52,9,35,44
1910,DET,2024-11-29,@,IND,"W, 130-106",240,7,37,44,7,25,32
1911,GSW,2025-03-13,,SAC,"W, 130-104",240,7,36,43,5,25,30
1912,GSW,2025-01-29,,OKC,"W, 116-109",240,7,35,42,17,33,50
1913,HOU,2024-12-11,,GSW,"W, 91-90",240,7,29,36,11,28,39
1914,HOU,2024-11-26,@,MIN,"W, 117-111 (OT)",265,7,37,44,14,38,52
1915,IND,2025-03-26,,LAL,"L, 119-120",240,7,29,36,8,35,43
1916,IND,2025-02-01,,ATL,"W, 132-127",240,7,34,41,11,33,44
1917,IND,2024-12-15,,NOP,"W, 119-104",240,7,36,43,19,30,49
1918,IND,2024-12-06,@,CHI,"W, 132-123",240,7,39,46,8,30,38
1919,IND,2024-11-29,,DET,"L, 106-130",240,7,25,32,7,37,44
1920,IND,2024-11-25,,NOP,"W, 114-110",240,7,34,41,8,36,44
1921,IND,2024-11-13,@,ORL,"L, 90-94",240,7,34,41,13,37,50
1922,IND,2024-11-08,@,CHO,"L, 83-103",240,7,30,37,13,43,56
1923,IND,2024-11-04,@,DAL,"W, 134-127",240,7,39,46,5,33,38
1924,IND,2024-10-27,,PHI,"L, 114-118 (OT)",265,7,30,37,20,34,54
1925,IND,2024-10-23,@,DET,"W, 115-109",240,7,32,39,12,26,38
1926,LAC,2025-03-14,@,ATL,"W, 121-98",240,7,33,40,13,31,44
1927,LAC,2025-03-04,@,PHO,"L, 117-119",240,7,30,37,7,30,37
1928,LAC,2025-01-13,,MIA,"W, 109-98",240,7,41,48,9,40,49
1929,LAC,2025-01-04,,ATL,"W, 131-105",240,7,41,48,8,35,43
1930,LAC,2024-12-16,,UTA,"W, 144-107",240,7,34,41,10,25,35
1931,LAC,2024-12-08,,HOU,"L, 106-117",240,7,26,33,12,38,50
1932,LAC,2024-11-09,,TOR,"W, 105-103",240,7,40,47,12,32,44
1933,LAL,2025-03-16,,PHO,"W, 107-96",240,7,33,40,14,37,51
1934,LAL,2025-02-06,,GSW,"W, 120-112",240,7,40,47,10,30,40
1935,LAL,2025-01-21,,WAS,"W, 111-88",240,7,43,50,9,37,46
1936,LAL,2024-11-26,@,PHO,"L, 100-127",240,7,35,42,8,38,46
1937,LAL,2024-11-13,,MEM,"W, 128-123",240,7,35,42,12,29,41
1938,LAL,2024-11-04,@,DET,"L, 103-115",240,7,30,37,17,38,55
1939,MEM,2025-02-25,,PHO,"W, 151-148 (OT)",265,7,31,38,8,38,46
1940,MEM,2024-10-31,,MIL,"W, 122-99",240,7,49,56,9,29,38
1941,MIA,2025-03-27,,ATL,"W, 122-112",240,7,30,37,6,30,36
1942,MIA,2025-03-23,,CHO,"W, 122-105",240,7,25,32,12,28,40
1943,MIA,2025-03-14,,BOS,"L, 91-103",240,7,31,38,9,32,41
1944,MIA,2025-03-08,,CHI,"L, 109-114",240,7,37,44,5,46,51
1945,MIA,2025-03-07,,MIN,"L, 104-106",240,7,34,41,7,36,43
1946,MIA,2024-12-26,@,ORL,"W, 89-88",240,7,28,35,9,33,42
1947,MIA,2024-12-21,@,ORL,"L, 114-121",240,7,31,38,10,31,41
1948,MIA,2024-12-20,,OKC,"L, 97-104",240,7,34,41,12,36,48
1949,MIA,2024-10-30,,NYK,"L, 107-116",240,7,32,39,7,35,42
1950,MIL,2025-03-15,,IND,"W, 126-119",240,7,38,45,10,22,32
1951,MIL,2025-03-13,,LAL,"W, 126-106",240,7,41,48,5,33,38
1952,MIL,2025-02-27,,DEN,"W, 121-112",240,7,41,48,14,41,55
1953,MIL,2025-02-07,@,ATL,"L, 110-115",240,7,36,43,11,41,52
1954,MIL,2025-01-19,,PHI,"W, 123-109",240,7,41,48,5,33,38
1955,MIL,2025-01-10,@,ORL,"W, 109-106",240,7,36,43,12,32,44
1956,MIL,2025-01-06,@,TOR,"W, 128-104",240,7,39,46,10,25,35
1957,MIL,2025-01-04,,POR,"L, 102-105",240,7,36,43,8,47,55
1958,MIL,2024-12-23,@,CHI,"W, 112-91",240,7,42,49,9,37,46
1959,MIL,2024-11-30,,WAS,"W, 124-114",240,7,31,38,8,33,41
1960,MIL,2024-11-04,@,CLE,"L, 114-116",240,7,42,49,5,34,39
1961,MIL,2024-10-27,@,BRK,"L, 102-115",240,7,36,43,12,35,47
1962,MIN,2025-03-07,@,MIA,"W, 106-104",240,7,36,43,7,34,41
1963,MIN,2025-03-04,,PHI,"W, 126-112",240,7,30,37,12,24,36
1964,MIN,2025-02-21,@,HOU,"L, 115-121",240,7,28,35,9,39,48
1965,MIN,2025-01-11,,MEM,"L, 125-127",240,7,34,41,21,25,46
1966,MIN,2025-01-04,@,DET,"L, 105-119",240,7,26,33,13,34,47
1967,MIN,2024-12-08,@,GSW,"L, 106-114",240,7,32,39,14,31,45
1968,MIN,2024-12-04,@,LAC,"W, 108-80",240,7,43,50,10,36,46
1969,MIN,2024-12-02,,LAL,"W, 109-80",240,7,36,43,9,30,39
1970,BRK,2025-03-31,@,DAL,"W, 113-109",240,7,33,40,12,37,49
1971,BRK,2025-01-29,@,CHO,"W, 104-83",240,7,33,40,18,34,52
1972,BRK,2024-12-08,,MIL,"L, 113-118",240,7,23,30,3,28,31
1973,BRK,2024-12-04,,IND,"W, 99-90",240,7,36,43,5,34,39
1974,BRK,2024-11-27,@,PHO,"W, 127-117",240,7,29,36,3,34,37
1975,BRK,2024-11-25,@,GSW,"W, 128-120",240,7,35,42,11,32,43
1976,BRK,2024-11-22,@,PHI,"L, 98-113",240,7,27,34,15,25,40
1977,BRK,2024-11-17,@,NYK,"L, 104-114",240,7,28,35,10,37,47
1978,BRK,2024-10-29,,DEN,"L, 139-144 (OT)",265,7,34,41,9,34,43
1979,NOP,2025-04-02,@,LAC,"L, 98-114",240,7,32,39,2,28,30
1980,NOP,2025-03-21,@,MIN,"L, 93-134",240,7,26,33,10,26,36
1981,NOP,2025-02-13,,SAC,"W, 140-133 (OT)",265,7,38,45,21,37,58
1982,NOP,2024-11-19,@,DAL,"L, 91-132",240,7,30,37,14,34,48
1983,NOP,2024-10-23,,CHI,"W, 123-111",240,7,35,42,9,38,47
1984,NYK,2025-03-26,,LAC,"L, 113-126",240,7,31,38,13,32,45
1985,NYK,2025-02-26,,PHI,"W, 110-105",240,7,36,43,9,26,35
1986,NYK,2025-02-23,@,BOS,"L, 105-118",240,7,33,40,12,37,49
1987,NYK,2025-02-08,,BOS,"L, 104-131",240,7,23,30,11,37,48
1988,NYK,2024-12-15,@,ORL,"W, 100-91",240,7,38,45,10,29,39
1989,NYK,2024-11-27,@,DAL,"L, 114-129",240,7,26,33,10,33,43
1990,NYK,2024-11-18,,WAS,"W, 134-106",240,7,34,41,12,29,41
1991,NYK,2024-11-06,@,ATL,"L, 116-121",240,7,34,41,16,32,48
1992,NYK,2024-10-30,@,MIA,"W, 116-107",240,7,35,42,7,32,39
1993,OKC,2025-03-27,,MEM,"W, 125-104",240,7,38,45,5,31,36
1994,OKC,2025-02-23,@,MIN,"W, 130-123",240,7,30,37,15,29,44
1995,OKC,2025-01-03,,NYK,"W, 117-107",240,7,34,41,11,31,42
1996,OKC,2024-11-17,,DAL,"L, 119-121",240,7,22,29,18,35,53
1997,OKC,2024-11-08,,HOU,"W, 126-107",240,7,34,41,14,34,48
1998,ORL,2025-03-04,,TOR,"L, 113-114",240,7,28,35,13,35,48
1999,ORL,2025-03-02,,TOR,"L, 102-104",240,7,28,35,12,28,40
2000,ORL,2025-02-10,,ATL,"L, 106-112",240,7,29,36,6,33,39
2001,ORL,2024-12-23,,BOS,"W, 108-104",240,7,35,42,8,33,41
2002,ORL,2024-11-27,,CHI,"W, 133-119",240,7,32,39,7,30,37
2003,ORL,2024-11-04,@,OKC,"L, 86-102",240,7,34,41,5,37,42
2004,ORL,2024-11-01,@,CLE,"L, 109-120",240,7,32,39,7,42,49
2005,PHI,2025-02-07,@,DET,"L, 112-125",240,7,31,38,21,35,56
2006,PHO,2025-03-14,,SAC,"W, 122-106",240,7,27,34,12,28,40
2007,PHO,2025-03-07,@,DEN,"L, 141-149 (OT)",265,7,32,39,8,30,38
2008,PHO,2025-03-04,,LAC,"W, 119-117",240,7,30,37,7,30,37
2009,PHO,2025-02-11,,MEM,"L, 112-119",240,7,35,42,20,40,60
2010,PHO,2024-12-19,,IND,"L, 111-120",240,7,37,44,9,38,47
2011,PHO,2024-10-26,,DAL,"W, 114-102",240,7,40,47,12,34,46
2012,POR,2025-01-06,@,DET,"L, 115-118",240,7,31,38,17,28,45
2013,SAC,2025-02-26,@,UTA,"W, 118-101",240,7,40,47,7,27,34
2014,SAC,2024-12-06,@,SAS,"W, 140-113",240,7,37,44,12,30,42
2015,SAS,2025-03-30,,GSW,"L, 106-148",240,7,27,34,10,34,44
2016,SAS,2025-01-29,,LAC,"L, 116-128",240,7,23,30,17,40,57
2017,SAS,2025-01-15,,MEM,"L, 115-129",240,7,37,44,14,38,52
2018,SAS,2024-11-02,,MIN,"W, 113-103",240,7,37,44,6,26,32
2019,TOR,2025-03-20,@,GSW,"L, 114-117",240,7,37,44,11,27,38
2020,TOR,2025-02-09,@,HOU,"L, 87-94",240,7,41,48,10,48,58
2021,TOR,2025-01-31,,CHI,"L, 106-122",240,7,37,44,9,43,52
2022,TOR,2025-01-29,@,WAS,"W, 106-82",240,7,29,36,10,33,43
2023,TOR,2025-01-03,,ORL,"L, 97-106",240,7,30,37,12,30,42
2024,UTA,2025-02-26,,SAC,"L, 101-118",240,7,27,34,7,40,47
2025,UTA,2025-01-17,@,NOP,"L, 123-136",240,7,33,40,21,35,56
2026,UTA,2024-12-30,,DEN,"L, 121-132",240,7,30,37,17,34,51
2027,WAS,2025-04-02,,SAC,"W, 116-111",240,7,34,41,17,31,48
2028,WAS,2025-03-29,,BRK,"L, 112-115",240,7,33,40,12,37,49
2029,WAS,2025-03-03,@,MIA,"L, 90-106",240,7,36,43,5,43,48
2030,WAS,2025-02-26,,POR,"L, 121-129",240,7,34,41,17,29,46
2031,WAS,2025-02-24,,BRK,"W, 107-99",240,7,30,37,16,23,39
2032,WAS,2025-02-12,,IND,"L, 130-134 (OT)",265,7,39,46,10,32,42
2033,WAS,2025-02-05,@,BRK,"W, 119-102",240,7,33,40,12,25,37
2034,WAS,2025-02-01,@,MIN,"W, 105-103",240,7,37,44,11,36,47
2035,WAS,2024-11-10,@,ORL,"L, 94-121",240,7,30,37,15,29,44
2036,ATL,2025-03-27,@,MIA,"L, 112-122",240,6,30,36,7,30,37
2037,ATL,2025-02-10,@,ORL,"W, 112-106",240,6,33,39,7,29,36
2038,ATL,2024-12-23,,MIN,"W, 117-104",240,6,32,38,16,27,43
2039,ATL,2024-12-21,,MEM,"L, 112-128",240,6,35,41,8,32,40
2040,ATL,2024-11-18,@,SAC,"W, 109-108",240,6,31,37,9,36,45
2041,ATL,2024-10-28,,WAS,"L, 119-121",240,6,33,39,9,34,43
2042,BOS,2025-03-18,,BRK,"W, 104-96",240,6,42,48,8,31,39
2043,BOS,2025-01-29,,CHI,"W, 122-100",240,6,39,45,10,37,47
2044,BOS,2024-11-12,,ATL,"L, 116-117",240,6,28,34,19,25,44
2045,CHO,2025-03-21,@,OKC,"L, 106-141",240,6,23,29,10,33,43
2046,CHO,2025-02-12,@,ORL,"L, 86-102",240,6,37,43,13,39,52
2047,CHI,2025-02-08,,GSW,"L, 111-132",240,6,25,31,16,28,44
2048,CHI,2025-02-05,@,MIN,"L, 108-127",240,6,28,34,23,36,59
2049,CLE,2025-01-12,,IND,"L, 93-108",240,6,38,44,9,41,50
2050,CLE,2024-12-01,,BOS,"W, 115-111",240,6,38,44,10,36,46
2051,CLE,2024-10-30,,LAL,"W, 134-110",240,6,30,36,5,32,37
2052,DAL,2025-03-14,@,HOU,"L, 96-133",240,6,28,34,17,50,67
2053,DAL,2025-01-17,,OKC,"W, 106-98",240,6,37,43,14,32,46
2054,DAL,2025-01-01,@,HOU,"L, 99-110",240,6,32,38,4,31,35
2055,DEN,2025-02-10,,POR,"W, 146-117",240,6,32,38,10,23,33
2056,DEN,2024-11-17,@,MEM,"L, 90-105",240,6,33,39,10,35,45
2057,DEN,2024-11-08,,MIA,"W, 135-122",240,6,33,39,9,24,33
2058,DET,2025-03-25,,SAS,"W, 122-96",240,6,38,44,16,25,41
2059,DET,2025-03-15,,OKC,"L, 107-113",240,6,33,39,10,34,44
2060,DET,2025-03-01,,BRK,"W, 115-94",240,6,41,47,14,24,38
2061,DET,2024-11-25,,TOR,"W, 102-100",240,6,32,38,23,27,50
2062,DET,2024-11-06,@,CHO,"L, 107-108",240,6,40,46,8,39,47
2063,DET,2024-11-01,,NYK,"L, 98-128",240,6,32,38,12,33,45
2064,GSW,2025-03-22,@,ATL,"L, 115-124",240,6,32,38,10,36,46
2065,HOU,2025-01-28,@,ATL,"W, 100-96",240,6,38,44,9,31,40
2066,HOU,2024-12-19,,NOP,"W, 133-113",240,6,36,42,11,26,37
2067,IND,2025-03-31,,SAC,"W, 111-109",240,6,34,40,6,39,45
2068,IND,2025-03-22,,BRK,"W, 108-103",240,6,38,44,11,37,48
2069,IND,2025-03-19,,DAL,"W, 135-131",240,6,32,38,7,34,41
2070,IND,2025-02-03,@,UTA,"W, 112-111",240,6,31,37,17,43,60
2071,IND,2024-12-22,@,SAC,"W, 122-95",240,6,44,50,15,32,47
2072,IND,2024-12-01,@,MEM,"L, 121-136",240,6,35,41,8,32,40
2073,IND,2024-11-01,@,NOP,"L, 118-125",240,6,33,39,15,31,46
2074,LAC,2025-03-05,,DET,"W, 123-115",240,6,27,33,5,29,34
2075,LAC,2025-02-23,@,IND,"L, 111-129",240,6,26,32,8,38,46
2076,LAC,2025-01-15,,BRK,"W, 126-67",240,6,40,46,15,24,39
2077,LAC,2024-12-27,,GSW,"W, 102-92",240,6,33,39,19,28,47
2078,LAL,2025-03-27,@,CHI,"L, 117-119",240,6,34,40,11,37,48
2079,LAL,2025-01-17,,BRK,"W, 102-101",240,6,28,34,12,33,45
2080,LAL,2025-01-15,,MIA,"W, 117-108",240,6,28,34,3,34,37
2081,LAL,2024-12-23,,DET,"L, 114-117",240,6,32,38,10,27,37
2082,LAL,2024-12-06,@,ATL,"L, 132-134 (OT)",265,6,34,40,11,37,48
2083,LAL,2024-11-23,,DEN,"L, 102-127",240,6,26,32,8,40,48
2084,LAL,2024-11-19,,UTA,"W, 124-118",240,6,28,34,11,31,42
2085,LAL,2024-10-25,,PHO,"W, 123-116",240,6,31,37,5,29,34
2086,MEM,2024-10-26,,ORL,"W, 124-111",240,6,36,42,12,29,41
2087,MIA,2025-01-29,,CLE,"L, 106-126",240,6,29,35,13,34,47
2088,MIA,2025-01-17,,DEN,"L, 113-133",240,6,35,41,7,34,41
2089,MIA,2024-11-10,@,MIN,"W, 95-94",240,6,37,43,16,31,47
2090,MIL,2025-03-30,,ATL,"L, 124-145",240,6,30,36,15,31,46
2091,MIL,2025-03-11,@,IND,"L, 114-115",240,6,38,44,5,33,38
2092,MIL,2025-02-12,@,MIN,"W, 103-101",240,6,42,48,15,44,59
2093,MIL,2025-02-05,@,CHO,"W, 112-102",240,6,38,44,9,32,41
2094,MIL,2024-12-28,@,CHI,"L, 111-116",240,6,37,43,11,41,52
2095,MIL,2024-12-14,,ATL,"W, 110-102",240,6,41,47,7,37,44
2096,MIN,2025-03-14,,ORL,"W, 118-111",240,6,39,45,6,25,31
2097,MIN,2024-12-19,,NYK,"L, 107-133",240,6,31,37,16,41,57
2098,MIN,2024-11-02,@,SAS,"L, 103-113",240,6,26,32,7,37,44
2099,MIN,2024-10-24,@,SAC,"W, 117-115",240,6,36,42,4,34,38
2100,BRK,2025-01-04,,PHI,"L, 94-123",240,6,33,39,8,42,50
2101,BRK,2024-11-24,@,SAC,"W, 108-103",240,6,25,31,11,33,44
2102,NOP,2025-01-27,@,TOR,"L, 104-113",240,6,40,46,13,41,54
2103,NOP,2025-01-20,,UTA,"W, 123-119 (OT)",265,6,39,45,19,44,63
2104,NOP,2025-01-12,@,BOS,"L, 119-120",240,6,36,42,18,37,55
2105,NOP,2024-12-30,,LAC,"L, 113-116",240,6,29,35,14,26,40
2106,NOP,2024-11-08,@,ORL,"L, 88-115",240,6,25,31,11,32,43
2107,NYK,2025-03-10,@,SAC,"W, 133-104",240,6,34,40,14,23,37
2108,NYK,2025-01-29,,DEN,"W, 122-112",240,6,29,35,11,36,47
2109,NYK,2025-01-01,,UTA,"W, 119-103",240,6,41,47,14,31,45
2110,NYK,2024-12-09,@,TOR,"W, 113-108",240,6,34,40,17,34,51
2111,NYK,2024-12-05,,CHO,"W, 125-101",240,6,37,43,10,30,40
2112,OKC,2025-03-25,@,SAC,"W, 121-105",240,6,46,52,5,31,36
2113,ORL,2025-03-31,,LAC,"L, 87-96",240,6,26,32,11,36,47
2114,ORL,2025-03-14,@,MIN,"L, 111-118",240,6,25,31,6,39,45
2115,ORL,2024-10-30,@,CHI,"L, 99-102",240,6,36,42,9,45,54
2116,PHI,2025-03-29,,MIA,"L, 95-118",240,6,31,37,16,31,47
2117,PHI,2025-03-10,@,ATL,"L, 123-132",240,6,25,31,14,34,48
2118,PHI,2025-01-25,@,CHI,"W, 109-97",240,6,34,40,13,41,54
2119,PHI,2025-01-02,@,GSW,"L, 105-139",240,6,27,33,5,38,43
2120,PHI,2024-11-15,@,ORL,"L, 86-98",240,6,28,34,11,32,43
2121,PHO,2025-03-09,@,DAL,"W, 125-116",240,6,40,46,5,27,32
2122,PHO,2025-01-14,@,ATL,"L, 117-122",240,6,31,37,20,34,54
2123,PHO,2024-12-21,,DET,"L, 125-133",240,6,29,35,10,25,35
2124,PHO,2024-11-30,,GSW,"W, 113-105",240,6,39,45,9,34,43
2125,POR,2025-02-20,,LAL,"L, 102-110",240,6,27,33,11,37,48
2126,POR,2024-12-06,,UTA,"L, 99-141",240,6,28,34,11,50,61
2127,SAC,2025-03-31,@,IND,"L, 109-111",240,6,39,45,6,34,40
2128,SAC,2024-11-13,,PHO,"W, 127-104",240,6,39,45,19,21,40
2129,SAS,2025-03-02,,OKC,"L, 132-146",240,6,29,35,12,33,45
2130,SAS,2025-02-20,,PHO,"W, 120-109",240,6,38,44,5,34,39
2131,SAS,2024-11-09,,UTA,"L, 110-111",240,6,31,37,9,36,45
2132,TOR,2025-01-23,@,ATL,"W, 122-119",240,6,33,39,9,27,36
2133,TOR,2024-12-03,,IND,"W, 122-111",240,6,36,42,9,25,34
2134,UTA,2025-03-14,,TOR,"L, 118-126",240,6,29,35,10,41,51
2135,UTA,2025-01-12,,BRK,"W, 112-111 (OT)",265,6,35,41,15,39,54
2136,UTA,2024-12-13,,PHO,"L, 126-134",240,6,28,34,9,28,37
2137,WAS,2024-12-13,@,CLE,"L, 105-115",240,6,38,44,16,34,50
2138,WAS,2024-10-30,,ATL,"W, 133-120",240,6,31,37,12,29,41
2139,ATL,2025-02-03,@,DET,"W, 132-130",240,5,32,37,10,31,41
2140,BOS,2025-02-02,@,PHI,"W, 118-110",240,5,33,38,8,38,46
2141,BOS,2025-01-31,@,NOP,"W, 118-116",240,5,30,35,10,38,48
2142,CHI,2025-03-15,@,HOU,"L, 114-117",240,5,31,36,16,38,54
2143,CHI,2025-03-08,@,MIA,"W, 114-109",240,5,46,51,7,37,44
2144,CHI,2024-11-29,,BOS,"L, 129-138",240,5,38,43,11,40,51
2145,CHI,2024-11-22,,ATL,"W, 136-122",240,5,36,41,14,28,42
2146,CHI,2024-11-20,@,MIL,"L, 106-122",240,5,28,33,10,35,45
2147,CLE,2024-12-08,@,MIA,"L, 113-122",240,5,31,36,10,37,47
2148,CLE,2024-11-04,,MIL,"W, 116-114",240,5,34,39,7,42,49
2149,CLE,2024-10-25,,DET,"W, 113-101",240,5,34,39,8,34,42
2150,DAL,2025-03-27,@,ORL,"W, 101-92",240,5,35,40,10,34,44
2151,DAL,2025-03-25,@,NYK,"L, 113-128",240,5,28,33,5,31,36
2152,DAL,2025-03-09,,PHO,"L, 116-125",240,5,27,32,6,40,46
2153,DAL,2025-03-05,@,MIL,"L, 107-137",240,5,25,30,8,47,55
2154,DAL,2025-02-10,,SAC,"L, 128-129 (OT)",265,5,28,33,13,37,50
2155,DAL,2024-11-04,,IND,"L, 127-134",240,5,33,38,7,39,46
2156,DEN,2024-12-13,,LAC,"W, 120-98",240,5,41,46,5,26,31
2157,DEN,2024-11-15,@,NOP,"L, 94-101",240,5,33,38,17,39,56
2158,DET,2025-03-05,@,LAC,"L, 115-123",240,5,29,34,6,27,33
2159,DET,2025-02-23,@,ATL,"W, 148-143",240,5,32,37,10,30,40
2160,GSW,2025-01-02,,PHI,"W, 139-105",240,5,38,43,6,27,33
2161,IND,2025-03-11,,MIL,"W, 115-114",240,5,33,38,6,38,44
2162,IND,2025-03-04,,HOU,"W, 115-102",240,5,30,35,24,34,58
2163,IND,2025-03-02,,CHI,"W, 127-112",240,5,31,36,12,30,42
2164,IND,2025-01-29,,DET,"W, 133-119",240,5,31,36,9,32,41
2165,IND,2025-01-06,@,BRK,"W, 113-99",240,5,30,35,20,31,51
2166,IND,2024-12-04,@,BRK,"L, 90-99",240,5,34,39,7,36,43
2167,IND,2024-11-10,,NYK,"W, 132-121",240,5,27,32,8,31,39
2168,LAC,2024-12-13,@,DEN,"L, 98-120",240,5,26,31,5,41,46
2169,LAC,2024-11-18,,GSW,"W, 102-99",240,5,39,44,9,36,45
2170,LAL,2025-03-13,@,MIL,"L, 106-126",240,5,33,38,7,41,48
2171,LAL,2025-01-19,@,LAC,"L, 102-116",240,5,28,33,11,27,38
2172,LAL,2025-01-07,@,DAL,"L, 97-118",240,5,28,33,11,33,44
2173,LAL,2024-11-08,,PHI,"W, 116-106",240,5,40,45,13,31,44
2174,LAL,2024-10-30,@,CLE,"L, 110-134",240,5,32,37,6,30,36
2175,MEM,2025-03-31,,BOS,"L, 103-117",240,5,40,45,12,42,54
2176,MEM,2025-03-27,@,OKC,"L, 104-125",240,5,31,36,7,38,45
2177,MEM,2025-03-12,,UTA,"W, 122-115",240,5,34,39,17,43,60
2178,MIA,2025-03-21,,HOU,"L, 98-102",240,5,29,34,15,31,46
2179,MIA,2025-03-03,,WAS,"W, 106-90",240,5,43,48,7,36,43
2180,MIA,2025-01-27,,ORL,"W, 125-119 (2OT)",290,5,38,43,12,35,47
2181,MIA,2025-01-04,,UTA,"L, 100-136",240,5,27,32,16,41,57
2182,MIA,2025-01-02,,IND,"L, 115-128",240,5,34,39,13,26,39
2183,MIA,2025-01-01,,NOP,"W, 119-108",240,5,33,38,5,26,31
