Rk,Team,Date,Opp,,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,Opp,Stp,Stp%,Match Report
1490,Udinese,2024-10-19,12,@,Milan,it Serie A,L 0-1,0,1,-1,56,0,0,0,0,12,0,0.0,Match Report
1491,Augsburg,2025-02-22,12,@,Gladbach,de Bundesliga,W 3-0,3,0,+3,51,3,0,0,0,12,0,0.0,Match Report
1492,Hellas Verona,2024-11-23,12,,Inter,it Serie A,L 0-5,0,5,-5,31,0,0,0,0,12,2,16.7,Match Report
1493,Hellas Verona,2024-10-21,12,,Monza,it Serie A,L 0-3,0,3,-3,59,0,0,0,0,12,3,25.0,Match Report
1494,Torino,2024-09-29,12,,Lazio,it Serie A,L 2-3,2,3,-1,57,2,0,0,0,12,0,0.0,Match Report
1495,Nice,2025-01-17,12,@,Lille,fr Ligue 1,L 1-2,1,2,-1,45,1,0,0,0,12,2,16.7,Match Report
1496,Nice,2025-01-03,12,,Rennes,fr Ligue 1,W 3-2,3,2,+1,47,3,0,0,0,12,1,8.3,Match Report
1497,Nice,2024-08-25,12,,Toulouse,fr Ligue 1,D 1-1,1,1,0,57,1,0,0,0,12,3,25.0,Match Report
1498,Valladolid,2025-01-25,12,,Real Madrid,es La Liga,L 0-3,0,3,-3,32,0,0,0,0,12,1,8.3,Match Report
1499,Arsenal,2025-04-01,12,,Fulham,eng Premier League,W 2-1,2,1,+1,51,2,0,0,0,12,0,0.0,Match Report
1500,Arsenal,2025-01-25,12,@,Wolves,eng Premier League,W 1-0,1,0,+1,49,1,0,0,0,12,1,8.3,Match Report
1501,Heidenheim,2024-11-02,12,@,Holstein Kiel,de Bundesliga,L 0-1,0,1,-1,55,0,0,0,0,12,1,8.3,Match Report
1502,Manchester Utd,2024-11-03,12,,Chelsea,eng Premier League,D 1-1,1,1,0,46,0,1,1,0,12,1,8.3,Match Report
1503,Bologna,2024-09-22,12,@,Monza,it Serie A,W 2-1,2,1,+1,57,2,0,0,0,12,2,16.7,Match Report
1504,Bologna,2024-08-18,12,,Udinese,it Serie A,D 1-1,1,1,0,73,0,1,1,0,12,0,0.0,Match Report
1505,Barcelona,2025-03-16,12,@,Atlético Madrid,es La Liga,W 4-2,4,2,+2,65,4,0,0,0,12,2,16.7,Match Report
1506,Barcelona,2024-12-03,12,@,Mallorca,es La Liga,W 5-1,5,1,+4,59,4,1,1,0,12,1,8.3,Match Report
1507,Montpellier,2024-11-03,12,@,Le Havre,fr Ligue 1,L 0-1,0,1,-1,52,0,0,0,0,12,0,0.0,Match Report
1508,Como,2025-01-10,12,@,Lazio,it Serie A,D 1-1,1,1,0,63,1,0,0,0,12,1,8.3,Match Report
1509,Como,2024-11-30,12,,Monza,it Serie A,D 1-1,1,1,0,55,1,0,0,0,12,1,8.3,Match Report
1510,Como,2024-10-31,12,,Lazio,it Serie A,L 1-5,1,5,-4,51,1,0,0,0,12,0,0.0,Match Report
1511,Como,2024-09-14,12,,Bologna,it Serie A,D 2-2,2,2,0,44,1,0,0,0,12,1,8.3,Match Report
1512,Villarreal,2025-03-08,12,@,Alavés,es La Liga,L 0-1,0,1,-1,68,0,0,0,0,12,1,8.3,Match Report
1513,Villarreal,2025-01-13,12,@,Real Sociedad,es La Liga,L 0-1,0,1,-1,44,0,0,0,0,12,0,0.0,Match Report
1514,Mallorca,2024-08-31,12,@,Leganés,es La Liga,W 1-0,1,0,+1,46,1,0,0,0,12,0,0.0,Match Report
1515,Holstein Kiel,2024-11-29,12,@,St. Pauli,de Bundesliga,L 1-3,1,3,-2,51,1,0,1,1,12,0,0.0,Match Report
1516,Athletic Club,2025-03-30,12,,Osasuna,es La Liga,D 0-0,0,0,0,61,0,0,0,0,12,2,16.7,Match Report
1517,Gladbach,2025-02-08,12,,Eint Frankfurt,de Bundesliga,D 1-1,1,1,0,53,1,0,0,0,12,3,25.0,Match Report
1518,Southampton,2025-04-06,12,@,Tottenham,eng Premier League,L 1-3,1,3,-2,49,1,0,0,0,12,0,0.0,Match Report
1519,Southampton,2024-12-15,12,,Tottenham,eng Premier League,L 0-5,0,5,-5,42,0,0,0,0,12,0,0.0,Match Report
1520,Southampton,2024-08-17,12,@,Newcastle Utd,eng Premier League,L 0-1,0,1,-1,77,0,0,0,0,12,2,16.7,Match Report
1521,Tottenham,2024-12-08,12,,Chelsea,eng Premier League,L 3-4,3,4,-1,39,3,0,0,0,12,1,8.3,Match Report
1522,Tottenham,2024-09-21,12,,Brentford,eng Premier League,W 3-1,3,1,+2,48,3,0,0,0,12,4,33.3,Match Report
1523,Tottenham,2024-08-19,12,@,Leicester City,eng Premier League,D 1-1,1,1,0,70,1,0,0,0,12,1,8.3,Match Report
1524,Toulouse,2024-11-03,12,,Reims,fr Ligue 1,W 1-0,1,0,+1,51,1,0,0,0,12,0,0.0,Match Report
1525,Toulouse,2024-09-29,12,,Lyon,fr Ligue 1,L 1-2,1,2,-1,46,1,0,0,0,12,0,0.0,Match Report
1526,Toulouse,2024-08-25,12,@,Nice,fr Ligue 1,D 1-1,1,1,0,43,1,0,0,0,12,1,8.3,Match Report
1527,Crystal Palace,2025-02-15,12,,Everton,eng Premier League,L 1-2,1,2,-1,58,1,0,0,0,12,0,0.0,Match Report
1528,Crystal Palace,2024-12-21,12,,Arsenal,eng Premier League,L 1-5,1,5,-4,42,1,0,0,0,12,0,0.0,Match Report
1529,Bournemouth,2025-04-05,12,@,West Ham,eng Premier League,D 2-2,2,2,0,44,2,0,0,0,12,0,0.0,Match Report
1530,Bournemouth,2025-01-14,12,@,Chelsea,eng Premier League,D 2-2,2,2,0,43,1,1,1,0,12,0,0.0,Match Report
1531,Wolfsburg,2025-02-15,12,@,Stuttgart,de Bundesliga,W 2-1,2,1,+1,43,1,1,1,0,12,1,8.3,Match Report
1532,Real Madrid,2024-12-22,12,,Sevilla,es La Liga,W 4-2,4,2,+2,59,4,0,0,0,12,1,8.3,Match Report
1533,Real Madrid,2024-12-01,12,,Getafe,es La Liga,W 2-0,2,0,+2,69,1,1,1,0,12,0,0.0,Match Report
1534,Real Madrid,2024-09-29,12,@,Atlético Madrid,es La Liga,D 1-1,1,1,0,49,1,0,0,0,12,1,8.3,Match Report
1535,Real Madrid,2024-09-24,12,,Alavés,es La Liga,W 3-2,3,2,+1,68,3,0,0,0,12,0,0.0,Match Report
1536,Marseille,2025-01-26,12,@,Nice,fr Ligue 1,L 0-2,0,2,-2,71,0,0,0,0,12,0,0.0,Match Report
1537,Stuttgart,2025-02-15,12,,Wolfsburg,de Bundesliga,L 1-2,1,2,-1,57,1,0,0,0,12,0,0.0,Match Report
1538,Stuttgart,2024-12-06,12,,Union Berlin,de Bundesliga,W 3-2,3,2,+1,64,3,0,0,0,12,0,0.0,Match Report
1539,Auxerre,2025-02-22,12,,Marseille,fr Ligue 1,W 3-0,3,0,+3,21,2,1,1,0,12,2,16.7,Match Report
1540,Genoa,2025-03-14,12,,Lecce,it Serie A,W 2-1,2,1,+1,44,2,0,0,0,12,2,16.7,Match Report
1541,Genoa,2025-01-17,12,@,Roma,it Serie A,L 1-3,1,3,-2,48,1,0,0,0,12,1,8.3,Match Report
1542,Genoa,2025-01-12,12,,Parma,it Serie A,W 1-0,1,0,+1,61,1,0,0,0,12,1,8.3,Match Report
1543,Genoa,2024-10-31,12,,Fiorentina,it Serie A,L 0-1,0,1,-1,33,0,0,0,0,12,1,8.3,Match Report
1544,Genoa,2024-09-01,12,,Hellas Verona,it Serie A,L 0-2,0,2,-2,58,0,0,0,0,12,1,8.3,Match Report
1545,Angers,2025-03-30,12,,Rennes,fr Ligue 1,L 0-3,0,3,-3,43,0,0,0,0,12,1,8.3,Match Report
1546,Angers,2024-11-24,12,@,Auxerre,fr Ligue 1,L 0-1,0,1,-1,52,0,0,0,0,12,1,8.3,Match Report
1547,Angers,2024-09-29,12,,Reims,fr Ligue 1,L 1-3,1,3,-2,53,1,0,0,0,12,0,0.0,Match Report
1548,Angers,2024-09-22,12,,Nantes,fr Ligue 1,D 1-1,1,1,0,50,0,1,1,0,12,2,16.7,Match Report
1549,Lazio,2025-03-31,12,,Torino,it Serie A,D 1-1,1,1,0,58,1,0,0,0,12,1,8.3,Match Report
1550,Lazio,2024-10-31,12,@,Como,it Serie A,W 5-1,5,1,+4,49,4,1,1,0,12,0,0.0,Match Report
1551,Lazio,2024-09-22,12,@,Fiorentina,it Serie A,L 1-2,1,2,-1,54,1,0,0,0,12,0,0.0,Match Report
1552,Getafe,2024-10-20,12,@,Villarreal,es La Liga,D 1-1,1,1,0,44,0,1,1,0,12,0,0.0,Match Report
1553,Union Berlin,2024-12-14,12,,Bochum,de Bundesliga,L 0-2,0,2,-2,69,1,0,0,0,12,2,16.7,Match Report
1554,Union Berlin,2024-11-02,12,@,Bayern Munich,de Bundesliga,L 0-3,0,3,-3,23,0,0,0,0,12,2,16.7,Match Report
1555,West Ham,2025-03-10,12,,Newcastle Utd,eng Premier League,L 0-1,0,1,-1,51,0,0,0,0,12,1,8.3,Match Report
1556,Reims,2025-04-06,12,,Strasbourg,fr Ligue 1,L 0-1,0,1,-1,48,0,0,0,0,12,0,0.0,Match Report
1557,Reims,2024-09-01,12,,Rennes,fr Ligue 1,W 2-1,2,1,+1,53,2,0,0,0,12,0,0.0,Match Report
1558,Wolves,2025-04-01,12,,West Ham,eng Premier League,W 1-0,1,0,+1,42,1,0,0,0,12,1,8.3,Match Report
1559,Wolves,2025-03-08,12,,Everton,eng Premier League,D 1-1,1,1,0,66,1,0,0,0,12,2,16.7,Match Report
1560,Wolves,2025-01-15,12,@,Newcastle Utd,eng Premier League,L 0-3,0,3,-3,40,0,0,0,0,12,1,8.3,Match Report
1561,Wolves,2024-09-21,12,@,Aston Villa,eng Premier League,L 1-3,1,3,-2,47,1,0,0,0,12,0,0.0,Match Report
1562,Alavés,2024-11-30,12,,Leganés,es La Liga,D 1-1,1,1,0,60,1,0,0,0,12,1,8.3,Match Report
1563,Alavés,2024-11-01,12,,Mallorca,es La Liga,W 1-0,1,0,+1,51,1,0,0,0,12,1,8.3,Match Report
1564,Alavés,2024-09-28,12,@,Getafe,es La Liga,L 0-2,0,2,-2,54,0,0,0,0,12,0,0.0,Match Report
1565,Alavés,2024-08-25,12,,Betis,es La Liga,D 0-0,0,0,0,38,0,0,0,0,12,0,0.0,Match Report
1566,Girona,2025-04-05,12,,Alavés,es La Liga,L 0-1,0,1,-1,64,0,0,0,0,12,1,8.3,Match Report
1567,Girona,2024-11-23,12,,Espanyol,es La Liga,W 4-1,4,1,+3,75,4,0,0,0,12,1,8.3,Match Report
1568,Atalanta,2024-11-10,12,,Udinese,it Serie A,W 2-1,2,1,+1,54,1,0,0,0,12,2,16.7,Match Report
1569,Atalanta,2024-11-03,12,@,Napoli,it Serie A,W 3-0,3,0,+3,50,3,0,0,0,12,1,8.3,Match Report
1570,Rayo Vallecano,2025-04-04,12,,Espanyol,es La Liga,L 0-4,0,4,-4,69,0,0,0,0,12,0,0.0,Match Report
1571,Rayo Vallecano,2025-01-10,12,,Celta Vigo,es La Liga,W 2-1,2,1,+1,50,2,0,0,0,12,0,0.0,Match Report
1572,Mainz 05,2025-01-19,12,@,Union Berlin,de Bundesliga,L 1-2,1,2,-1,66,0,1,1,0,12,1,8.3,Match Report
1573,Mainz 05,2024-10-25,12,,Gladbach,de Bundesliga,D 1-1,1,1,0,52,0,0,0,0,12,0,0.0,Match Report
1574,Empoli,2024-12-13,12,,Torino,it Serie A,L 0-1,0,1,-1,59,0,0,0,0,12,0,0.0,Match Report
1575,Empoli,2024-09-29,12,,Fiorentina,it Serie A,D 0-0,0,0,0,38,0,0,0,0,12,0,0.0,Match Report
1576,Freiburg,2025-01-18,12,@,Stuttgart,de Bundesliga,L 0-4,0,4,-4,44,0,0,0,0,12,0,0.0,Match Report
1577,Freiburg,2025-01-11,12,,Holstein Kiel,de Bundesliga,W 3-2,3,2,+1,51,2,0,0,0,12,0,0.0,Match Report
1578,Freiburg,2024-12-21,12,@,Leverkusen,de Bundesliga,L 1-5,1,5,-4,33,1,0,0,0,12,0,0.0,Match Report
1579,Freiburg,2024-11-23,12,@,Dortmund,de Bundesliga,L 0-4,0,4,-4,41,0,0,0,0,12,0,0.0,Match Report
1580,Sevilla,2025-02-01,12,@,Getafe,es La Liga,D 0-0,0,0,0,55,0,0,0,0,12,1,8.3,Match Report
1581,Sevilla,2024-12-02,12,,Osasuna,es La Liga,D 1-1,1,1,0,64,1,0,0,0,12,0,0.0,Match Report
1582,Sevilla,2024-11-03,12,,Real Sociedad,es La Liga,L 0-2,0,2,-2,55,0,0,0,0,12,0,0.0,Match Report
1583,Venezia,2025-02-09,12,,Roma,it Serie A,L 0-1,0,1,-1,62,0,0,0,0,12,0,0.0,Match Report
1584,Venezia,2024-10-20,12,,Atalanta,it Serie A,L 0-2,0,2,-2,43,0,0,0,0,12,0,0.0,Match Report
1585,Rennes,2025-04-06,12,,Auxerre,fr Ligue 1,L 0-1,0,1,-1,63,0,0,0,0,12,2,16.7,Match Report
1586,Rennes,2025-03-15,12,@,Lens,fr Ligue 1,L 0-1,0,1,-1,54,0,0,0,0,12,0,0.0,Match Report
1587,Rennes,2024-09-15,12,,Montpellier,fr Ligue 1,W 3-0,3,0,+3,51,3,0,0,0,12,1,8.3,Match Report
1588,Rennes,2024-09-01,12,@,Reims,fr Ligue 1,L 1-2,1,2,-1,47,1,0,0,0,12,0,0.0,Match Report
1589,Bochum,2025-03-01,12,,Hoffenheim,de Bundesliga,L 0-1,0,1,-1,58,0,0,0,0,12,0,0.0,Match Report
1590,Bochum,2024-11-09,12,,Leverkusen,de Bundesliga,D 1-1,1,1,0,30,1,0,0,0,12,0,0.0,Match Report
1591,Bochum,2024-10-27,12,,Bayern Munich,de Bundesliga,L 0-5,0,5,-5,28,0,0,0,0,12,0,0.0,Match Report
1592,Manchester City,2025-02-15,12,,Newcastle Utd,eng Premier League,W 4-0,4,0,+4,61,4,0,0,0,12,0,0.0,Match Report
1593,Manchester City,2024-12-01,12,@,Liverpool,eng Premier League,L 0-2,0,2,-2,56,0,0,0,0,12,0,0.0,Match Report
1594,Manchester City,2024-11-02,12,@,Bournemouth,eng Premier League,L 1-2,1,2,-1,64,1,0,0,0,12,1,8.3,Match Report
1595,Manchester City,2024-08-18,12,@,Chelsea,eng Premier League,W 2-0,2,0,+2,52,2,0,0,0,12,1,8.3,Match Report
1596,Strasbourg,2025-03-16,12,,Toulouse,fr Ligue 1,W 2-1,2,1,+1,57,2,0,0,0,12,2,16.7,Match Report
1597,Cagliari,2024-12-08,12,@,Fiorentina,it Serie A,L 0-1,0,1,-1,51,0,0,0,0,12,0,0.0,Match Report
1598,Cagliari,2024-10-25,12,@,Udinese,it Serie A,L 0-2,0,2,-2,36,0,0,0,0,12,0,0.0,Match Report
1599,Leverkusen,2025-01-14,12,,Mainz 05,de Bundesliga,W 1-0,1,0,+1,66,1,0,0,0,12,1,8.3,Match Report
1600,Leverkusen,2024-12-07,12,,St. Pauli,de Bundesliga,W 2-1,2,1,+1,62,2,0,0,0,12,1,8.3,Match Report
1601,Leverkusen,2024-10-19,12,,Eint Frankfurt,de Bundesliga,W 2-1,2,1,+1,54,2,0,1,1,12,0,0.0,Match Report
1602,Leverkusen,2024-09-14,12,@,Hoffenheim,de Bundesliga,W 4-1,4,1,+3,60,3,1,1,0,12,1,8.3,Match Report
1603,Leverkusen,2024-08-23,12,@,Gladbach,de Bundesliga,W 3-2,3,2,+1,57,3,0,1,1,12,1,8.3,Match Report
1604,Lille,2025-03-15,12,@,Nantes,fr Ligue 1,L 0-1,0,1,-1,68,0,0,0,0,12,0,0.0,Match Report
1605,Lille,2025-02-16,12,@,Rennes,fr Ligue 1,W 2-0,2,0,+2,63,2,0,1,1,12,0,0.0,Match Report
1606,Lille,2025-02-08,12,,Le Havre,fr Ligue 1,L 1-2,1,2,-1,66,1,0,0,0,12,0,0.0,Match Report
1607,Lille,2024-11-10,12,@,Nice,fr Ligue 1,D 2-2,2,2,0,57,2,0,0,0,12,2,16.7,Match Report
1608,Brentford,2025-02-26,12,,Everton,eng Premier League,D 1-1,1,1,0,52,1,0,0,0,12,3,25.0,Match Report
1609,Brentford,2024-12-21,12,,Nott'ham Forest,eng Premier League,L 0-2,0,2,-2,64,0,0,0,0,12,0,0.0,Match Report
1610,Brentford,2024-11-30,12,,Leicester City,eng Premier League,W 4-1,4,1,+3,60,4,0,0,0,12,1,8.3,Match Report
1611,Roma,2025-03-16,12,,Cagliari,it Serie A,W 1-0,1,0,+1,61,1,0,0,0,12,1,8.3,Match Report
1612,Roma,2024-12-15,12,@,Como,it Serie A,L 0-2,0,2,-2,62,0,0,0,0,12,2,16.7,Match Report
1613,Chelsea,2025-04-03,12,,Tottenham,eng Premier League,W 1-0,1,0,+1,51,1,0,0,0,12,0,0.0,Match Report
1614,Chelsea,2024-12-26,12,,Fulham,eng Premier League,L 1-2,1,2,-1,47,1,0,0,0,12,1,8.3,Match Report
1615,Brighton,2024-12-21,12,@,West Ham,eng Premier League,D 1-1,1,1,0,53,1,0,0,0,12,0,0.0,Match Report
1616,Saint-Étienne,2025-01-12,12,@,Paris S-G,fr Ligue 1,L 1-2,1,2,-1,41,1,0,0,0,12,1,8.3,Match Report
1617,Saint-Étienne,2024-12-13,12,@,Toulouse,fr Ligue 1,L 1-2,1,2,-1,61,1,0,0,0,12,0,0.0,Match Report
1618,Napoli,2025-03-16,12,@,Venezia,it Serie A,D 0-0,0,0,0,57,0,0,0,0,12,1,8.3,Match Report
1619,Napoli,2025-02-09,12,,Udinese,it Serie A,D 1-1,1,1,0,62,1,0,0,0,12,1,8.3,Match Report
1620,Lyon,2025-01-18,12,,Toulouse,fr Ligue 1,D 0-0,0,0,0,62,0,0,0,0,12,1,8.3,Match Report
1621,Lyon,2024-12-01,12,,Nice,fr Ligue 1,W 4-1,4,1,+3,53,3,1,1,0,12,1,8.3,Match Report
1622,Lyon,2024-11-23,12,@,Reims,fr Ligue 1,D 1-1,1,1,0,59,1,0,0,0,12,1,8.3,Match Report
1623,Lyon,2024-11-01,12,@,Lille,fr Ligue 1,D 1-1,1,1,0,53,1,0,0,0,12,1,8.3,Match Report
1624,Inter,2025-02-10,12,,Fiorentina,it Serie A,W 2-1,2,1,+1,62,1,0,0,0,12,0,0.0,Match Report
1625,Inter,2024-08-24,12,,Lecce,it Serie A,W 2-0,2,0,+2,61,1,1,1,0,12,1,8.3,Match Report
1626,Nantes,2025-03-30,12,@,Le Havre,fr Ligue 1,L 2-3,2,3,-1,48,2,0,0,0,12,0,0.0,Match Report
1627,Nantes,2025-03-15,12,,Lille,fr Ligue 1,W 1-0,1,0,+1,32,1,0,0,0,12,0,0.0,Match Report
1628,Nantes,2024-11-24,12,,Le Havre,fr Ligue 1,L 0-2,0,2,-2,70,0,0,0,0,12,1,8.3,Match Report
1629,Nantes,2024-10-27,12,@,Strasbourg,fr Ligue 1,L 1-3,1,3,-2,50,1,0,0,0,12,0,0.0,Match Report
1630,Nantes,2024-09-22,12,@,Angers,fr Ligue 1,D 1-1,1,1,0,50,1,0,0,0,12,2,16.7,Match Report
1631,Atlético Madrid,2025-03-09,12,@,Getafe,es La Liga,L 1-2,1,2,-1,61,0,1,1,0,12,3,25.0,Match Report
1632,Milan,2025-02-08,12,@,Empoli,it Serie A,W 2-0,2,0,+2,61,2,0,0,0,12,1,8.3,Match Report
1633,Milan,2024-12-29,12,,Roma,it Serie A,D 1-1,1,1,0,46,1,0,0,0,12,0,0.0,Match Report
1634,Milan,2024-12-20,12,@,Hellas Verona,it Serie A,W 1-0,1,0,+1,64,1,0,0,0,12,2,16.7,Match Report
1635,Valencia,2025-01-26,12,@,Barcelona,es La Liga,L 1-7,1,7,-6,29,1,0,0,0,12,0,0.0,Match Report
1636,Valencia,2024-12-22,12,,Alavés,es La Liga,D 2-2,2,2,0,62,1,1,1,0,12,0,0.0,Match Report
1637,Valencia,2024-11-23,12,,Betis,es La Liga,W 4-2,4,2,+2,48,4,0,0,0,12,1,8.3,Match Report
1638,Valencia,2024-10-04,12,@,Leganés,es La Liga,D 0-0,0,0,0,41,0,0,0,0,12,0,0.0,Match Report
1639,Valencia,2024-09-21,12,,Girona,es La Liga,W 2-0,2,0,+2,33,2,0,0,0,12,1,8.3,Match Report
1640,Valencia,2024-08-17,12,,Barcelona,es La Liga,L 1-2,1,2,-1,37,1,0,0,0,12,0,0.0,Match Report
1641,Paris S-G,2024-11-22,12,,Toulouse,fr Ligue 1,W 3-0,3,0,+3,72,3,0,0,0,12,0,0.0,Match Report
1642,Real Sociedad,2025-02-02,12,@,Osasuna,es La Liga,L 1-2,1,2,-1,62,1,0,0,0,12,1,8.3,Match Report
1643,Real Sociedad,2025-01-26,12,,Getafe,es La Liga,L 0-3,0,3,-3,56,0,0,0,0,12,0,0.0,Match Report
1644,Real Sociedad,2024-12-08,12,@,Leganés,es La Liga,W 3-0,3,0,+3,44,3,0,0,0,12,0,0.0,Match Report
1645,Real Sociedad,2024-11-03,12,@,Sevilla,es La Liga,W 2-0,2,0,+2,45,1,1,1,0,12,0,0.0,Match Report
1646,Nott'ham Forest,2025-04-05,12,@,Aston Villa,eng Premier League,L 1-2,1,2,-1,48,1,0,0,0,12,0,0.0,Match Report
1647,Nott'ham Forest,2024-12-04,12,@,Manchester City,eng Premier League,L 0-3,0,3,-3,34,0,0,0,0,12,0,0.0,Match Report
1648,Nott'ham Forest,2024-11-23,12,@,Arsenal,eng Premier League,L 0-3,0,3,-3,34,0,0,0,0,12,0,0.0,Match Report
1649,Nott'ham Forest,2024-10-21,12,,Crystal Palace,eng Premier League,W 1-0,1,0,+1,51,1,0,0,0,12,0,0.0,Match Report
1650,Eint Frankfurt,2025-04-05,12,@,Werder Bremen,de Bundesliga,L 0-2,0,2,-2,62,0,0,0,0,12,2,16.7,Match Report
1651,Eint Frankfurt,2024-11-02,12,,Bochum,de Bundesliga,W 7-2,7,2,+5,64,7,0,0,0,12,0,0.0,Match Report
1652,Celta Vigo,2024-10-27,12,@,Leganés,es La Liga,L 0-3,0,3,-3,61,0,0,0,0,12,3,25.0,Match Report
1653,Celta Vigo,2024-09-26,12,,Atlético Madrid,es La Liga,L 0-1,0,1,-1,58,0,0,0,0,12,0,0.0,Match Report
1654,Brest,2025-02-01,12,,Paris S-G,fr Ligue 1,L 2-5,2,5,-3,35,2,0,0,0,12,0,0.0,Match Report
1655,Brest,2024-08-31,12,,Saint-Étienne,fr Ligue 1,W 4-0,4,0,+4,47,2,2,2,0,12,2,16.7,Match Report
1656,Betis,2024-11-23,12,@,Valencia,es La Liga,L 2-4,2,4,-2,52,1,0,0,0,12,1,8.3,Match Report
1657,Betis,2024-09-29,12,,Espanyol,es La Liga,W 1-0,1,0,+1,53,1,0,1,1,12,1,8.3,Match Report
1658,Lens,2025-02-08,12,@,Nice,fr Ligue 1,L 0-2,0,2,-2,40,0,0,0,0,12,2,16.7,Match Report
1659,Lens,2024-09-01,12,@,Monaco,fr Ligue 1,D 1-1,1,1,0,38,0,1,1,0,12,2,16.7,Match Report
1660,Monaco,2024-12-14,12,@,Reims,fr Ligue 1,D 0-0,0,0,0,64,0,0,0,0,12,0,0.0,Match Report
1661,Fulham,2025-03-08,12,@,Brighton,eng Premier League,L 1-2,1,2,-1,47,1,0,0,0,12,0,0.0,Match Report
1662,Fulham,2025-01-18,12,@,Leicester City,eng Premier League,W 2-0,2,0,+2,60,2,0,0,0,12,0,0.0,Match Report
1663,Fulham,2024-12-26,12,@,Chelsea,eng Premier League,W 2-1,2,1,+1,53,2,0,0,0,12,1,8.3,Match Report
1664,Fulham,2024-12-01,12,@,Tottenham,eng Premier League,D 1-1,1,1,0,49,1,0,0,0,12,1,8.3,Match Report
1665,Fulham,2024-10-05,12,@,Manchester City,eng Premier League,L 2-3,2,3,-1,42,2,0,0,0,12,1,8.3,Match Report
1666,Fulham,2024-09-14,12,,West Ham,eng Premier League,D 1-1,1,1,0,54,1,0,0,0,12,0,0.0,Match Report
1667,Fulham,2024-08-31,12,@,Ipswich Town,eng Premier League,D 1-1,1,1,0,52,1,0,0,0,12,1,8.3,Match Report
1668,Lecce,2024-11-08,12,,Empoli,it Serie A,D 1-1,1,1,0,58,1,0,0,0,12,0,0.0,Match Report
1669,Lecce,2024-09-27,12,@,Milan,it Serie A,L 0-3,0,3,-3,43,0,0,0,0,12,0,0.0,Match Report
1670,Lecce,2024-09-21,12,,Parma,it Serie A,D 2-2,2,2,0,39,2,0,0,0,12,2,16.7,Match Report
1671,Las Palmas,2024-12-22,11,,Espanyol,es La Liga,W 1-0,1,0,+1,57,1,0,0,0,11,0,0.0,Match Report
1672,Las Palmas,2024-09-15,11,,Athletic Club,es La Liga,L 2-3,2,3,-1,64,2,0,0,0,11,1,9.1,Match Report
1673,Hoffenheim,2024-12-15,11,@,Dortmund,de Bundesliga,D 1-1,1,1,0,46,1,0,0,0,11,2,18.2,Match Report
1674,Osasuna,2025-03-27,11,@,Barcelona,es La Liga,L 0-3,0,3,-3,26,0,0,0,0,11,1,9.1,Match Report
1675,Osasuna,2025-01-24,11,@,Las Palmas,es La Liga,D 1-1,1,1,0,49,1,0,0,0,11,0,0.0,Match Report
1676,Udinese,2025-03-15,11,,Hellas Verona,it Serie A,L 0-1,0,1,-1,64,0,0,0,0,11,0,0.0,Match Report
1677,Udinese,2025-03-01,11,,Parma,it Serie A,W 1-0,1,0,+1,43,0,1,1,0,11,1,9.1,Match Report
1678,Bayern Munich,2025-01-25,11,@,Freiburg,de Bundesliga,W 2-1,2,1,+1,65,2,0,0,0,11,0,0.0,Match Report
1679,Bayern Munich,2024-09-14,11,@,Holstein Kiel,de Bundesliga,W 6-1,6,1,+5,70,4,1,1,0,11,0,0.0,Match Report
1680,Augsburg,2025-02-08,11,@,Mainz 05,de Bundesliga,D 0-0,0,0,0,34,0,0,0,0,11,1,9.1,Match Report
1681,Augsburg,2025-02-01,11,@,St. Pauli,de Bundesliga,D 1-1,1,1,0,55,1,0,0,0,11,1,9.1,Match Report
1682,Augsburg,2025-01-25,11,,Heidenheim,de Bundesliga,W 2-1,2,1,+1,60,2,0,0,0,11,0,0.0,Match Report
1683,Augsburg,2024-10-26,11,,Dortmund,de Bundesliga,W 2-1,2,1,+1,25,2,0,0,0,11,0,0.0,Match Report
1684,Hellas Verona,2025-02-23,11,,Fiorentina,it Serie A,W 1-0,1,0,+1,43,1,0,0,0,11,1,9.1,Match Report
1685,Torino,2024-12-29,11,@,Udinese,it Serie A,D 2-2,2,2,0,56,2,0,0,0,11,1,9.1,Match Report
1686,Torino,2024-10-31,11,@,Roma,it Serie A,L 0-1,0,1,-1,43,0,0,0,0,11,0,0.0,Match Report
1687,Torino,2024-08-30,11,@,Venezia,it Serie A,W 1-0,1,0,+1,58,1,0,0,0,11,0,0.0,Match Report
1688,Valladolid,2025-02-16,11,,Sevilla,es La Liga,L 0-4,0,4,-4,52,0,0,0,0,11,1,9.1,Match Report
1689,Arsenal,2025-04-05,11,@,Everton,eng Premier League,D 1-1,1,1,0,69,1,0,0,0,11,3,27.3,Match Report
1690,Arsenal,2025-02-15,11,@,Leicester City,eng Premier League,W 2-0,2,0,+2,60,2,0,0,0,11,2,18.2,Match Report
1691,Arsenal,2025-01-01,11,@,Brentford,eng Premier League,W 3-1,3,1,+2,50,3,0,0,0,11,2,18.2,Match Report
1692,Arsenal,2024-12-21,11,@,Crystal Palace,eng Premier League,W 5-1,5,1,+4,58,5,0,0,0,11,2,18.2,Match Report
1693,Arsenal,2024-11-23,11,,Nott'ham Forest,eng Premier League,W 3-0,3,0,+3,66,3,0,0,0,11,1,9.1,Match Report
