Rk,Team,Date,Att,,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,Att,Succ,Succ%,Tkld,Tkld%,Match Report
1483,Holstein Kiel,2025-03-02,16,@,Union Berlin,de Bundesliga,W 1-0,1,0,+1,48,1,0,0,0,16,8,50.0,6,37.5,Match Report
1484,Gladbach,2024-11-03,16,,Werder Bremen,de Bundesliga,W 4-1,4,1,+3,47,3,0,0,0,16,5,31.3,9,56.3,Match Report
1485,Southampton,2024-09-30,16,@,Bournemouth,eng Premier League,L 1-3,1,3,-2,60,1,0,0,0,16,7,43.8,8,50.0,Match Report
1486,Southampton,2024-09-21,16,,Ipswich Town,eng Premier League,D 1-1,1,1,0,53,1,0,0,0,16,10,62.5,5,31.3,Match Report
1487,Tottenham,2025-01-26,16,,Leicester City,eng Premier League,L 1-2,1,2,-1,61,1,0,0,0,16,6,37.5,10,62.5,Match Report
1488,Tottenham,2024-11-23,16,@,Manchester City,eng Premier League,W 4-0,4,0,+4,42,4,0,0,0,16,8,50.0,8,50.0,Match Report
1489,Crystal Palace,2025-02-22,16,@,Fulham,eng Premier League,W 2-0,2,0,+2,38,1,0,0,0,16,9,56.3,5,31.3,Match Report
1490,Crystal Palace,2024-12-15,16,@,Brighton,eng Premier League,W 3-1,3,1,+2,36,3,0,0,0,16,5,31.3,9,56.3,Match Report
1491,Bournemouth,2025-03-15,16,,Brentford,eng Premier League,L 1-2,1,2,-1,58,0,0,0,0,16,6,37.5,10,62.5,Match Report
1492,Bournemouth,2025-03-09,16,@,Tottenham,eng Premier League,D 2-2,2,2,0,39,2,0,0,0,16,7,43.8,6,37.5,Match Report
1493,Bournemouth,2024-12-26,16,,Crystal Palace,eng Premier League,D 0-0,0,0,0,52,0,0,0,0,16,4,25.0,11,68.8,Match Report
1494,Marseille,2025-03-16,16,@,Paris S-G,fr Ligue 1,L 1-3,1,3,-2,40,1,0,0,0,16,7,43.8,8,50.0,Match Report
1495,Stuttgart,2025-04-05,16,@,Bochum,de Bundesliga,W 4-0,4,0,+4,46,4,0,0,0,16,3,18.8,12,75.0,Match Report
1496,Stuttgart,2024-11-30,16,@,Werder Bremen,de Bundesliga,D 2-2,2,2,0,57,2,0,0,0,16,6,37.5,9,56.3,Match Report
1497,Stuttgart,2024-10-19,16,@,Bayern Munich,de Bundesliga,L 0-4,0,4,-4,35,0,0,0,0,16,9,56.3,7,43.8,Match Report
1498,Le Havre,2025-02-02,16,@,Angers,fr Ligue 1,D 1-1,1,1,0,41,1,0,0,0,16,7,43.8,7,43.8,Match Report
1499,Le Havre,2024-09-15,16,@,Toulouse,fr Ligue 1,L 0-2,0,2,-2,46,0,0,0,0,16,7,43.8,6,37.5,Match Report
1500,Werder Bremen,2024-12-14,16,@,St. Pauli,de Bundesliga,W 2-0,2,0,+2,44,2,0,0,0,16,8,50.0,8,50.0,Match Report
1501,Werder Bremen,2024-10-20,16,@,Wolfsburg,de Bundesliga,W 4-2,4,2,+2,57,4,0,0,0,16,7,43.8,7,43.8,Match Report
1502,Genoa,2025-02-08,16,@,Torino,it Serie A,D 1-1,1,1,0,43,1,0,0,0,16,5,31.3,11,68.8,Match Report
1503,Genoa,2024-12-07,16,,Torino,it Serie A,D 0-0,0,0,0,52,0,0,0,0,16,6,37.5,9,56.3,Match Report
1504,Angers,2024-08-24,16,@,Lille,fr Ligue 1,L 0-2,0,2,-2,36,0,0,0,0,16,5,31.3,11,68.8,Match Report
1505,Lazio,2025-03-31,16,,Torino,it Serie A,D 1-1,1,1,0,58,1,0,0,0,16,6,37.5,6,37.5,Match Report
1506,Lazio,2025-02-09,16,,Monza,it Serie A,W 5-1,5,1,+4,61,5,0,0,0,16,9,56.3,5,31.3,Match Report
1507,Lazio,2024-12-01,16,@,Parma,it Serie A,L 1-3,1,3,-2,72,1,0,0,0,16,4,25.0,9,56.3,Match Report
1508,Lazio,2024-09-16,16,,Hellas Verona,it Serie A,W 2-1,2,1,+1,55,2,0,0,0,16,8,50.0,7,43.8,Match Report
1509,Lazio,2024-08-24,16,@,Udinese,it Serie A,L 1-2,1,2,-1,66,1,0,0,0,16,9,56.3,6,37.5,Match Report
1510,Getafe,2025-02-09,16,@,Alavés,es La Liga,W 1-0,1,0,+1,35,0,1,1,0,16,5,31.3,8,50.0,Match Report
1511,Getafe,2024-12-21,16,,Mallorca,es La Liga,L 0-1,0,1,-1,54,0,0,0,0,16,10,62.5,6,37.5,Match Report
1512,Union Berlin,2025-04-06,16,,Wolfsburg,de Bundesliga,W 1-0,1,0,+1,46,1,0,0,0,16,6,37.5,7,43.8,Match Report
1513,West Ham,2025-04-01,16,@,Wolves,eng Premier League,L 0-1,0,1,-1,58,0,0,0,0,16,2,12.5,11,68.8,Match Report
1514,West Ham,2025-03-10,16,,Newcastle Utd,eng Premier League,L 0-1,0,1,-1,51,0,0,0,0,16,7,43.8,7,43.8,Match Report
1515,West Ham,2025-01-14,16,,Fulham,eng Premier League,W 3-2,3,2,+1,44,3,0,0,0,16,10,62.5,3,18.8,Match Report
1516,West Ham,2024-10-27,16,,Manchester Utd,eng Premier League,W 2-1,2,1,+1,42,1,1,1,0,16,10,62.5,6,37.5,Match Report
1517,Reims,2025-02-28,16,@,Monaco,fr Ligue 1,L 0-3,0,3,-3,44,0,0,0,0,16,10,62.5,5,31.3,Match Report
1518,Liverpool,2025-02-16,16,,Wolves,eng Premier League,W 2-1,2,1,+1,50,1,1,1,0,16,4,25.0,8,50.0,Match Report
1519,Liverpool,2024-12-01,16,,Manchester City,eng Premier League,W 2-0,2,0,+2,44,1,1,1,0,16,5,31.3,9,56.3,Match Report
1520,Liverpool,2024-11-02,16,,Brighton,eng Premier League,W 2-1,2,1,+1,49,2,0,0,0,16,8,50.0,8,50.0,Match Report
1521,Liverpool,2024-08-25,16,,Brentford,eng Premier League,W 2-0,2,0,+2,62,2,0,0,0,16,8,50.0,5,31.3,Match Report
1522,Aston Villa,2024-12-14,16,@,Nott'ham Forest,eng Premier League,L 1-2,1,2,-1,50,1,0,0,0,16,5,31.3,10,62.5,Match Report
1523,Aston Villa,2024-11-09,16,@,Liverpool,eng Premier League,L 0-2,0,2,-2,38,0,0,0,0,16,11,68.8,3,18.8,Match Report
1524,Wolves,2025-04-05,16,@,Ipswich Town,eng Premier League,W 2-1,2,1,+1,55,2,0,0,0,16,9,56.3,6,37.5,Match Report
1525,Wolves,2025-03-08,16,,Everton,eng Premier League,D 1-1,1,1,0,66,1,0,0,0,16,6,37.5,10,62.5,Match Report
1526,Wolves,2024-12-29,16,@,Tottenham,eng Premier League,D 2-2,2,2,0,52,2,0,0,0,16,5,31.3,7,43.8,Match Report
1527,Wolves,2024-09-21,16,@,Aston Villa,eng Premier League,L 1-3,1,3,-2,47,1,0,0,0,16,7,43.8,8,50.0,Match Report
1528,Girona,2025-01-26,16,@,Rayo Vallecano,es La Liga,L 1-2,1,2,-1,43,1,0,0,0,16,10,62.5,6,37.5,Match Report
1529,Girona,2024-08-15,16,@,Betis,es La Liga,D 1-1,1,1,0,61,1,0,0,0,16,8,50.0,7,43.8,Match Report
1530,Atalanta,2025-01-11,16,@,Udinese,it Serie A,D 0-0,0,0,0,54,0,0,0,0,16,8,50.0,8,50.0,Match Report
1531,Rayo Vallecano,2025-01-26,16,,Girona,es La Liga,W 2-1,2,1,+1,57,2,0,0,0,16,6,37.5,10,62.5,Match Report
1532,Rayo Vallecano,2024-12-07,16,@,Valencia,es La Liga,W 1-0,1,0,+1,40,1,0,0,0,16,9,56.3,5,31.3,Match Report
1533,Rayo Vallecano,2024-11-08,16,,Las Palmas,es La Liga,L 1-3,1,3,-2,64,0,0,0,0,16,8,50.0,6,37.5,Match Report
1534,Rayo Vallecano,2024-09-16,16,,Osasuna,es La Liga,W 3-1,3,1,+2,65,3,0,0,0,16,11,68.8,5,31.3,Match Report
1535,Rayo Vallecano,2024-08-31,16,@,Espanyol,es La Liga,L 1-2,1,2,-1,53,1,0,0,0,16,7,43.8,7,43.8,Match Report
1536,Mainz 05,2024-12-14,16,,Bayern Munich,de Bundesliga,W 2-1,2,1,+1,32,2,0,0,0,16,9,56.3,7,43.8,Match Report
1537,Mainz 05,2024-09-28,16,,Heidenheim,de Bundesliga,L 0-2,0,2,-2,50,0,0,0,0,16,4,25.0,10,62.5,Match Report
1538,Leicester City,2024-12-29,16,,Manchester City,eng Premier League,L 0-2,0,2,-2,53,0,0,0,0,16,9,56.3,6,37.5,Match Report
1539,Empoli,2025-02-08,16,,Milan,it Serie A,L 0-2,0,2,-2,39,0,0,0,0,16,6,37.5,9,56.3,Match Report
1540,Empoli,2024-11-30,16,@,Milan,it Serie A,L 0-3,0,3,-3,45,0,0,0,0,16,8,50.0,8,50.0,Match Report
1541,Empoli,2024-08-17,16,,Monza,it Serie A,D 0-0,0,0,0,39,0,0,0,0,16,6,37.5,8,50.0,Match Report
1542,Freiburg,2025-02-21,16,,Werder Bremen,de Bundesliga,W 5-0,5,0,+5,37,5,0,0,0,16,6,37.5,10,62.5,Match Report
1543,Freiburg,2024-10-19,16,,Augsburg,de Bundesliga,W 3-1,3,1,+2,57,3,0,0,0,16,6,37.5,9,56.3,Match Report
1544,Espanyol,2025-03-29,16,,Atlético Madrid,es La Liga,D 1-1,1,1,0,39,0,1,1,0,16,8,50.0,7,43.8,Match Report
1545,Espanyol,2025-02-16,16,,Athletic Club,es La Liga,D 1-1,1,1,0,39,1,0,0,0,16,5,31.3,9,56.3,Match Report
1546,Espanyol,2024-09-14,16,,Alavés,es La Liga,W 3-2,3,2,+1,39,2,1,1,0,16,4,25.0,7,43.8,Match Report
1547,RB Leipzig,2024-11-30,16,,Wolfsburg,de Bundesliga,L 1-5,1,5,-4,63,1,0,0,0,16,5,31.3,10,62.5,Match Report
1548,Sevilla,2025-03-30,16,@,Betis,es La Liga,L 1-2,1,2,-1,45,1,0,0,0,16,7,43.8,8,50.0,Match Report
1549,Sevilla,2025-01-11,16,,Valencia,es La Liga,D 1-1,1,1,0,54,1,0,0,0,16,6,37.5,9,56.3,Match Report
1550,Sevilla,2024-12-02,16,,Osasuna,es La Liga,D 1-1,1,1,0,64,1,0,0,0,16,5,31.3,11,68.8,Match Report
1551,Dortmund,2025-04-05,16,@,Freiburg,de Bundesliga,W 4-1,4,1,+3,46,4,0,0,0,16,9,56.3,7,43.8,Match Report
1552,Dortmund,2025-03-01,16,@,St. Pauli,de Bundesliga,W 2-0,2,0,+2,57,2,0,0,0,16,9,56.3,7,43.8,Match Report
1553,Venezia,2025-03-29,16,,Bologna,it Serie A,L 0-1,0,1,-1,41,0,0,0,0,16,7,43.8,7,43.8,Match Report
1554,Venezia,2025-03-16,16,,Napoli,it Serie A,D 0-0,0,0,0,43,0,0,0,0,16,8,50.0,6,37.5,Match Report
1555,Venezia,2024-12-29,16,@,Napoli,it Serie A,L 0-1,0,1,-1,34,0,0,0,0,16,7,43.8,7,43.8,Match Report
1556,Venezia,2024-10-30,16,,Udinese,it Serie A,W 3-2,3,2,+1,57,1,2,2,0,16,9,56.3,6,37.5,Match Report
1557,Newcastle Utd,2025-01-25,16,@,Southampton,eng Premier League,W 3-1,3,1,+2,47,2,1,1,0,16,7,43.8,9,56.3,Match Report
1558,Newcastle Utd,2024-12-21,16,@,Ipswich Town,eng Premier League,W 4-0,4,0,+4,58,4,0,0,0,16,11,68.8,4,25.0,Match Report
1559,Newcastle Utd,2024-11-10,16,@,Nott'ham Forest,eng Premier League,W 3-1,3,1,+2,56,3,0,0,0,16,2,12.5,12,75.0,Match Report
1560,Rennes,2025-02-16,16,,Lille,fr Ligue 1,L 0-2,0,2,-2,37,0,0,0,0,16,6,37.5,8,50.0,Match Report
1561,Ipswich Town,2025-01-05,16,@,Fulham,eng Premier League,D 2-2,2,2,0,27,1,1,1,0,16,6,37.5,7,43.8,Match Report
1562,Ipswich Town,2024-12-27,16,@,Arsenal,eng Premier League,L 0-1,0,1,-1,32,0,0,0,0,16,6,37.5,7,43.8,Match Report
1563,Ipswich Town,2024-12-08,16,,Bournemouth,eng Premier League,L 1-2,1,2,-1,44,1,0,0,0,16,8,50.0,7,43.8,Match Report
1564,Ipswich Town,2024-09-29,16,,Aston Villa,eng Premier League,D 2-2,2,2,0,44,2,0,0,0,16,10,62.5,5,31.3,Match Report
1565,Manchester City,2025-01-25,16,,Chelsea,eng Premier League,W 3-1,3,1,+2,56,3,0,0,0,16,9,56.3,7,43.8,Match Report
1566,Strasbourg,2025-02-16,16,@,Lens,fr Ligue 1,W 2-0,2,0,+2,44,2,0,0,0,16,8,50.0,7,43.8,Match Report
1567,Strasbourg,2025-01-25,16,,Lille,fr Ligue 1,W 2-1,2,1,+1,42,2,0,0,0,16,6,37.5,8,50.0,Match Report
1568,Cagliari,2025-02-09,16,,Parma,it Serie A,W 2-1,2,1,+1,39,1,0,0,0,16,7,43.8,7,43.8,Match Report
1569,Cagliari,2025-01-19,16,,Lecce,it Serie A,W 4-1,4,1,+3,50,4,0,0,0,16,10,62.5,5,31.3,Match Report
1570,Cagliari,2024-12-14,16,,Atalanta,it Serie A,L 0-1,0,1,-1,44,0,0,0,0,16,3,18.8,11,68.8,Match Report
1571,Leverkusen,2025-02-02,16,,Hoffenheim,de Bundesliga,W 3-1,3,1,+2,48,3,0,0,0,16,12,75.0,4,25.0,Match Report
1572,Leverkusen,2024-08-23,16,@,Gladbach,de Bundesliga,W 3-2,3,2,+1,57,3,0,1,1,16,3,18.8,11,68.8,Match Report
1573,Lille,2025-02-22,16,,Monaco,fr Ligue 1,W 2-1,2,1,+1,43,2,0,0,0,16,6,37.5,9,56.3,Match Report
1574,Lille,2025-01-10,16,@,Auxerre,fr Ligue 1,D 0-0,0,0,0,70,0,0,1,1,16,7,43.8,9,56.3,Match Report
1575,Lille,2025-01-04,16,,Nantes,fr Ligue 1,D 1-1,1,1,0,71,1,0,0,0,16,8,50.0,7,43.8,Match Report
1576,Brentford,2024-12-07,16,,Newcastle Utd,eng Premier League,W 4-2,4,2,+2,43,4,0,0,0,16,9,56.3,7,43.8,Match Report
1577,Brentford,2024-10-26,16,,Ipswich Town,eng Premier League,W 4-3,4,3,+1,65,3,1,1,0,16,5,31.3,9,56.3,Match Report
1578,Brentford,2024-10-05,16,,Wolves,eng Premier League,W 5-3,5,3,+2,44,4,1,1,0,16,5,31.3,8,50.0,Match Report
1579,Brentford,2024-09-28,16,,West Ham,eng Premier League,D 1-1,1,1,0,57,1,0,0,0,16,4,25.0,9,56.3,Match Report
1580,Brentford,2024-08-18,16,,Crystal Palace,eng Premier League,W 2-1,2,1,+1,46,2,0,0,0,16,5,31.3,8,50.0,Match Report
1581,Chelsea,2024-10-06,16,,Nott'ham Forest,eng Premier League,D 1-1,1,1,0,65,1,0,0,0,16,11,68.8,4,25.0,Match Report
1582,Brighton,2025-02-22,16,@,Southampton,eng Premier League,W 4-0,4,0,+4,50,4,0,0,0,16,10,62.5,4,25.0,Match Report
1583,Everton,2025-01-25,16,@,Brighton,eng Premier League,W 1-0,1,0,+1,31,0,1,1,0,16,5,31.3,10,62.5,Match Report
1584,Everton,2024-11-23,16,,Brentford,eng Premier League,D 0-0,0,0,0,59,0,0,0,0,16,10,62.5,5,31.3,Match Report
1585,Everton,2024-08-17,16,,Brighton,eng Premier League,L 0-3,0,3,-3,40,0,0,0,0,16,5,31.3,11,68.8,Match Report
1586,Lyon,2024-11-10,16,,Saint-Étienne,fr Ligue 1,W 1-0,1,0,+1,62,1,0,0,0,16,7,43.8,8,50.0,Match Report
1587,Inter,2024-12-16,16,@,Lazio,it Serie A,W 6-0,6,0,+6,48,5,1,1,0,16,9,56.3,7,43.8,Match Report
1588,Nantes,2025-01-04,16,@,Lille,fr Ligue 1,D 1-1,1,1,0,29,0,1,1,0,16,5,31.3,11,68.8,Match Report
1589,Atlético Madrid,2024-09-22,16,@,Rayo Vallecano,es La Liga,D 1-1,1,1,0,46,1,0,0,0,16,9,56.3,6,37.5,Match Report
1590,Milan,2025-03-30,16,@,Napoli,it Serie A,L 1-2,1,2,-1,49,1,0,1,1,16,7,43.8,8,50.0,Match Report
1591,Milan,2024-12-06,16,@,Atalanta,it Serie A,L 1-2,1,2,-1,48,1,0,0,0,16,10,62.5,5,31.3,Match Report
1592,Valencia,2024-10-21,16,,Las Palmas,es La Liga,L 2-3,2,3,-1,48,1,1,1,0,16,6,37.5,7,43.8,Match Report
1593,Valencia,2024-09-24,16,,Osasuna,es La Liga,D 0-0,0,0,0,52,0,0,0,0,16,7,43.8,6,37.5,Match Report
1594,Juventus,2025-02-07,16,@,Como,it Serie A,W 2-1,2,1,+1,48,1,1,1,0,16,9,56.3,7,43.8,Match Report
1595,Juventus,2024-12-14,16,,Venezia,it Serie A,D 2-2,2,2,0,69,1,1,1,0,16,7,43.8,9,56.3,Match Report
1596,Real Sociedad,2025-04-06,16,@,Las Palmas,es La Liga,W 3-1,3,1,+2,49,3,0,0,0,16,7,43.8,7,43.8,Match Report
1597,Real Sociedad,2025-02-23,16,,Leganés,es La Liga,W 3-0,3,0,+3,55,3,0,0,0,16,8,50.0,7,43.8,Match Report
1598,Real Sociedad,2024-10-27,16,,Osasuna,es La Liga,L 0-2,0,2,-2,74,0,0,0,0,16,7,43.8,8,50.0,Match Report
1599,Real Sociedad,2024-09-21,16,@,Valladolid,es La Liga,D 0-0,0,0,0,64,0,0,0,0,16,8,50.0,6,37.5,Match Report
1600,Nott'ham Forest,2025-01-25,16,@,Bournemouth,eng Premier League,L 0-5,0,5,-5,50,0,0,0,0,16,8,50.0,6,37.5,Match Report
1601,Nott'ham Forest,2024-12-26,16,,Tottenham,eng Premier League,W 1-0,1,0,+1,30,1,0,0,0,16,9,56.3,4,25.0,Match Report
1602,Nott'ham Forest,2024-12-07,16,@,Manchester Utd,eng Premier League,W 3-2,3,2,+1,29,3,0,0,0,16,8,50.0,8,50.0,Match Report
1603,Parma,2025-03-31,16,@,Hellas Verona,it Serie A,D 0-0,0,0,0,58,0,0,0,0,16,9,56.3,7,43.8,Match Report
1604,Parma,2025-03-08,16,,Torino,it Serie A,D 2-2,2,2,0,53,2,0,0,0,16,7,43.8,6,37.5,Match Report
1605,Parma,2025-02-16,16,,Roma,it Serie A,L 0-1,0,1,-1,29,0,0,0,0,16,8,50.0,7,43.8,Match Report
1606,Eint Frankfurt,2024-12-15,16,@,RB Leipzig,de Bundesliga,L 1-2,1,2,-1,56,1,0,0,0,16,10,62.5,6,37.5,Match Report
1607,Eint Frankfurt,2024-10-27,16,@,Union Berlin,de Bundesliga,D 1-1,1,1,0,52,1,0,0,0,16,4,25.0,12,75.0,Match Report
1608,Celta Vigo,2025-03-15,16,@,Valladolid,es La Liga,W 1-0,1,0,+1,61,0,1,1,0,16,8,50.0,7,43.8,Match Report
1609,Celta Vigo,2024-12-21,16,,Real Sociedad,es La Liga,W 2-0,2,0,+2,42,2,0,0,0,16,3,18.8,11,68.8,Match Report
1610,Celta Vigo,2024-11-10,16,@,Betis,es La Liga,D 2-2,2,2,0,44,2,0,0,0,16,4,25.0,10,62.5,Match Report
1611,Celta Vigo,2024-09-26,16,,Atlético Madrid,es La Liga,L 0-1,0,1,-1,58,0,0,0,0,16,7,43.8,9,56.3,Match Report
1612,Celta Vigo,2024-09-01,16,@,Osasuna,es La Liga,L 2-3,2,3,-1,50,1,0,0,0,16,4,25.0,9,56.3,Match Report
1613,Betis,2024-09-29,16,,Espanyol,es La Liga,W 1-0,1,0,+1,53,1,0,1,1,16,4,25.0,11,68.8,Match Report
1614,Betis,2024-09-01,16,@,Real Madrid,es La Liga,L 0-2,0,2,-2,40,0,0,0,0,16,8,50.0,8,50.0,Match Report
1615,Betis,2024-08-15,16,,Girona,es La Liga,D 1-1,1,1,0,39,1,0,0,0,16,7,43.8,8,50.0,Match Report
1616,Lens,2024-12-14,16,@,Auxerre,fr Ligue 1,D 2-2,2,2,0,60,2,0,0,0,16,5,31.3,10,62.5,Match Report
1617,Lens,2024-09-21,16,@,Rennes,fr Ligue 1,D 1-1,1,1,0,60,1,0,0,0,16,5,31.3,10,62.5,Match Report
1618,Monaco,2025-02-01,16,,Auxerre,fr Ligue 1,W 4-2,4,2,+2,57,4,0,0,0,16,5,31.3,10,62.5,Match Report
1619,Fulham,2025-04-06,16,,Liverpool,eng Premier League,W 3-2,3,2,+1,37,3,0,0,0,16,7,43.8,7,43.8,Match Report
1620,Fulham,2025-01-26,16,,Manchester Utd,eng Premier League,L 0-1,0,1,-1,51,0,0,0,0,16,4,25.0,10,62.5,Match Report
1621,Fulham,2024-12-29,16,,Bournemouth,eng Premier League,D 2-2,2,2,0,52,2,0,0,0,16,10,62.5,4,25.0,Match Report
1622,Fulham,2024-09-28,16,@,Nott'ham Forest,eng Premier League,W 1-0,1,0,+1,59,0,1,1,0,16,9,56.3,5,31.3,Match Report
1623,Lecce,2025-02-09,16,,Bologna,it Serie A,D 0-0,0,0,0,42,0,0,0,0,16,5,31.3,9,56.3,Match Report
1624,Lecce,2024-12-21,16,,Lazio,it Serie A,L 1-2,1,2,-1,41,1,0,0,0,16,6,37.5,8,50.0,Match Report
1625,Lecce,2024-08-19,16,,Atalanta,it Serie A,L 0-4,0,4,-4,48,0,0,0,0,16,4,25.0,2,12.5,Match Report
1626,Las Palmas,2025-04-06,15,,Real Sociedad,es La Liga,L 1-3,1,3,-2,51,1,0,0,0,15,6,40.0,7,46.7,Match Report
1627,Las Palmas,2024-11-30,15,@,Barcelona,es La Liga,W 2-1,2,1,+1,31,2,0,0,0,15,8,53.3,6,40.0,Match Report
1628,Las Palmas,2024-10-26,15,,Girona,es La Liga,W 1-0,1,0,+1,43,1,0,0,0,15,5,33.3,9,60.0,Match Report
1629,Las Palmas,2024-10-21,15,@,Valencia,es La Liga,W 3-2,3,2,+1,52,3,0,0,0,15,4,26.7,11,73.3,Match Report
1630,Hoffenheim,2024-09-29,15,,Werder Bremen,de Bundesliga,L 3-4,3,4,-1,37,3,0,0,0,15,6,40.0,9,60.0,Match Report
1631,Hoffenheim,2024-09-21,15,@,Union Berlin,de Bundesliga,L 1-2,1,2,-1,49,1,0,0,0,15,7,46.7,6,40.0,Match Report
1632,Osasuna,2025-03-02,15,,Valencia,es La Liga,D 3-3,3,3,0,51,2,1,1,0,15,4,26.7,10,66.7,Match Report
1633,Osasuna,2025-02-15,15,,Real Madrid,es La Liga,D 1-1,1,1,0,45,0,1,1,0,15,9,60.0,5,33.3,Match Report
1634,Bayern Munich,2025-02-15,15,@,Leverkusen,de Bundesliga,D 0-0,0,0,0,43,0,0,0,0,15,5,33.3,7,46.7,Match Report
1635,Augsburg,2024-10-04,15,,Gladbach,de Bundesliga,W 2-1,2,1,+1,35,2,0,0,0,15,3,20.0,9,60.0,Match Report
1636,Augsburg,2024-08-24,15,,Werder Bremen,de Bundesliga,D 2-2,2,2,0,46,2,0,0,0,15,8,53.3,7,46.7,Match Report
1637,Hellas Verona,2025-03-09,15,,Bologna,it Serie A,L 1-2,1,2,-1,33,1,0,0,0,15,5,33.3,10,66.7,Match Report
1638,Hellas Verona,2024-11-23,15,,Inter,it Serie A,L 0-5,0,5,-5,31,0,0,0,0,15,7,46.7,8,53.3,Match Report
1639,Hellas Verona,2024-10-29,15,@,Lecce,it Serie A,L 0-1,0,1,-1,42,0,0,0,0,15,7,46.7,5,33.3,Match Report
1640,Hellas Verona,2024-09-29,15,@,Como,it Serie A,L 2-3,2,3,-1,29,1,1,1,0,15,7,46.7,8,53.3,Match Report
1641,Torino,2024-10-25,15,,Como,it Serie A,W 1-0,1,0,+1,32,1,0,0,0,15,6,40.0,8,53.3,Match Report
1642,Valladolid,2025-04-06,15,,Getafe,es La Liga,L 0-4,0,4,-4,51,0,0,0,0,15,8,53.3,7,46.7,Match Report
1643,Valladolid,2025-01-17,15,@,Espanyol,es La Liga,L 1-2,1,2,-1,64,1,0,0,0,15,7,46.7,7,46.7,Match Report
1644,Valladolid,2024-12-07,15,@,Las Palmas,es La Liga,L 1-2,1,2,-1,42,1,0,0,0,15,6,40.0,7,46.7,Match Report
1645,Valladolid,2024-09-24,15,@,Sevilla,es La Liga,L 1-2,1,2,-1,46,1,0,0,0,15,6,40.0,6,40.0,Match Report
1646,Valladolid,2024-08-25,15,@,Real Madrid,es La Liga,L 0-3,0,3,-3,37,0,0,0,0,15,7,46.7,7,46.7,Match Report
1647,Arsenal,2025-01-04,15,@,Brighton,eng Premier League,D 1-1,1,1,0,55,1,0,0,0,15,7,46.7,6,40.0,Match Report
1648,Heidenheim,2025-03-16,15,,Holstein Kiel,de Bundesliga,W 3-1,3,1,+2,39,3,0,0,0,15,7,46.7,5,33.3,Match Report
1649,Heidenheim,2024-12-07,15,@,Bayern Munich,de Bundesliga,L 2-4,2,4,-2,18,2,0,0,0,15,6,40.0,8,53.3,Match Report
1650,Manchester Utd,2024-12-30,15,,Newcastle Utd,eng Premier League,L 0-2,0,2,-2,52,0,0,0,0,15,4,26.7,10,66.7,Match Report
1651,Manchester Utd,2024-12-07,15,,Nott'ham Forest,eng Premier League,L 2-3,2,3,-1,71,2,0,0,0,15,7,46.7,6,40.0,Match Report
1652,Manchester Utd,2024-12-04,15,@,Arsenal,eng Premier League,L 0-2,0,2,-2,49,0,0,0,0,15,8,53.3,6,40.0,Match Report
1653,Bologna,2025-03-29,15,@,Venezia,it Serie A,W 1-0,1,0,+1,59,1,0,0,0,15,5,33.3,9,60.0,Match Report
1654,Bologna,2025-03-09,15,@,Hellas Verona,it Serie A,W 2-1,2,1,+1,67,2,0,0,0,15,4,26.7,9,60.0,Match Report
1655,Bologna,2024-10-06,15,,Parma,it Serie A,D 0-0,0,0,0,71,0,0,0,0,15,6,40.0,6,40.0,Match Report
1656,Bologna,2024-09-28,15,,Atalanta,it Serie A,D 1-1,1,1,0,36,1,0,0,0,15,6,40.0,9,60.0,Match Report
1657,Barcelona,2024-12-03,15,@,Mallorca,es La Liga,W 5-1,5,1,+4,59,4,1,1,0,15,8,53.3,7,46.7,Match Report
1658,Monza,2025-03-08,15,@,Inter,it Serie A,L 2-3,2,3,-1,31,2,0,0,0,15,6,40.0,7,46.7,Match Report
1659,Monza,2025-01-27,15,@,Genoa,it Serie A,L 0-2,0,2,-2,50,0,0,0,0,15,4,26.7,10,66.7,Match Report
1660,Montpellier,2025-02-09,15,@,Strasbourg,fr Ligue 1,L 0-2,0,2,-2,41,0,0,0,0,15,9,60.0,5,33.3,Match Report
1661,Como,2024-09-01,15,@,Udinese,it Serie A,L 0-1,0,1,-1,56,0,0,1,1,15,11,73.3,4,26.7,Match Report
1662,Villarreal,2025-01-13,15,@,Real Sociedad,es La Liga,L 0-1,0,1,-1,44,0,0,0,0,15,8,53.3,7,46.7,Match Report
1663,Villarreal,2024-12-08,15,@,Athletic Club,es La Liga,L 0-2,0,2,-2,58,0,0,0,0,15,7,46.7,8,53.3,Match Report
1664,Villarreal,2024-08-23,15,@,Sevilla,es La Liga,W 2-1,2,1,+1,41,2,0,0,0,15,3,20.0,8,53.3,Match Report
1665,Mallorca,2025-02-01,15,@,Atlético Madrid,es La Liga,L 0-2,0,2,-2,47,0,0,0,0,15,7,46.7,6,40.0,Match Report
1666,Mallorca,2024-09-23,15,@,Betis,es La Liga,W 2-1,2,1,+1,39,2,0,0,0,15,6,40.0,8,53.3,Match Report
1667,Mallorca,2024-08-18,15,,Real Madrid,es La Liga,D 1-1,1,1,0,34,1,0,0,0,15,6,40.0,9,60.0,Match Report
1668,Holstein Kiel,2025-02-16,15,@,Eint Frankfurt,de Bundesliga,L 1-3,1,3,-2,49,1,0,0,0,15,4,26.7,7,46.7,Match Report
