Team,Opp,Date,Result,H/A,GF,GA,GD,PK,PKm,G-PK,Poss,PKatt,Comp,Att (GK),Thr,Pa Launch%,Pa AvgLen,Won,Lost,Won%,Att To,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,Last3rd Car,OppCr,Stp,Stp%,CrdY,CrdR,2CrdY,Fls,Fld,GCA,PassLive Gc,PassDead Gc,TO Gc,Sh-Gc,Fld Gc,Def-Gc,GK Att,Launch%,AvgLen,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,Off,PKwon,PKcon,OG,Recov,#OPA,AvgDist,Cmp,Pas Att,Cmp%,KP,Last3rd PA,PPA,CrsPA,PrgP,TotDist Pas,PrgDist Pas,Cmp 5-15,Att 5-15,Cmp% 5-15,Cmp 15-30,Att 15-30,Cmp% 15-30,Cmp 30+,Att 30+,Cmp% 30+,PKdef,PKA,PKms,Missed PK%,PKAg,PKsv,PK Save%,FK Ag,CKG,OGK,Live Pas,Dead,Pas FK,TB,Sw,Crs,TI,CK,In,Out,Str,Ps Off,PTo,Rec,Last3rd Rec,CPA,Mis,Dis,SCA,PassLive Sc,PassDead Sc,TO Sc,Sh-Sh,Fld Sc,Def-Sc,SoTA,Saves,Save%,Touches,Def Pen,Tch Def 3rd,Tch Mid 3rd,Tch Att 3rd,Att Pen,Live Tch,Tkl,TklW,Tkl Def 3rd,Tkl Mid 3rd,Tkl Att 3rd,Tkl.2,Tkl Att,Tkl%,Lost Tkl,Ints,BlcSh,Pass,Int,Tkl+Int,Clr,Err,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,FKAtt,PSxG,PSxG/SoT,PSxG+/-
Inter,Lecce,2024-08-24,W,H,2,0,2,1,0,1,61,1,it Serie A,25,9,0.0,23.2,15,7,68.2,6,0,0.0,5,83.3,489,2308,1316,10,11,12,1,8.3,0,0,0,9,12,3,1,0,0,1,1,0,5,20.0,20.0,10,0.1,0.5,2,20.0,15.2,1,4,1,0,0,41,1,13.2,550,634,86.8,6,38,13,2,51,9404,3118,252,265,95.1,239,263,90.9,39,59,66.1,0,0,0,,0,0,,0,0,0,587,43,10,5,4,22,17,10,7,0,0,4,11,548,11,1,16,6,16,9,1,0,2,3,1,4,4,100.0,721,54,195,347,184,25,720,14,12,5,5,4,6,8,75.0,2,4,2,2,6,20,16,0,2.4,1.6,2.1,1.3,1.4,1.7,-0.4,-0.6,-0.4,0.16,1,0.4,0.11,0.4
Parma,Milan,2024-08-24,W,H,2,1,1,0,0,2,39,0,it Serie A,25,3,56.0,44.4,9,3,75.0,24,10,41.7,11,45.8,265,1493,732,15,9,22,1,4.5,0,0,0,9,12,4,4,0,0,0,0,0,11,36.4,32.4,9,0.22,0.4,5,55.6,15.6,0,2,0,0,0,47,0,3.0,320,390,82.1,7,16,6,0,23,5701,2444,151,164,92.1,122,138,88.4,33,62,53.2,0,0,0,,0,0,,0,0,0,347,41,13,1,4,2,12,3,0,0,0,2,3,317,9,4,16,8,15,13,0,2,0,0,0,5,4,80.0,503,96,222,197,91,15,503,17,11,12,4,1,10,20,50.0,10,9,3,6,8,25,31,0,1.7,1.7,-0.2,-0.2,1.7,0.9,0.3,0.3,0.3,0.19,0,1.6,0.32,0.6
Genoa,Monza,2024-08-24,W,A,1,0,1,0,0,1,31,0,it Serie A,27,2,33.3,34.5,14,24,36.8,10,3,30.0,7,70.0,178,1046,557,14,14,20,0,0.0,3,0,0,17,5,1,1,0,0,0,0,0,8,87.5,62.4,11,0.09,1.0,1,9.1,22.3,0,1,0,0,0,34,0,14.0,226,301,75.1,10,15,3,1,19,4318,1926,105,118,89.0,86,111,77.5,30,56,53.6,0,0,0,,0,0,,0,0,0,264,36,7,0,2,16,17,3,1,2,0,1,4,221,14,2,14,4,16,11,3,0,2,0,0,2,2,100.0,409,53,154,172,89,12,409,12,7,3,5,4,3,9,33.3,6,9,2,7,3,15,29,0,0.7,0.7,0.2,0.2,0.7,0.3,0.3,0.3,0.3,0.06,0,0.1,0.03,0.1
Monza,Genoa,2024-08-24,L,H,0,1,-1,0,0,0,69,0,it Serie A,20,2,20.0,24.0,24,14,63.2,10,6,60.0,3,30.0,521,2513,1249,16,16,15,0,0.0,2,0,0,6,17,0,0,0,0,0,0,0,8,0.0,22.9,9,0.0,0.0,2,22.2,16.7,0,1,0,0,0,30,1,19.7,591,683,86.5,8,49,10,2,52,11230,3262,228,246,92.7,296,326,90.8,66,88,75.0,0,0,0,,0,0,,0,0,0,626,56,18,0,2,31,20,8,3,4,0,1,14,588,16,2,14,9,18,13,3,1,1,0,0,1,0,0.0,764,51,202,399,165,20,764,11,5,6,4,1,7,10,70.0,3,7,3,4,6,17,16,0,0.4,0.4,-0.2,-0.2,0.4,0.7,-0.4,-0.4,-0.4,0.05,0,0.4,0.36,-0.6
Lecce,Inter,2024-08-24,L,A,0,2,-2,0,0,0,39,0,it Serie A,18,5,61.1,46.9,7,15,31.8,9,2,22.2,6,66.7,315,1703,877,19,15,18,1,5.6,2,0,0,12,8,0,0,0,0,0,0,0,7,14.3,17.4,10,0.0,0.0,4,40.0,19.1,0,0,0,1,0,38,0,5.9,334,401,83.3,8,24,5,3,30,5642,2068,162,172,94.2,133,149,89.3,32,65,49.2,1,1,0,0.0,1,0,0.0,0,0,0,360,41,13,1,1,18,12,6,3,2,0,0,3,333,15,5,9,8,17,16,0,1,0,0,0,3,1,66.7,497,67,155,236,110,13,497,11,8,6,4,1,5,5,100.0,0,13,3,10,3,14,22,0,0.3,0.3,-2.1,-1.3,0.2,0.3,-0.3,-0.3,-0.2,0.03,0,1.8,0.31,-0.2
Milan,Parma,2024-08-24,L,A,1,2,-1,0,0,1,61,0,it Serie A,38,6,10.5,24.9,3,9,25.0,21,10,47.6,10,47.6,467,2866,1823,41,28,1,0,0.0,3,0,0,13,9,2,1,0,1,0,0,0,4,0.0,20.5,17,0.06,0.2,5,29.4,18.6,0,0,0,0,0,44,5,22.5,512,598,85.6,15,47,12,4,62,8794,2818,219,243,90.1,264,297,88.9,26,48,54.2,0,0,0,,0,0,,0,0,0,557,41,11,0,2,27,14,9,5,1,0,0,8,510,28,9,10,7,32,25,3,3,1,0,0,5,3,60.0,686,36,156,331,211,37,686,19,14,12,6,1,11,21,52.4,10,3,1,2,11,30,7,0,1.9,1.9,0.2,0.2,1.9,1.4,-0.9,-0.9,-0.9,0.12,0,1.4,0.28,-0.6
Udinese,Lazio,2024-08-24,W,H,2,1,1,0,0,2,34,0,it Serie A,10,0,90.0,61.8,17,14,54.8,14,7,50.0,7,50.0,171,1010,517,9,8,32,0,0.0,4,1,1,15,9,2,2,0,0,0,0,0,11,45.5,35.5,8,0.25,0.67,3,37.5,19.4,0,2,0,0,0,29,2,20.3,203,287,70.7,5,19,3,2,14,3840,1829,89,105,84.8,70,93,75.3,33,60,55.0,0,0,0,,0,0,,0,0,0,243,42,12,0,1,12,13,4,1,3,0,2,6,200,8,3,13,4,10,8,1,0,0,0,1,4,3,75.0,407,65,165,163,85,10,407,18,11,12,4,2,6,15,40.0,9,7,3,4,9,27,40,0,0.8,0.8,-0.5,-0.5,0.5,0.2,1.2,1.2,0.5,0.11,0,1.7,0.45,0.7
Lazio,Udinese,2024-08-24,L,A,1,2,-1,0,0,1,66,0,it Serie A,24,2,50.0,35.2,14,17,45.2,16,9,56.3,6,37.5,363,2265,1113,18,14,9,0,0.0,1,0,0,10,15,1,0,0,0,1,0,0,7,14.3,26.7,17,0.06,0.25,4,23.5,15.6,0,2,0,0,0,36,0,6.0,441,547,80.6,11,46,10,5,44,8154,2510,168,185,90.8,212,245,86.5,49,80,61.3,0,0,0,,0,0,,0,0,0,476,69,17,1,1,45,29,13,8,4,0,2,10,437,14,3,13,12,31,21,7,0,1,2,0,3,1,33.3,625,46,164,290,178,29,625,11,6,5,6,0,7,14,50.0,7,5,1,4,6,17,9,0,1.3,1.3,0.5,0.5,0.6,0.7,-0.3,-0.3,-0.6,0.08,0,1.6,0.54,-0.4
Bologna,Napoli,2024-08-25,L,A,0,3,-3,0,0,0,61,0,it Serie A,29,5,17.2,27.1,12,3,80.0,22,3,13.6,16,72.7,290,1654,936,15,6,10,2,20.0,2,0,0,17,10,0,0,0,0,0,0,0,4,25.0,36.3,8,0.0,0.0,2,25.0,21.0,0,1,0,0,0,43,2,11.7,483,580,83.3,6,57,3,2,47,9438,2914,161,188,85.6,264,299,88.3,56,81,69.1,0,0,0,,0,0,,0,0,0,533,46,12,3,4,17,21,5,3,2,0,1,9,480,6,4,11,6,15,12,0,1,1,0,1,5,2,40.0,680,48,149,383,152,12,680,19,16,8,8,3,10,20,50.0,10,17,7,10,10,29,7,0,0.6,0.6,-1.8,-1.8,0.6,0.4,-0.6,-0.6,-0.6,0.08,0,2.4,0.49,-0.6
Torino,Atalanta,2024-08-25,W,H,2,1,1,0,0,2,42,0,it Serie A,37,4,35.1,37.2,9,17,34.6,8,3,37.5,5,62.5,253,1011,470,9,8,19,1,5.3,3,0,0,11,14,3,2,0,0,1,0,0,14,71.4,61.9,13,0.15,0.33,6,46.2,15.5,1,1,0,1,0,31,0,8.7,286,363,78.8,9,19,7,2,17,5649,2333,98,116,84.5,136,153,88.9,39,70,55.7,1,0,1,100.0,0,1,100.0,0,0,0,322,40,13,2,0,9,7,4,4,0,0,1,6,281,8,3,10,3,23,15,2,1,3,1,1,9,7,88.9,462,94,203,183,83,17,462,13,10,5,6,2,4,6,66.7,2,4,2,2,11,24,24,1,2.4,2.4,-0.7,0.1,1.6,0.8,-0.4,-0.4,-0.6,0.2,1,4.2,0.42,3.2
Venezia,Fiorentina,2024-08-25,D,A,0,0,0,0,0,0,46,0,it Serie A,45,6,17.8,26.4,15,17,46.9,15,9,60.0,4,26.7,295,1703,816,11,8,13,2,15.4,2,0,0,21,12,0,0,0,0,0,0,0,5,0.0,25.2,8,0.0,0.0,4,50.0,15.3,0,2,0,0,0,28,1,8.5,319,401,79.6,5,9,4,2,22,5888,2288,116,139,83.5,173,193,89.6,25,54,46.3,0,0,0,,0,0,,0,0,0,356,43,14,1,2,13,20,3,1,1,0,2,6,312,8,4,16,15,16,10,3,1,0,2,0,8,8,100.0,488,83,207,214,73,15,488,16,8,8,6,2,3,10,30.0,7,7,2,5,3,19,18,2,0.6,0.6,-0.2,-0.2,0.5,0.9,-0.6,-0.6,-0.5,0.08,0,1.9,0.24,1.9
Roma,Empoli,2024-08-25,L,H,1,2,-1,0,0,1,73,0,it Serie A,28,0,0.0,23.3,18,14,56.3,19,5,26.3,11,57.9,538,3304,1670,31,27,7,0,0.0,0,0,0,10,11,2,1,0,0,0,0,1,5,0.0,8.4,27,0.04,0.14,7,25.9,16.4,0,0,0,1,0,39,0,,589,682,86.4,19,40,16,7,56,9816,2793,279,294,94.9,255,280,91.1,42,75,56.0,1,1,0,0.0,1,0,0.0,0,0,0,622,60,11,1,4,35,33,8,4,2,1,0,13,583,27,9,10,10,48,36,4,1,6,0,1,4,2,75.0,777,35,189,348,248,47,777,12,9,4,7,1,3,7,42.9,4,7,4,3,6,18,5,1,2.1,2.1,-0.5,0.2,1.2,1.3,-1.1,-1.1,-0.2,0.08,0,2.0,0.25,0.0
Empoli,Roma,2024-08-25,W,A,2,1,1,1,0,1,27,1,it Serie A,25,4,76.0,53.4,14,18,43.8,9,4,44.4,3,33.3,178,1156,690,14,9,26,2,7.7,3,0,0,11,10,2,0,0,0,1,1,0,12,25.0,27.6,13,0.08,0.33,3,23.1,13.6,0,0,1,0,0,32,0,5.2,187,251,74.5,12,11,5,3,17,3472,1397,87,105,82.9,67,80,83.8,31,58,53.4,0,0,0,,0,0,,0,0,0,215,36,9,1,3,9,8,5,1,2,0,0,4,186,9,7,12,9,22,16,1,1,3,1,0,7,6,85.7,379,87,189,129,69,19,378,21,12,12,9,0,11,16,68.8,5,20,10,10,6,27,37,0,2.7,1.9,0.5,-0.2,1.4,0.8,-0.7,-0.9,-0.4,0.17,0,1.5,0.23,0.5
Fiorentina,Venezia,2024-08-25,D,H,0,0,0,0,0,0,54,0,it Serie A,34,4,41.2,34.9,17,15,53.1,20,7,35.0,3,15.0,345,1500,679,18,11,8,0,0.0,1,0,0,13,19,0,0,0,0,0,0,0,4,25.0,26.5,14,0.0,0.0,8,57.1,19.6,1,1,0,0,0,35,0,,378,469,80.6,12,18,4,0,32,6601,2332,162,176,92.0,179,205,87.3,29,67,43.3,0,0,0,,0,0,,0,0,0,424,44,22,0,2,17,10,7,2,3,0,1,7,375,11,7,14,13,23,17,1,2,2,1,0,4,4,100.0,561,60,221,234,109,23,561,19,11,6,9,4,4,13,30.8,9,8,2,6,6,25,10,0,0.9,0.9,0.2,0.2,0.8,0.6,-0.9,-0.9,-0.8,0.06,1,0.8,0.21,0.8
Napoli,Bologna,2024-08-25,W,H,3,0,3,0,0,3,39,0,it Serie A,28,5,28.6,31.8,3,12,20.0,23,10,43.5,10,43.5,305,1585,794,22,10,14,0,0.0,2,0,0,11,15,6,3,1,1,0,1,0,10,30.0,33.3,16,0.19,0.6,5,31.3,17.5,0,1,0,0,0,40,1,23.0,286,375,76.3,16,21,6,2,29,4536,1935,145,174,83.3,107,122,87.7,22,51,43.1,0,0,0,,0,0,,0,0,0,320,54,18,5,3,12,18,7,3,2,0,1,11,282,10,8,11,9,32,25,3,3,0,1,0,2,2,100.0,489,64,203,199,94,22,489,22,13,11,9,2,16,19,84.2,3,9,2,7,6,28,21,0,2.5,2.5,1.8,1.8,2.5,1.4,0.5,0.5,0.5,0.15,0,0.4,0.2,0.4
Atalanta,Torino,2024-08-25,L,A,1,2,-1,0,1,1,58,1,it Serie A,24,4,12.5,29.8,17,9,65.4,6,2,33.3,4,66.7,342,1841,959,16,18,9,0,0.0,4,0,0,14,11,2,2,0,0,0,0,0,8,12.5,22.9,24,0.04,0.13,8,33.3,16.0,1,0,1,0,0,35,0,12.7,427,509,83.9,18,39,18,6,52,7637,2551,183,203,90.1,198,231,85.7,42,64,65.6,0,0,0,,0,0,,0,0,0,464,45,10,0,5,26,18,6,1,2,0,0,3,424,18,7,11,9,43,32,1,2,4,2,2,6,4,66.7,596,56,164,225,210,40,595,8,5,3,4,1,5,8,62.5,3,10,3,7,6,14,9,1,3.0,2.2,0.7,-0.1,1.8,1.2,-2.0,-1.2,-0.8,0.1,1,2.0,0.4,0.0
Como,Cagliari,2024-08-26,D,A,1,1,0,0,0,1,53,0,it Serie A,33,5,51.5,39.6,22,22,50.0,12,7,58.3,5,41.7,244,1228,619,12,11,18,1,5.6,2,0,0,10,10,1,0,0,0,1,0,0,6,33.3,25.2,14,0.07,0.25,4,28.6,17.5,0,3,0,0,0,40,0,12.0,355,469,75.7,11,25,9,2,26,6282,2552,169,197,85.8,125,149,83.9,45,89,50.6,0,0,0,,0,0,,0,0,0,422,44,13,1,2,22,17,6,1,4,0,3,4,342,11,1,10,9,23,15,3,1,4,0,0,5,4,80.0,576,59,191,255,134,26,576,12,6,8,1,3,5,10,50.0,5,13,2,11,9,21,34,0,1.5,1.5,0.7,0.7,1.2,0.7,-0.5,-0.5,-0.2,0.11,0,1.4,0.28,0.4
Hellas Verona,Juventus,2024-08-26,L,H,0,3,-3,0,0,0,40,0,it Serie A,15,3,26.7,29.7,2,9,18.2,19,9,47.4,10,52.6,350,2062,1002,20,20,2,0,0.0,2,0,0,8,8,0,0,0,0,0,0,0,0,,,7,0.0,0.0,1,14.3,17.3,2,1,0,1,0,38,1,18.0,356,434,82.0,3,36,4,0,36,5910,1560,173,190,91.1,141,172,82.0,28,46,60.9,1,1,0,0.0,1,0,0.0,0,0,0,395,38,7,1,7,20,23,4,2,2,0,1,6,353,20,6,12,12,11,8,0,1,0,2,0,5,2,60.0,519,26,102,267,158,14,519,14,8,5,6,3,7,13,53.8,6,11,2,9,8,22,10,1,0.5,0.5,-0.7,0.1,0.2,0.6,-0.5,-0.5,-0.2,0.07,2,1.5,0.16,-1.5
Cagliari,Como,2024-08-26,D,H,1,1,0,0,0,1,47,0,it Serie A,30,12,13.3,26.9,22,22,50.0,11,5,45.5,5,45.5,286,1470,823,22,10,17,0,0.0,2,0,0,12,10,2,2,0,0,0,0,0,4,25.0,32.0,11,0.09,0.2,5,45.5,15.3,0,1,0,0,0,42,2,15.4,304,415,73.3,7,24,6,2,19,5961,2248,102,127,80.3,163,188,86.7,37,79,46.8,0,0,0,,0,0,,0,1,0,372,42,13,0,4,22,18,5,0,5,0,1,13,299,10,3,6,7,20,13,4,1,1,1,0,4,3,75.0,525,70,234,187,108,16,525,14,5,4,9,1,5,12,41.7,7,10,6,4,3,17,32,1,0.8,0.8,-0.7,-0.7,0.7,1.1,0.2,0.2,0.3,0.07,0,1.1,0.27,0.1
Juventus,Hellas Verona,2024-08-26,W,A,3,0,3,1,0,2,60,1,it Serie A,23,3,4.3,25.1,9,2,81.8,17,6,35.3,7,41.2,456,2241,1125,15,8,14,2,14.3,0,0,0,8,8,6,4,0,0,0,1,1,6,83.3,61.0,7,0.29,0.5,4,57.1,18.4,0,1,1,0,0,38,0,6.8,570,646,88.2,7,22,6,1,24,10021,2914,239,260,91.9,274,299,91.6,48,66,72.7,0,0,0,,0,0,,0,0,0,609,36,8,2,2,4,20,1,0,1,0,1,10,564,8,5,18,7,16,12,0,2,0,1,1,1,1,100.0,753,56,297,380,80,15,752,22,15,13,6,3,10,19,52.6,9,8,4,4,6,28,17,1,1.2,0.4,0.7,-0.1,0.4,0.6,1.8,1.6,1.6,0.06,0,0.2,0.2,0.2
Venezia,Torino,2024-08-30,L,H,0,1,-1,0,0,0,42,0,it Serie A,31,6,32.3,33.1,22,18,55.0,15,8,53.3,7,46.7,257,1564,821,17,13,18,3,16.7,2,0,0,7,13,0,0,0,0,0,0,0,6,0.0,14.7,13,0.0,0.0,4,30.8,19.0,1,3,0,0,0,40,0,7.6,314,403,77.9,10,16,8,3,25,5233,2162,152,176,86.4,121,145,83.4,29,55,52.7,0,0,0,,0,0,,0,1,0,358,42,16,5,2,13,15,3,1,0,0,3,7,310,13,2,11,10,23,17,4,0,0,1,1,5,4,80.0,498,67,204,200,107,22,498,17,9,8,7,2,6,8,75.0,2,8,3,5,12,29,14,2,0.8,0.8,-0.2,-0.2,0.8,0.6,-0.8,-0.8,-0.8,0.06,1,1.6,0.31,0.6
Atalanta,Inter,2024-08-30,L,A,0,4,-4,0,0,0,45,0,it Serie A,21,6,28.6,34.9,8,8,50.0,12,5,41.7,7,58.3,344,1805,905,22,16,7,0,0.0,2,0,0,15,6,0,0,0,0,0,0,0,5,100.0,64.6,11,0.0,0.0,1,9.1,17.1,0,1,0,0,1,25,1,35.0,396,456,86.8,9,32,9,3,44,6666,2029,175,188,93.1,192,207,92.8,25,46,54.3,0,0,0,,0,0,,0,1,1,413,42,11,1,1,19,17,4,2,0,0,1,8,393,16,5,14,10,18,16,0,1,1,0,0,4,1,0.0,537,53,139,211,193,18,537,13,9,4,8,1,7,11,63.6,4,7,4,3,5,18,11,1,1.4,1.4,0.1,0.1,0.6,1.1,-1.4,-1.4,-0.6,0.12,0,1.9,0.49,-1.1
Torino,Venezia,2024-08-30,W,A,1,0,1,0,0,1,58,0,it Serie A,26,5,50.0,43.0,18,22,45.0,10,2,20.0,6,60.0,414,1941,848,9,15,11,0,0.0,4,0,0,15,7,2,1,1,0,0,0,0,12,75.0,60.1,12,0.08,0.2,5,41.7,17.0,0,3,0,0,0,38,1,12.2,458,559,81.9,8,38,11,4,30,7738,2522,220,248,88.7,191,215,88.8,33,69,47.8,0,0,0,,0,0,,0,0,0,513,43,10,2,0,19,17,3,2,0,0,3,5,458,15,0,12,11,20,18,1,0,1,0,0,4,4,100.0,643,53,162,332,153,17,643,17,9,9,5,3,7,15,46.7,8,9,3,6,7,24,18,0,1.0,1.0,0.2,0.2,0.5,1.2,0.0,0.0,0.5,0.09,0,0.8,0.21,0.8
Inter,Atalanta,2024-08-30,W,H,4,0,4,0,0,3,55,0,it Serie A,56,6,14.3,23.8,8,8,50.0,12,4,33.3,7,58.3,423,2088,1029,15,11,13,1,7.7,0,0,0,6,14,3,2,1,0,0,0,0,8,0.0,13.4,13,0.23,0.75,4,30.8,17.9,0,5,0,0,0,22,0,7.3,487,549,88.7,9,23,9,4,26,8652,2773,207,222,93.2,229,244,93.9,46,70,65.7,0,0,0,,0,0,,0,0,0,499,45,16,2,0,11,17,3,0,1,0,5,4,482,11,4,6,6,23,18,4,0,0,1,0,1,1,100.0,633,123,318,226,94,25,633,17,9,11,4,2,7,12,58.3,5,10,4,6,3,20,21,0,1.3,1.3,-0.1,-0.1,0.9,1.3,1.7,1.7,0.1,0.1,0,0.1,0.12,0.1
Napoli,Parma,2024-08-31,W,H,2,1,1,0,0,2,55,0,it Serie A,8,1,12.5,25.1,15,6,71.4,18,6,33.3,7,38.9,414,2437,1334,31,21,5,0,0.0,2,0,0,12,6,4,4,0,0,0,0,0,7,28.6,37.3,29,0.07,0.29,7,24.1,17.5,1,4,0,1,0,43,0,16.0,427,520,82.1,22,60,18,5,78,7148,2483,203,226,89.8,170,198,85.9,40,56,71.4,1,1,0,0.0,1,0,0.0,0,0,0,473,43,5,5,5,32,23,6,5,0,0,4,16,424,21,13,10,12,55,51,2,0,0,2,0,2,1,100.0,632,36,100,218,323,54,632,14,8,6,6,2,4,7,57.1,3,13,5,8,5,19,11,1,2.2,2.2,0.4,1.2,1.8,2.0,-0.2,-0.2,0.2,0.08,1,1.1,0.25,0.1
Empoli,Bologna,2024-08-31,D,A,1,1,0,0,0,1,31,0,it Serie A,30,4,66.7,47.8,16,19,45.7,24,13,54.2,4,16.7,221,1120,472,11,8,21,1,4.8,3,0,0,18,14,2,2,0,0,0,0,0,11,45.5,29.3,3,0.33,0.5,2,66.7,7.3,0,1,0,0,0,31,2,16.4,214,309,69.3,2,18,1,0,18,3805,1786,92,112,82.1,88,111,79.3,25,63,39.7,0,0,0,,0,0,,0,1,0,264,44,17,2,2,11,11,3,0,3,0,1,8,213,8,2,14,11,5,4,1,0,0,0,0,3,2,66.7,431,90,217,152,66,7,431,18,15,14,4,0,8,12,66.7,4,8,2,6,12,30,48,0,1.0,1.0,-0.4,-0.4,0.3,0.5,0.0,0.0,0.7,0.32,0,0.3,0.12,-0.7
Bologna,Empoli,2024-08-31,D,H,1,1,0,0,0,1,69,0,it Serie A,30,3,10.0,28.3,19,16,54.3,14,4,28.6,8,57.1,425,2068,831,17,11,6,0,0.0,0,0,0,15,15,1,0,0,0,1,0,0,4,0.0,13.3,14,0.07,0.33,3,21.4,15.0,0,2,0,0,0,37,0,8.7,557,673,82.8,12,46,9,4,43,10686,3278,211,232,90.9,257,300,85.7,79,111,71.2,0,0,0,,0,0,,0,0,0,600,71,19,1,6,27,40,6,1,4,0,2,9,555,11,4,12,10,23,18,4,0,1,0,0,2,1,50.0,755,50,198,349,213,23,755,15,7,7,3,5,4,17,23.5,13,7,0,7,5,20,10,0,1.3,1.3,0.4,0.4,0.9,0.7,-0.3,-0.3,0.1,0.1,0,1.5,0.77,0.5
Cagliari,Lecce,2024-08-31,L,A,0,1,-1,0,0,0,65,0,it Serie A,15,4,26.7,28.0,24,21,53.3,23,12,52.2,11,47.8,345,2211,1219,25,23,13,0,0.0,3,0,0,13,9,0,0,0,0,0,0,0,11,27.3,32.8,21,0.0,0.0,2,9.5,15.2,0,0,0,0,0,33,2,18.6,405,524,77.3,15,46,14,3,58,7294,2526,162,190,85.3,217,257,84.4,26,62,41.9,0,0,0,,0,0,,0,1,0,466,58,12,0,0,34,23,10,3,6,0,0,8,399,23,10,6,13,40,27,4,4,3,1,1,3,2,66.7,629,54,148,281,207,39,629,15,11,4,5,6,10,17,58.8,7,13,6,7,8,23,19,1,1.8,1.8,0.1,0.1,1.5,1.9,-1.8,-1.8,-1.5,0.09,0,1.1,0.35,0.1
Lecce,Cagliari,2024-08-31,W,H,1,0,1,0,0,1,35,0,it Serie A,14,0,114.3,64.0,21,24,46.7,18,7,38.9,10,55.6,179,1082,480,14,7,28,1,3.6,1,1,0,10,11,2,2,0,0,0,0,0,15,73.3,48.9,17,0.06,0.33,3,17.6,18.0,1,2,0,0,0,41,1,10.4,189,281,67.3,12,21,4,2,16,3399,1666,95,109,87.2,60,82,73.2,28,68,41.2,0,0,0,,0,0,,0,0,0,234,45,12,0,2,16,10,7,5,1,0,2,6,189,7,8,9,5,27,17,3,2,4,1,0,2,2,100.0,423,80,173,172,82,18,423,24,16,15,7,2,11,23,47.8,12,19,11,8,15,39,36,0,1.7,1.7,-0.1,-0.1,1.3,1.2,-0.7,-0.7,-0.3,0.1,1,0.4,0.21,0.4
Milan,Lazio,2024-08-31,D,A,2,2,0,0,0,2,57,0,it Serie A,50,4,12.0,25.6,5,7,41.7,15,6,40.0,8,53.3,414,2118,1006,16,12,17,0,0.0,2,0,0,9,12,4,3,1,0,0,0,0,5,20.0,26.8,10,0.2,0.5,4,40.0,17.5,1,0,0,0,0,31,6,28.5,475,548,86.7,7,18,5,0,22,8024,2363,218,238,91.6,238,254,93.7,16,44,36.4,0,0,0,,0,0,,0,0,0,503,45,16,2,1,13,14,7,7,0,0,0,7,469,12,5,10,7,18,13,2,0,2,1,0,4,2,50.0,637,64,281,275,86,17,637,13,9,4,5,4,5,12,41.7,7,5,3,2,8,21,22,0,1.3,1.3,-0.8,-0.8,1.2,0.8,0.7,0.7,0.8,0.13,1,1.9,0.47,-0.1
Lazio,Milan,2024-08-31,D,H,2,2,0,0,0,2,43,0,it Serie A,15,4,40.0,40.4,7,5,58.3,14,7,50.0,5,35.7,304,1417,674,13,6,8,0,0.0,4,0,0,12,9,4,4,0,0,0,0,0,5,0.0,10.6,7,0.29,0.5,4,57.1,9.3,0,5,0,0,0,34,1,12.7,341,412,82.8,7,26,5,2,33,6282,2043,145,156,92.9,160,181,88.4,33,60,55.0,0,0,0,,0,0,,0,1,0,363,44,9,3,4,24,22,5,3,2,0,5,5,340,6,4,17,8,14,14,0,0,0,0,0,4,2,50.0,497,41,154,244,102,15,497,15,8,6,5,4,8,14,57.1,6,7,2,5,9,24,12,1,2.1,2.1,0.8,0.8,2.1,1.5,-0.1,-0.1,-0.1,0.3,0,1.9,0.52,-0.1
Parma,Napoli,2024-08-31,L,A,1,2,-1,1,0,0,45,1,it Serie A,53,9,41.5,36.8,6,15,28.6,9,3,33.3,4,44.4,239,1424,920,19,11,22,3,13.6,4,1,1,6,12,2,1,0,0,0,1,0,10,50.0,35.5,12,0.0,0.0,1,8.3,22.7,1,0,1,0,0,25,1,9.7,353,430,82.1,10,15,7,1,22,6531,2108,143,158,90.5,169,190,88.9,36,70,51.4,0,0,0,,0,0,,0,1,0,385,45,13,1,4,8,15,4,0,1,1,0,8,351,11,5,16,10,26,24,0,0,0,2,0,7,5,71.4,569,124,262,216,94,20,568,19,9,18,1,0,7,13,53.8,6,24,12,12,8,27,40,0,1.7,1.0,-0.4,-1.2,0.9,0.9,-0.7,-1.0,-0.9,0.08,1,1.3,0.18,-0.7
