Team,Opp,Date,Result,H/A,GF,GA,GD,PK,PKm,G-PK,Poss,PKatt,Comp,Att (GK),Thr,Pa Launch%,Pa AvgLen,Won,Lost,Won%,Att To,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,Last3rd Car,OppCr,Stp,Stp%,CrdY,CrdR,2CrdY,Fls,Fld,GCA,PassLive Gc,PassDead Gc,TO Gc,Sh-Gc,Fld Gc,Def-Gc,GK Att,Launch%,AvgLen,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,Off,PKwon,PKcon,OG,Recov,#OPA,AvgDist,Cmp,Pas Att,Cmp%,KP,Last3rd PA,PPA,CrsPA,PrgP,TotDist Pas,PrgDist Pas,Cmp 5-15,Att 5-15,Cmp% 5-15,Cmp 15-30,Att 15-30,Cmp% 15-30,Cmp 30+,Att 30+,Cmp% 30+,PKdef,PKA,PKms,Missed PK%,PKAg,PKsv,PK Save%,FK Ag,CKG,OGK,Live Pas,Dead,Pas FK,TB,Sw,Crs,TI,CK,In,Out,Str,Ps Off,PTo,Rec,Last3rd Rec,CPA,Mis,Dis,SCA,PassLive Sc,PassDead Sc,TO Sc,Sh-Sh,Fld Sc,Def-Sc,SoTA,Saves,Save%,Touches,Def Pen,Tch Def 3rd,Tch Mid 3rd,Tch Att 3rd,Att Pen,Live Tch,Tkl,TklW,Tkl Def 3rd,Tkl Mid 3rd,Tkl Att 3rd,Tkl.2,Tkl Att,Tkl%,Lost Tkl,Ints,BlcSh,Pass,Int,Tkl+Int,Clr,Err,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,FKAtt,PSxG,PSxG/SoT,PSxG+/-
Everton,Manchester City,2024-12-26,D,A,1,1,0,0,0,1,34,0,eng Premier League,49,7,46.9,37.3,9,9,50.0,19,7,36.8,9,47.4,196,1151,641,13,7,15,2,13.3,4,0,0,10,5,2,2,0,0,0,0,0,10,40.0,36.4,8,0.13,0.33,3,37.5,16.8,0,2,0,1,0,37,2,14.2,281,354,79.4,6,24,3,1,17,5612,2196,122,132,92.4,119,132,90.2,40,78,51.3,1,0,1,100.0,0,1,100.0,0,0,0,317,35,7,0,1,16,11,5,2,0,3,2,7,278,7,4,14,7,16,12,2,1,1,0,0,5,3,80.0,479,98,247,157,81,14,479,17,14,12,4,1,8,21,38.1,13,13,10,3,7,24,37,0,0.7,0.7,-1.4,-0.6,0.4,0.3,0.3,0.3,-0.4,0.08,0,1.7,0.2,0.7
Chelsea,Fulham,2024-12-26,L,H,1,2,-1,0,0,1,47,0,eng Premier League,30,8,50.0,44.1,7,11,38.9,19,8,42.1,5,26.3,348,2250,1335,26,18,12,1,8.3,1,0,0,13,13,2,1,0,1,0,0,0,9,0.0,8.1,12,0.08,0.13,8,66.7,18.7,1,3,0,0,0,42,5,23.3,443,543,81.6,9,39,4,2,41,7618,2444,193,215,89.8,213,243,87.7,28,60,46.7,0,0,0,,0,0,,0,0,0,500,40,13,4,0,14,12,3,2,0,0,3,8,440,18,10,9,4,23,14,2,3,1,3,0,7,5,71.4,631,66,196,305,136,24,631,12,7,5,6,1,5,19,26.3,14,4,0,4,6,18,19,0,1.1,1.1,-0.7,-0.7,0.8,0.7,-0.1,-0.1,0.2,0.09,1,2.8,0.39,0.8
Leicester City,Liverpool,2024-12-26,L,A,1,3,-2,0,0,1,32,0,eng Premier League,31,7,48.4,35.6,15,11,57.7,12,1,8.3,9,75.0,181,1017,535,7,6,44,3,6.8,2,0,0,5,17,2,2,0,0,0,0,0,13,53.8,42.8,4,0.25,1.0,1,25.0,16.2,0,2,0,0,0,30,0,4.4,256,338,75.7,3,9,3,3,11,4716,2017,116,132,87.9,107,126,84.9,29,62,46.8,0,0,0,,0,0,,0,0,0,285,51,20,2,2,6,13,1,0,1,0,2,7,255,6,0,9,9,7,4,1,0,2,0,0,7,4,57.1,454,118,266,155,37,4,454,13,5,10,3,0,4,9,44.4,5,13,6,7,15,28,49,0,0.3,0.3,-1.7,-1.7,0.3,0.2,0.7,0.7,0.7,0.09,0,2.3,0.33,-0.7
Tottenham,Nott'ham Forest,2024-12-26,L,A,0,1,-1,0,0,0,70,0,eng Premier League,16,5,18.8,25.0,13,12,52.0,22,10,45.5,10,45.5,520,3074,1552,27,19,4,0,0.0,4,1,1,13,12,0,0,0,0,0,0,0,7,0.0,11.3,13,0.0,0.0,4,30.8,20.0,1,1,0,0,0,50,0,6.3,567,662,85.6,11,62,12,1,62,8888,2999,268,291,92.1,247,274,90.1,26,52,50.0,0,0,0,,0,0,,0,0,0,613,48,14,1,1,18,18,7,6,1,0,1,15,559,19,8,24,11,22,18,0,2,1,1,0,3,2,66.7,768,51,170,365,242,28,768,11,4,6,4,1,4,13,30.8,9,6,2,4,7,18,3,1,0.9,0.9,-0.2,-0.2,0.8,0.7,-0.9,-0.9,-0.8,0.07,1,1.4,0.45,0.4
Nott'ham Forest,Tottenham,2024-12-26,W,H,1,0,1,0,0,1,30,0,eng Premier League,14,4,64.3,45.4,12,13,48.0,16,9,56.3,4,25.0,195,994,592,15,9,17,1,5.9,3,0,0,12,13,2,2,0,0,0,0,0,9,100.0,61.1,10,0.1,0.33,3,30.0,15.5,0,4,0,0,0,45,0,5.3,202,287,70.4,5,14,6,0,24,3524,1655,104,129,80.6,59,78,75.6,27,58,46.6,0,0,0,,0,0,,0,0,0,246,37,13,1,0,6,12,2,0,1,0,4,4,199,9,3,21,7,18,15,2,0,1,0,0,4,4,100.0,418,72,180,141,100,17,418,21,13,16,3,2,10,20,50.0,10,19,5,14,10,31,31,0,1.1,1.1,0.2,0.2,0.5,0.6,-0.1,-0.1,0.5,0.11,0,0.9,0.23,0.9
Manchester Utd,Wolves,2024-12-26,L,A,0,2,-2,0,0,0,49,0,eng Premier League,21,4,38.1,33.5,9,16,36.0,18,4,22.2,14,77.8,299,1469,709,12,10,10,0,0.0,4,1,1,12,12,0,0,0,0,0,0,0,6,33.3,26.0,11,0.0,0.0,4,36.4,19.2,0,1,0,0,0,47,1,11.8,391,501,78.0,10,36,10,4,33,6134,1960,220,241,91.3,134,161,83.2,28,71,39.4,0,0,0,,0,0,,0,1,0,453,47,15,0,2,20,19,4,2,2,0,1,14,385,10,2,12,12,20,17,2,1,0,0,0,4,2,50.0,621,48,195,258,176,20,621,24,17,10,12,2,6,15,40.0,9,8,2,6,13,37,23,2,0.4,0.4,-0.4,-0.4,0.4,0.4,-0.4,-0.4,-0.4,0.04,0,1.6,0.41,-0.4
Manchester City,Everton,2024-12-26,D,H,1,1,0,0,1,1,66,1,eng Premier League,19,4,5.3,21.1,9,9,50.0,24,13,54.2,8,33.3,517,3099,1724,30,34,8,0,0.0,1,0,0,5,10,2,2,0,0,0,0,0,5,0.0,18.2,23,0.04,0.25,4,17.4,17.2,1,2,1,0,0,37,2,17.3,615,689,89.3,16,54,19,3,69,9779,2943,334,358,93.3,245,267,91.8,32,50,64.0,0,0,0,,0,0,,0,0,0,647,40,10,6,1,23,15,8,3,3,0,2,5,605,34,9,15,9,41,27,3,6,2,3,0,3,2,66.7,789,39,129,394,270,47,788,16,8,7,7,2,9,16,56.3,7,7,2,5,1,17,13,1,2.1,1.2,1.4,0.6,1.0,2.3,-1.1,-0.2,0.0,0.05,1,0.9,0.29,-0.1
Fulham,Chelsea,2024-12-26,W,A,2,1,1,0,0,2,53,0,eng Premier League,35,7,11.4,24.0,11,7,61.1,24,14,58.3,5,20.8,402,2288,1310,24,16,12,1,8.3,3,0,0,13,12,3,2,0,0,1,0,0,6,33.3,30.2,14,0.14,0.29,7,50.0,16.2,1,1,0,0,0,49,0,9.5,513,605,84.8,12,32,8,3,42,9079,3183,226,247,91.5,231,263,87.8,47,72,65.3,0,0,0,,0,0,,0,0,0,570,34,15,2,1,20,10,1,0,1,0,1,7,511,16,7,8,7,27,20,1,4,1,1,0,8,7,87.5,704,88,290,305,123,23,704,9,5,2,7,0,5,13,38.5,8,10,3,7,12,21,21,0,1.8,1.8,0.7,0.7,1.7,0.4,0.2,0.2,0.3,0.13,1,2.0,0.25,1.0
Bournemouth,Crystal Palace,2024-12-26,D,H,0,0,0,0,0,0,52,0,eng Premier League,20,5,15.0,25.7,15,19,44.1,16,4,25.0,11,68.8,366,1992,1089,20,14,10,0,0.0,2,0,0,13,11,0,0,0,0,0,0,0,6,33.3,37.0,18,0.0,0.0,3,16.7,14.2,1,1,0,0,0,62,5,26.7,405,512,79.1,15,47,10,2,50,7603,2568,158,183,86.3,188,222,84.7,52,83,62.7,0,0,0,,0,0,,0,0,0,465,46,12,1,0,27,22,5,3,0,2,1,16,403,14,4,23,16,31,24,3,0,2,1,1,4,4,100.0,649,45,151,311,195,31,649,22,16,7,14,1,11,21,52.4,10,18,4,14,6,28,22,1,1.4,1.4,1.0,1.0,1.3,0.7,-1.4,-1.4,-1.3,0.08,1,0.5,0.12,0.5
Brighton,Brentford,2024-12-27,D,H,0,0,0,0,0,0,57,0,eng Premier League,41,3,26.8,30.3,19,11,63.3,23,8,34.8,10,43.5,309,1836,990,22,19,7,1,14.3,0,0,0,6,12,0,0,0,0,0,0,0,4,50.0,37.5,24,0.0,0.0,7,29.2,18.0,1,0,0,0,0,59,6,25.1,421,529,79.6,15,37,16,2,58,7278,2740,195,221,88.2,178,212,84.0,41,78,52.6,0,0,0,,0,0,,0,0,0,489,40,16,0,3,19,14,5,5,0,0,0,6,414,19,8,16,8,42,34,1,3,3,1,0,3,3,100.0,654,69,182,281,194,43,654,17,13,6,7,4,11,17,64.7,6,8,3,5,9,26,15,0,1.3,1.3,0.2,0.2,0.9,1.2,-1.3,-1.3,-0.9,0.05,1,0.9,0.31,0.9
Brentford,Brighton,2024-12-27,D,A,0,0,0,0,0,0,43,0,eng Premier League,43,5,39.5,38.5,11,19,36.7,19,6,31.6,11,57.9,264,1380,628,16,10,14,3,21.4,2,0,0,12,6,0,0,0,0,0,0,0,14,78.6,51.9,8,0.0,0.0,3,37.5,14.1,0,5,0,0,0,48,0,5.7,287,393,73.0,7,21,4,1,27,5435,2271,118,140,84.3,142,171,83.0,26,69,37.7,0,0,0,,0,0,,0,0,0,347,41,6,1,0,9,17,3,2,0,0,5,6,284,10,9,12,6,15,14,1,0,0,0,0,7,7,100.0,517,102,250,188,89,18,517,18,12,8,10,0,10,18,55.6,8,11,5,6,11,29,31,1,1.1,1.1,-0.2,-0.2,1.0,0.8,-1.1,-1.1,-1.0,0.13,0,0.8,0.11,0.8
Arsenal,Ipswich Town,2024-12-27,W,H,1,0,1,0,0,1,68,0,eng Premier League,29,2,34.5,29.8,13,14,48.1,20,7,35.0,9,45.0,509,2186,1135,17,22,6,2,33.3,1,0,0,7,10,2,2,0,0,0,0,0,1,0.0,18.0,13,0.08,0.2,5,38.5,15.7,1,1,0,0,0,36,0,2.5,624,707,88.3,12,45,9,1,39,9566,2226,334,361,92.5,250,268,93.3,23,47,48.9,0,0,0,,0,0,,0,0,0,671,35,12,1,2,18,16,5,4,0,0,1,4,621,22,8,9,9,26,21,2,0,2,1,0,0,0,,809,38,153,369,289,40,809,24,13,7,10,7,7,13,53.8,6,10,3,7,4,28,14,0,1.8,1.8,1.7,1.7,1.8,1.3,-0.8,-0.8,-0.8,0.14,1,0.0,,0.0
Ipswich Town,Arsenal,2024-12-27,L,A,0,1,-1,0,0,0,32,0,eng Premier League,17,1,47.1,35.7,14,13,51.9,16,6,37.5,7,43.8,221,1076,569,9,7,13,1,7.7,1,0,0,12,6,0,0,0,0,0,0,0,6,83.3,53.8,3,0.0,,0,0.0,28.2,0,2,0,0,0,37,1,11.5,264,339,77.9,2,14,2,1,18,4529,1328,123,142,86.6,120,134,89.6,16,41,39.0,0,0,0,,0,0,,0,0,0,311,26,7,0,3,8,10,1,1,0,0,2,6,260,7,1,10,17,6,5,0,0,0,0,1,5,4,80.0,439,75,194,176,75,4,439,18,10,12,4,2,9,16,56.3,7,8,5,3,11,29,29,0,0.2,0.2,-1.7,-1.7,0.1,0.1,-0.2,-0.2,-0.1,0.05,0,1.3,0.27,0.3
Manchester City,Leicester City,2024-12-29,W,A,2,0,2,0,0,2,47,0,eng Premier League,21,4,14.3,26.5,6,5,54.5,12,5,41.7,7,58.3,388,2211,1172,12,14,13,0,0.0,1,0,0,6,11,3,2,0,0,1,0,0,8,37.5,33.1,14,0.14,0.4,5,35.7,18.3,1,2,0,0,0,28,0,,489,541,90.4,10,39,9,3,40,8353,2498,229,251,91.2,230,240,95.8,30,39,76.9,0,0,0,,0,0,,0,0,0,494,45,13,0,3,11,19,4,0,0,0,2,9,479,14,3,12,7,26,20,1,2,1,1,1,3,3,100.0,623,54,172,290,162,24,623,10,6,5,4,1,6,15,40.0,9,6,3,3,5,15,17,1,1.3,1.3,0.0,0.0,0.9,1.3,0.7,0.7,0.1,0.09,1,0.6,0.18,0.6
West Ham,Liverpool,2024-12-29,L,H,0,5,-5,0,0,0,46,0,eng Premier League,31,5,29.0,29.4,6,7,46.2,19,7,36.8,9,47.4,311,1953,988,19,11,17,0,0.0,0,0,0,7,10,0,0,0,0,0,0,0,13,23.1,22.0,7,0.0,,0,0.0,17.5,0,5,0,0,0,42,2,16.0,416,495,84.0,6,29,6,1,39,7372,2611,196,213,92.0,182,216,84.3,37,53,69.8,0,0,0,,0,0,,0,0,0,449,41,10,0,7,9,10,2,1,1,0,5,8,415,11,8,11,14,13,10,0,1,2,0,0,13,8,61.5,611,100,271,241,106,16,611,17,13,7,10,0,7,17,41.2,10,10,2,8,11,28,21,2,0.4,0.4,-2.8,-2.8,0.3,0.4,-0.4,-0.4,-0.3,0.05,0,4.1,0.31,-0.9
Tottenham,Wolves,2024-12-29,D,H,2,2,0,0,1,2,48,1,eng Premier League,18,3,55.6,42.1,14,8,63.6,18,6,33.3,9,50.0,312,1632,845,22,12,11,1,9.1,1,0,0,9,9,4,2,2,0,0,0,0,6,0.0,8.0,12,0.17,1.0,2,16.7,15.9,0,3,1,0,0,42,1,11.7,349,459,76.0,11,26,7,2,40,6035,2246,157,182,86.3,164,199,82.4,23,47,48.9,0,0,0,,0,0,,0,0,0,409,47,12,1,2,17,21,5,1,2,0,3,19,347,12,10,14,11,24,15,4,2,1,1,1,3,1,33.3,570,61,189,254,136,29,569,18,13,5,10,3,7,12,58.3,5,17,3,14,5,23,21,1,2.2,1.5,1.5,0.7,1.4,0.9,-0.2,0.5,0.6,0.12,0,1.9,0.62,-0.1
Southampton,Crystal Palace,2024-12-29,L,A,1,2,-1,0,0,1,53,0,eng Premier League,35,6,68.6,47.1,24,17,58.5,18,4,22.2,8,44.4,308,1343,665,11,9,18,1,5.6,3,0,0,19,18,1,0,0,0,1,0,0,4,100.0,69.8,7,0.14,0.33,3,42.9,10.7,0,1,0,0,0,52,0,3.5,375,483,77.6,6,25,3,2,23,6648,2730,184,206,89.3,139,167,83.2,44,85,51.8,0,0,0,,0,0,,0,2,0,439,43,20,0,0,22,9,7,5,2,0,1,11,374,9,3,18,11,13,10,0,2,1,0,0,9,7,77.8,609,71,219,266,129,16,609,16,8,3,13,0,6,10,60.0,4,11,7,4,13,29,33,4,0.9,0.9,-1.1,-1.1,0.9,0.4,0.1,0.1,0.1,0.13,0,2.0,0.26,0.0
Nott'ham Forest,Everton,2024-12-29,W,A,2,0,2,0,0,2,36,0,eng Premier League,18,4,77.8,47.8,22,26,45.8,7,4,57.1,3,42.9,156,1084,572,9,10,27,2,7.4,1,0,0,10,13,4,4,0,0,0,0,0,14,92.9,60.9,11,0.18,0.29,7,63.6,17.4,0,2,0,0,0,52,0,2.0,205,315,65.1,7,14,7,1,21,3597,2016,111,134,82.8,65,97,67.0,20,67,29.9,0,0,0,,0,0,,0,0,0,268,45,13,4,1,8,13,4,3,0,0,2,6,203,10,1,20,13,14,10,0,0,3,0,1,2,2,100.0,455,67,210,179,73,12,455,18,13,12,5,1,8,20,40.0,12,9,2,7,10,28,40,0,1.5,1.5,0.6,0.6,1.1,0.8,0.5,0.5,0.9,0.15,0,0.2,0.09,0.2
Wolves,Tottenham,2024-12-29,D,A,2,2,0,0,0,2,52,0,eng Premier League,29,2,65.5,43.4,8,14,36.4,16,5,31.3,7,43.8,361,1650,793,14,14,11,1,9.1,2,0,0,10,8,4,3,1,0,0,0,0,8,62.5,46.3,11,0.18,0.67,3,27.3,20.0,1,3,0,1,0,42,3,22.2,393,501,78.4,8,31,10,0,37,6521,1993,208,234,88.9,126,145,86.9,40,81,49.4,1,0,1,100.0,0,1,100.0,0,1,0,448,50,10,2,8,15,24,5,5,0,0,3,16,390,14,3,15,11,19,11,4,2,0,1,1,3,0,33.3,605,51,188,265,158,20,605,20,12,7,12,1,9,15,60.0,6,19,3,16,3,23,18,2,0.7,0.7,-1.5,-0.7,0.6,0.5,1.3,1.3,1.4,0.07,1,1.3,0.24,-0.7
Leicester City,Manchester City,2024-12-29,L,H,0,2,-2,0,0,0,53,0,eng Premier League,29,4,31.0,26.6,5,6,45.5,16,9,56.3,6,37.5,470,2384,1241,26,13,7,0,0.0,2,0,0,11,6,0,0,0,0,0,0,0,8,12.5,17.6,11,0.0,0.0,3,27.3,12.9,0,3,0,0,0,31,0,,561,618,90.8,7,43,7,1,36,8706,2621,311,326,95.4,211,224,94.2,29,48,60.4,0,0,0,,0,0,,0,0,0,578,37,8,0,3,19,14,4,4,0,0,3,4,556,13,5,8,4,19,17,1,0,1,0,0,5,3,60.0,697,61,218,345,139,26,697,14,8,7,3,4,7,12,58.3,5,10,3,7,9,23,12,0,1.3,1.3,0.0,0.0,1.0,1.7,-1.3,-1.3,-1.0,0.11,0,1.3,0.27,-0.7
Fulham,Bournemouth,2024-12-29,D,H,2,2,0,0,0,2,52,0,eng Premier League,31,6,38.7,36.1,15,25,37.5,16,10,62.5,4,25.0,331,1841,958,26,11,20,0,0.0,1,0,0,7,16,4,2,2,0,0,0,0,6,0.0,12.0,11,0.18,0.33,6,54.5,16.1,0,0,0,0,0,47,1,18.7,417,528,79.0,9,30,11,4,35,7243,2724,198,230,86.1,163,192,84.9,45,81,55.6,0,0,0,,0,0,,0,0,0,481,47,15,2,2,15,22,1,0,1,0,0,7,415,11,2,19,8,20,15,2,1,2,0,0,8,6,75.0,670,89,277,273,129,21,670,26,14,16,10,0,12,20,60.0,8,9,2,7,11,37,32,2,1.1,1.1,-0.9,-0.9,0.9,0.7,0.9,0.9,1.1,0.1,0,2.4,0.31,0.4
Liverpool,West Ham,2024-12-29,W,A,5,0,5,0,0,5,54,0,eng Premier League,22,4,22.7,25.6,7,6,53.8,17,10,58.8,7,41.2,396,1954,1226,28,15,6,0,0.0,0,0,0,10,7,8,6,0,2,0,0,0,5,0.0,17.6,22,0.23,0.38,13,59.1,15.8,0,0,0,0,0,45,1,8.8,497,579,85.8,19,63,17,3,59,8251,2903,249,270,92.2,208,236,88.1,32,53,60.4,0,0,0,,0,0,,0,0,0,542,37,12,4,4,22,13,6,2,4,0,0,8,492,15,10,10,10,41,32,2,4,2,0,1,0,0,,681,52,165,314,210,41,681,23,15,11,8,4,9,16,56.3,7,11,3,8,4,27,13,0,3.1,3.1,2.8,2.8,2.8,1.5,1.9,1.9,1.2,0.14,0,0.0,,0.0
Everton,Nott'ham Forest,2024-12-29,L,H,0,2,-2,0,0,0,64,0,eng Premier League,45,9,44.4,36.9,26,22,54.2,21,12,57.1,8,38.1,346,2118,1145,20,14,7,1,14.3,4,0,0,13,10,0,0,0,0,0,0,0,4,0.0,12.5,13,0.0,0.0,2,15.4,16.3,1,1,0,0,0,44,3,24.8,440,564,78.0,11,62,15,6,58,8107,3131,203,230,88.3,183,207,88.4,51,106,48.1,0,0,0,,0,0,,0,0,0,504,59,11,1,4,34,36,5,2,1,0,1,9,434,14,2,23,10,22,17,2,2,0,1,0,7,5,71.4,667,40,161,293,216,27,667,16,12,9,4,3,3,7,42.9,4,6,0,6,6,22,17,1,0.9,0.9,-0.6,-0.6,0.8,0.9,-0.9,-0.9,-0.8,0.07,1,1.6,0.24,-0.4
Crystal Palace,Southampton,2024-12-29,W,H,2,1,1,0,0,2,47,0,eng Premier League,39,1,61.5,44.5,17,24,41.5,11,4,36.4,6,54.5,267,1185,523,15,5,20,1,5.0,2,0,0,18,18,4,2,1,0,1,0,0,4,50.0,40.0,19,0.11,0.22,9,47.4,17.4,2,2,0,0,0,60,2,14.0,316,427,74.0,10,19,11,2,30,5709,2373,131,158,82.9,138,171,80.7,35,77,45.5,0,0,0,,0,0,,0,0,0,378,47,18,0,0,23,15,8,5,1,0,2,5,314,5,5,16,10,32,24,1,1,2,3,1,3,2,66.7,555,56,194,220,149,26,555,19,13,5,9,5,8,12,66.7,4,11,1,10,10,29,33,0,2.0,2.0,1.1,1.1,1.4,1.9,0.0,0.0,-0.4,0.11,2,1.0,0.33,0.0
Bournemouth,Fulham,2024-12-29,D,A,2,2,0,0,0,2,48,0,eng Premier League,25,3,36.0,35.8,25,15,62.5,20,8,40.0,12,60.0,332,1894,857,9,16,9,1,11.1,3,0,0,16,7,4,4,0,0,0,0,0,7,57.1,45.0,16,0.13,0.25,8,50.0,13.7,0,0,0,0,0,50,0,6.0,380,496,76.6,12,33,7,1,47,6852,2587,175,200,87.5,158,187,84.5,41,89,46.1,0,0,0,,0,0,,0,1,0,443,53,7,3,2,25,29,7,6,0,0,0,9,379,16,3,22,14,27,19,5,2,0,0,1,6,4,66.7,615,60,152,284,186,28,615,12,8,4,5,3,4,14,28.6,10,7,2,5,9,21,24,0,2.0,2.0,0.9,0.9,1.5,1.2,0.0,0.0,0.5,0.12,0,2.4,0.4,0.4
Brighton,Aston Villa,2024-12-30,D,A,2,2,0,0,0,2,41,0,eng Premier League,27,3,25.9,32.4,11,11,50.0,21,9,42.9,12,57.1,277,1499,774,13,13,17,3,17.6,3,0,0,14,9,4,3,0,1,0,0,0,8,50.0,40.5,13,0.15,0.5,4,30.8,19.1,0,0,0,1,0,44,0,6.1,280,357,78.4,10,17,5,1,23,5117,2241,138,156,88.5,104,122,85.2,35,62,56.5,1,1,0,0.0,1,0,0.0,0,1,0,319,38,11,0,0,12,13,3,2,1,0,0,10,277,13,8,18,10,23,15,3,2,1,1,1,4,2,75.0,500,92,229,168,110,22,500,19,11,10,8,1,9,29,31.0,20,21,9,12,14,33,25,1,1.1,1.1,-0.7,0.1,1.0,0.9,0.9,0.9,1.0,0.09,0,1.2,0.07,-0.8
Ipswich Town,Chelsea,2024-12-30,W,H,2,0,2,1,0,1,24,1,eng Premier League,28,5,75.0,47.8,14,16,46.7,9,3,33.3,4,44.4,131,834,449,13,5,16,4,25.0,4,0,0,9,5,3,2,0,0,0,1,0,15,86.7,54.4,8,0.13,0.2,5,62.5,16.1,0,0,1,0,0,35,0,4.3,157,249,63.1,5,12,1,0,17,3007,1527,70,89,78.7,64,90,71.1,20,59,33.9,0,0,0,,0,0,,0,0,0,213,36,6,0,0,7,10,4,4,0,0,0,3,154,5,5,16,7,13,7,2,1,1,2,0,4,4,100.0,359,84,171,139,54,15,358,17,7,7,9,1,7,11,63.6,4,16,8,8,6,23,28,1,1.6,0.8,-0.4,-1.2,0.6,0.3,0.4,0.2,0.4,0.1,0,1.5,0.37,1.5
Aston Villa,Brighton,2024-12-30,D,H,2,2,0,1,0,1,59,1,eng Premier League,31,4,25.8,31.3,11,11,50.0,31,20,64.5,9,29.0,324,1675,894,22,16,9,0,0.0,2,0,0,9,14,4,2,0,1,0,1,0,6,66.7,49.7,19,0.05,0.33,3,15.8,17.9,0,2,1,0,0,46,2,23.5,430,523,82.2,15,34,12,1,48,7633,2713,180,203,88.7,209,228,91.7,36,67,53.7,0,0,0,,0,0,,0,0,0,476,45,12,1,2,19,12,12,9,2,0,2,12,426,16,10,18,10,37,26,3,6,1,1,0,4,2,50.0,639,64,220,254,175,44,638,22,12,10,9,3,12,21,57.1,9,13,5,8,4,26,22,1,1.8,1.0,0.7,-0.1,0.8,1.0,0.2,0.0,0.2,0.05,0,1.5,0.37,-0.5
Newcastle Utd,Manchester Utd,2024-12-30,W,A,2,0,2,0,0,2,48,0,eng Premier League,35,6,31.4,31.2,9,10,47.4,20,6,30.0,13,65.0,374,1803,808,9,8,10,1,10.0,1,0,0,8,13,4,4,0,0,0,0,0,6,66.7,54.3,12,0.17,0.5,4,33.3,15.2,0,4,0,0,0,52,0,9.5,471,558,84.4,10,28,11,3,29,7286,2376,258,280,92.1,151,161,93.8,34,69,49.3,0,0,0,,0,0,,0,0,0,512,42,14,3,4,12,18,3,2,0,0,4,10,467,8,4,11,13,20,19,0,1,0,0,0,0,0,,661,54,215,282,168,18,661,19,16,13,3,3,10,14,71.4,4,10,5,5,8,27,18,1,1.9,1.9,1.1,1.1,1.4,0.8,0.1,0.1,-0.4,0.16,0,0.0,,0.0
Manchester Utd,Newcastle Utd,2024-12-30,L,H,0,2,-2,0,0,0,52,0,eng Premier League,31,2,32.3,34.3,10,9,52.6,15,4,26.7,10,66.7,506,1956,922,14,9,9,0,0.0,1,0,0,13,7,0,0,0,0,0,0,0,5,80.0,55.8,10,0.0,,0,0.0,16.6,0,1,0,0,0,56,1,11.0,525,615,85.4,8,43,7,1,41,9153,2778,240,260,92.3,230,253,90.9,47,77,61.0,0,0,0,,0,0,,0,0,0,578,36,12,0,1,11,14,2,0,2,0,1,7,524,9,3,14,9,15,11,3,0,1,0,0,4,2,50.0,727,53,219,360,152,16,727,26,16,7,16,3,13,19,68.4,6,14,4,10,8,34,9,0,0.8,0.8,-1.1,-1.1,0.7,0.7,-0.8,-0.8,-0.7,0.09,0,1.7,0.42,-0.3
Chelsea,Ipswich Town,2024-12-30,L,A,0,2,-2,0,0,0,76,0,eng Premier League,23,3,4.3,19.1,16,14,53.3,13,4,30.8,7,53.8,585,3028,1697,26,23,6,0,0.0,4,0,0,5,7,0,0,0,0,0,0,0,6,0.0,13.7,20,0.0,0.0,4,20.0,17.1,0,2,0,1,0,44,0,15.0,679,774,87.7,17,66,14,1,69,11024,3154,336,361,93.1,314,348,90.2,27,51,52.9,1,1,0,0.0,1,0,0.0,0,0,0,726,46,9,1,1,19,21,7,5,0,0,2,10,675,23,7,15,10,37,31,1,0,3,0,2,6,4,83.3,880,56,191,437,259,36,880,11,5,3,7,1,4,7,57.1,3,5,2,3,5,16,14,2,2.0,2.0,0.4,1.2,1.1,2.0,-2.0,-2.0,-1.1,0.1,0,2.4,0.25,0.4
Brentford,Arsenal,2025-01-01,L,H,1,3,-2,0,0,1,50,0,eng Premier League,54,1,44.4,37.1,12,18,40.0,14,4,28.6,7,50.0,284,1407,738,14,7,13,1,7.7,1,0,0,6,8,2,1,0,0,0,0,1,8,100.0,69.9,5,0.2,0.5,2,40.0,27.9,0,0,0,0,0,41,2,11.1,411,511,80.4,3,34,3,1,30,7403,2391,180,200,90.0,163,190,85.8,53,97,54.6,0,0,0,,0,0,,0,1,0,472,39,13,1,3,15,10,4,4,0,0,0,3,406,7,2,10,9,7,3,2,0,1,0,1,4,1,25.0,605,103,246,252,111,10,605,10,7,6,3,1,5,13,38.5,8,10,6,4,6,16,28,0,0.3,0.3,-1.5,-1.5,0.2,0.5,0.7,0.7,0.8,0.06,0,2.7,0.79,-0.3
